question,gemini_reply
"Hashingiwe ku nyandiko, ni iki kitafatwa nk’inama nziza yo gucuranga neza akorudewo?","The correct answer is **A: Gukanda utubuto n'imbaraga nyinshi kugira ngo wongere amajwi**.

The passage explicitly states that there's no need to press buttons with a lot of force to increase the sound, unlike on a synthesizer. The other options are all encouraged in the passage.
"
"Igihe ucuranga korudewo, ni iki mu bikurikira kizagufasha kongera amajwi?","The answer is **A: Kongera umuvuduko (Increasing speed)**.

The passage states ""Kuri Korudewo, kugira ngo wongere umuriro, ukoresha ibintu bikurikira ukoresheje umuvumba mwinshi cyangwa umuvuduko."" This translates to ""For the accordion, in order to increase the fire, you use the following using more volume or speed.""  Therefore, increasing speed (umuvuduko) increases the sound volume.
"
Kubera iki ikintu cyose ubona kuri televiziyo kiba gikaswe umuzenguruko?,"The correct answer is **B: Kugira ngo umenye neza ko ishusho yose ikwiriye muri ekara** (To make sure the entire image fits on the screen).

The passage explicitly states that televisions cut off the edges of the image ""to make sure the entire picture fits on the screen.""
"
"Hashingiwe ku nyandiko, ni ikihe mu bibazo bikurikira umuntu ashobora guhura na cyo igihe ashyira filimi kuri DVD?","The correct answer is **A: Imwe mu bice by'amashusho bitagaragara**.

The passage explicitly states that one of the most common problems when converting a movie to DVD is that some parts of the picture are not visible. The passage goes on to explain why this happens.
"
Inkambi y’Abongereza yari he?,"The correct answer is **C: Bordentown**.

The passage states: ""Jenerali John Cadwalder yagabye igitero cyo kurangaza ku nkambi y’Abongereza i Bodentown, kugira ngo gikumire inkunga izo arizo zose.""  This directly says the British encampment was at Bordentown.
"
Umushinga wandikishijwe intoki washyizweho umukono na nde?,"The correct answer is **A: John Dunlap**.

The passage states that the handwritten draft was signed by President of Congress John Hancock and Secretary John Dunlap.
"
"Mu hantu hakurikira, ni he amatangazo ya Danilapu yageze nyuma?","The correct answer is **A: New York**.

The passage states: ""Imwe yohererejwe kwa George Washinton kuwa 6 Nyakanga, wayisomeye ingabo ze muri New York kuwa 9 Nyakanga."" This clearly indicates that a Dunlap broadside reached New York.
"
Ingabo za koloneri Stark zari he?,"The correct answer is **A: Zafashe ibirindiro ku rukuta ku mpera y’amajyaruguru y’ibirindiro by’Abakoloni**
"
"Hashingiwe ku nyandiko, abantu ba Stark baguye urukuta ryari?","The correct answer is **C: Igihe umuvumba waciye icyuho**.

The text says: ""Igihe umuvumba waciye icyuho ku Mugezi wa Mystic ahateganye n’amajyaruguru y’iburasirazuba y’umwigimbakirwa, bongereye urukuta vuba vuba bakoresheje urukuta rugufi rw’amabuye mu majyaruguru rurangirira ku nkengero y’amazi ku nkombe ntoya."" This clearly states that they extended the wall after the tide cut off access."
"Hashingiwe ku nyandiko, ni ikihe mu bihe by’Ubushinwa cyabayemo intambara ikomeye?","The correct answer is **D: Igihe cya Three Kingdoms**.

The passage explicitly states that the Time of Three Kingdoms was a period of significant warfare and bloodshed in ancient Chinese history.
"
