question,gemini_reply
"अनुच्छेदनुसार, कुन सुझावलाई राम्रोसँग अकोर्डियोन बजाउने सही सुझाव मानिँदैन?","सही जवाफ हो:
**A: थप भोल्यूमका लागि, कुञ्जीहरू थिचे जत्तिकै बल बढाउनुहोस्**

अनुच्छेदमा पियानोको सन्दर्भमा कुञ्जीहरूलाई धेरै बलले थिच्नु आवश्यक छैन भनिएको छ, र अकोर्डियनमा भोल्यूम बढाउन बेलोजको प्रयोग गर्ने सुझाव दिइएको छ। त्यसैले, विकल्प A ले दिएको सुझाव अनुच्छेदको विपरीत छ।"
"अकोर्डियोन बजाउँदा, निम्नमध्ये कुन कुराले भोल्यूम बढाउन मद्दत गर्ने छ?","सही उत्तर हो: A: थप गति

प्रश्नांश P अनुसार, पियानोमा जस्तो अतिरिक्त आवाजको लागि कुञ्जीहरूलाई धेरै बलले थिच्नु आवश्यक छैन। अकोर्डियनमा, अतिरिक्त आवाज प्राप्त गर्न, तपाईं थप दवाब वा वेगका साथ बेलोजको प्रयोग गर्नुहुन्छ। वेगको अर्थ गति हो। त्यसैले, अकोर्डियोन बजाउँदा, थप गतिले भोल्यूम बढाउन मद्दत गर्नेछ।"
टेलिभिजनमा देखाउने छविहरूको बोर्डर किन काटिएको हुन्छ?,"सही उत्तर हो:

**B: जसकारण छवि समग्र स्क्रिनमा देखिन्छ**

अनुच्छेदमा स्पष्ट रूपमा भनिएको छ कि टेलिभिजनहरूले छवि पूरै स्क्रिनमा देखाउनका लागि बोर्डरहरू काट्छन्। यसलाई ओभरस्क्यान भनिन्छ।"
"अनुच्छेदनुसार, चलचित्रलाई DVD ढाँचामा रूपान्तरण गर्दा निम्नमध्ये कुन समस्या देखिन सक्छ?","सही उत्तर हो:

**B: उप-शीर्षक आंशिक रूपमा देखिने**

अनुच्छेदमा स्पष्ट रूपमा उल्लेख छ कि ओभरस्क्यानको कारणले DVD मा रूपान्तरण गर्दा यदि उपशीर्षकहरू तल्लो भागको नजिक भएमा, तिनीहरू पूर्ण रूपमा नदेखिन सक्छन्। अन्य विकल्पहरू ओभरस्क्यानको कारणले हुने समस्याहरू हुन्, तर प्रश्नले चलचित्रलाई DVD मा रूपान्तरण गर्दाको समस्यालाई सोधेको छ।
"
ब्रिटिश ग्यारिसन कहाँ अवस्थित थियो?,"सही उत्तर C: बोर्डनटाउन हो।

पाठमा भनिएको छ कि जनरल जोन क्याडवाल्डरले ""बोर्डनटाउनको ब्रिटिश गढको विरूद्ध ध्यान भड्काउका लागि आक्रमण सुरु गर्थे।""
"
हस्तलिखित ड्राफ्टमा कसको हस्ताक्षर देखिएको थियो?,"सही उत्तर D हो: चार्ल्स थमसन।

अनुच्छेदमा स्पष्ट रूपमा भनिएको छ कि कागजातमा काङ्ग्रेस अध्यक्ष जोन ह्यान्कक र सचिव चार्ल्स थमसनले हस्ताक्षर गरेका थिए।"
"निम्न स्थानहरूमध्ये, पछिल्लो पटक डनलप ब्रोडसाइड कहाँ आइपुगेको थियो?","सही जवाफ C: लन्डन हो।

गद्यांशमा दिइएको समयरेखा अनुसार, डनलप ब्रोडसाइडको प्रतिलिपिहरू निम्न स्थानहरूमा पुगेका थिए:

1. डनलपको प्रिन्टिङ शप
2. इन्डिपेन्डेन्स हल
3. न्यूयोर्क
4. लन्डन

त्यसैले, लन्डनमा ब्रोडसाइड प्रतिलिपि सबैभन्दा ढिलो पुगेको थियो।"
कर्नल स्टार्कको सेना कहाँ थियो?,"सही उत्तर **C: पेनिनसुलाको उत्तरपूर्वमा** हो।

कारण: अनुच्छेदमा स्पष्ट रूपमा उल्लेख गरिएको छ कि स्टार्कका मानिसहरूले उपनिवेशवादी स्थितिको उत्तरी छेउमा बारमा स्थान लिएका थिए र मिस्टिक नदीको किनारमा, जुन प्रायद्वीपको उत्तरपूर्वमा थियो, त्यहाँ तटमा एउटा घेराबार बनाएका थिए। अन्य विकल्पहरू आंशिक रूपमा सही भए तापनि, विकल्प C ले स्टार्कको सेनाको स्थानलाई सबैभन्दा सटीक रूपमा वर्णन गर्दछ।
"
"अनुच्छेदनुसार, स्टार्क मेनले कहिले आफ्नो फेन्स विस्तार गरे?","सही उत्तर C: कम टाइडको अवधिमा हो।

अनुच्छेदमा स्पष्ट रूपमा भनिएको छ कि मिस्टिक नदीको किनारमा न्यून ज्वारले प्वाल बनाएपछि स्टार्कका मानिसहरूले बारको घेरा विस्तार गरे।"
"अनुच्छेदनुसार, तलका मध्ये कुन चीनको सबैभन्दा हिंसात्मक युग थियो?",सही उत्तर हो D: तीन राज्य युग (The Three Kingdoms era)। अनुच्छेदमा स्पष्ट रूपमा भनिएको छ कि तीन राज्य युग प्राचीन चीनको इतिहासमा एउटा रक्तपातपूर्ण युग थियो।
अनुच्छेदनुसार आर्मी एन्ट कोलोनी नोम्याडिक चरणमा प्रवेश गरेको कुरा सत्य हो?,"अनुच्छेद अनुसार, आर्मी एन्ट कोलोनीले घुमन्ते चरण सुरु गर्नुको कारण खाद्यान्नको आपूर्ति कम हुनु हो। त्यसैले, सही उत्तर B हो।

यहाँ अन्य विकल्पहरूको व्याख्या छ:
* A: अनुच्छेदमा रातीको समयमा गुँड बनाउने कुरा उल्लेख छैन।
* C: अनुच्छेदमा 17 दिनपछि गुँड परिवर्तन हुने कुरा उल्लेख छैन, तर घुमन्ते हिंसात्मक व्यवहार वा मार्चहरू लगभग 17 दिनसम्म रहने कुरा उल्लेख छ।
* D: अनुच्छेदमा दिनको समयमा नियमित रूपमा हिँडिराख्ने कुरा उल्लेख भए पनि, यो घुमन्ते चरणमा प्रवेश गर्ने कारण होइन।
"
अनुच्छेदनुसार नोम्याडिक चरणमा कुन कथनले आर्मी एन्ट कोलोनीहरूका गुँड बनाउने बानीलाई सही रूपमा प्रतिबिम्बित गर्छ?,"सही जवाफ हो C: तिनीहरू दैनिक रूपमा गुँडहरू परिवर्तन गर्छन्।

अनुच्छेदमा स्पष्ट रूपमा उल्लेख गरिएको छ कि घुमन्ते चरणको दौरान, ""उपनिवेशले अस्थायी गुँडहरू बनाउँछ। दैनिक परिवर्तन भएको बेला...""। यसले संकेत गर्छ कि कमिलाहरूले प्रत्येक दिन नयाँ गुँड बनाउँछन्।"
अर्जेन्टिना थिएटरमा क्रिस्टिना फर्नान्डेज डे किर्चनरले के घोषणा गर्नुभयो?,"सही जवाफ A: उहाँको अध्यक्षताको उमेदवारी हो।

प्रश्नोत्तरमा स्पष्ट रूपमा उल्लेख छ कि क्रिस्टिना फर्नान्डेज डे किर्चनरले अर्जेन्टिना थिएटरमा आफूलाई राष्ट्रपति पदको उम्मेदवार घोषणा गरेकी छिन्।
"
क्रिस्टिना फर्नान्डेज डे किर्चनरले आफूले कहाँबाट उम्मेदवारी दिने घोषणा गर्नुभयो?,"सही उत्तर हो: C: ब्युनस आयर्सबाट 31 माइल्स टाढा रहेको अर्जेन्टिना थिएटरमा।

कारण: प्रश्नमा दिइएको अनुच्छेद अनुसार, क्रिस्टिना फर्नान्डेज डे किर्चनरले ब्युनस आयर्सबाट 50 किलोमिटर (31 माइल) टाढा रहेको ला प्लाटा सहरमा रहेको अर्जेन्टिना थिएटरमा उम्मेदवारी घोषणा गरेकी थिइन्।
"
बिग ब्रदरको सन्दर्भमा ACMA को निष्कर्ष के निस्कियो?,"सही उत्तर हो **A: सेन्सरशिप कानुनहरू उल्लङ्घन गरिएको थिएन**।

प्रश्नोत्तरमा स्पष्ट रूपमा उल्लेख गरिएको छ कि ACMA ले बिग ब्रदरले अनलाइन सामग्री सेन्सरसिप कानुनको उल्लङ्घन नगरेको पत्ता लगायो। त्यसैले, विकल्प A सही छ। अन्य विकल्पहरू गलत छन् किनकि तिनीहरू प्रश्नोत्तरमा उल्लेख गरिएका निष्कर्षहरूसँग मेल खाँदैनन्।
"
इन्टरनेट सामग्री विचार गर्नका लागि मिडियाअन्तर्गत कस्ता प्यारामिटरहरू हुनुपर्छ?,"सही उत्तर B हो: यो सर्भरमा शारीरिक रूपमा बस्ने हुनुपर्छ।

प्रस्ताव P ले स्पष्ट रूपमा बताउँछ कि प्रसारण सेवा ऐन अन्तर्गत इन्टरनेट सामग्री मानिनका लागि, सामग्री भौतिक रूपमा सर्भरमा अवस्थित हुनुपर्छ। अन्य विकल्पहरू प्रस्ताव P मा उल्लेख गरिएका छैनन्।
"
अष्ट्रेलिया लिबरल पार्टीका नेता को हुन्?,"सही जवाफ हो:

**A: पिटर कोस्टेलो**

उद्धरणमा स्पष्ट रूपमा भनिएको छ कि पिटर कोस्टेलो लिबरल पार्टीका नेता हुन्।
"
