question,gemini_reply
أي جائزة ترشحت إلها أيما ستون؟,"The correct answer is **C: افضل ممثلة** (Best Actress).

The passage states ""حصل جوسلينغ وستون ترشيحات لأفضل ممثل وممثلة على التوالي."" which means Ryan Gosling was nominated for Best Actor and Emma Stone was nominated for Best Actress.
"
لأي جائزة ما تم ترشيح الفلم؟,"The correct answer is **A: افضل فلم** and **D: افضل أغنية أصلية**.

The passage explicitly states that the film received nominations for ""أفضل فلم"" (Best Film) and that two songs from the film were nominated for ""أفضل أغنية أصلية"" (Best Original Song).
"
أي من التالي استمر بالعمل بعد الزلزال؟,"The correct answer is **D: معمل طاقة في نيكاتا (A power plant in Niigata)**.

Here's why:

*   The passage states that the **Kashiwazaki-Kariwa nuclear power plant in Niigata prefecture was operating normally.**
*   All other options are incorrect based on the information provided in the passage."
بحسب الفقرة، أي من التالي تضرر بشكل مستمر بسبب الزلزال؟,"Based on the text provided, the correct answer is **D: مطار نوتو**.

Here's why:

*   **A: بعض البيوت (Some houses):** The text says that some houses lost power, but it doesn't explicitly say that they are still damaged.
*   **B: مفاعلين اثنين بمعمل شيكا (Two reactors at the Shika plant):** The reactors were shut down, but the text doesn't mention that they are damaged.
*   **C: بعض الطرق (Some roads):** The text says that some roads were damaged, but it doesn't necessarily mean they were continuously damaged.
*   **D: مطار نوتو (Noto Airport):** The text states that مطار نوتو بمحافظة إيشيكاوا مغلق (Noto Airport in Ishikawa Prefecture is closed). Being closed implies continued disruption and impact."
بحسب الفقرة أي من المشاكل التالية ما احتوتها المذكرة؟,"The correct answer is **B: سبب حدوث حرب 1967**

The paragraph mentions the following issues as being covered in the document:

*   **A: مستقبل القدس** (the future status of Jerusalem)
*   **C: وجود الجيش بالوادي** (Israeli military presence in the Jordan Valley)
*   **D: الخلاف على الحدود** (the dispute over borders)

The paragraph does *not* discuss the reasons for the 1967 war.
"
أي من التالي مو من مطالب فلسطين؟,"The correct answer is **B: وجود الجيش بالوادي الأردني مستمر**.

Here's why:

*   **A: الحدود بحسب شروط ما قبل الحرب:** The passage explicitly states that Palestine wants borders based on pre-1967 lines. So, this is a demand from Palestine.
*   **C: الإجابات بخصوص مستقبل القدس:** The passage mentions that the future status of Jerusalem is a key issue. Palestine needs answers or resolution to this so, this is a demand.
*   **D: وجود الجيش لخمس سنوات بالوادي الأردني:** The passage states that the Palestinian Authority is willing to accept a 5-year military presence in the Jordan Valley.
*   **B: وجود الجيش بالوادي الأردني مستمر:** The passage states that Israel demands continuous military presence for 10 years which is contradictory to what Palestine wants. Therefore, it is not from Palestine.

So, the only option that is *not* a Palestinian demand is continuous Israeli military presence in the Jordan Valley. Palestine wants a 5-year presence, not a continuous one."
بأي بلد درس «ما» القانون؟,"A: الولايات المتحدة الأمريكية
"
بحسب الفقرة، تأييد أي بلد ساعد بانتصار «ما» بالانتخابات؟,"The correct answer is **D: الصين**.

The passage states that ""Ma"" won ""on a platform advocating closer ties with mainland China"". Therefore, support for closer ties with mainland China (i.e., China itself) helped him win the election.
"
حسب ما ذُكر بالفقرة، لصالح من عملت كارولين ويلسون قبل أن تغادر بلدتها؟,"الإجابة الصحيحة هي: لا شيء مما سبق.

الفقرة تذكر أن كارولين ويلسون كانت تعمل في **هيئة الإسكان بأوكلاند**. هذا ليس من بين الخيارات المتاحة.
"
مع استمرار أربعة سباقات في الموسم، منو يحتل الرابعة لبطولة السائقين؟,"The correct answer is **D: بوير**.

The text states: ""بالمركز الثالث، يجي هاملين بعده بعشرين نقطة، ولكنه متقدم على بوير بخمس نقاط."" This means Boyer is in fourth place.
"
بالاعتماد على السباق المذكور بالفقرة، كم عدد النقاط اللي حصل عليها كين بسباق السائقين؟,"The correct answer is **A: 2220**.

The passage states that Ken is in fifth place with 2,220 points.
"
بحسب الفقرة، شقد عدد المرات التي شهد بيها الناس نيازك تبين لاحقاً أنه مصدرها من المريخ؟,"The correct answer is **B: خمس مرات**.

The passage states: ""يُعتقد أنو هذي هي المرة الخامسة بالتاريخ اللي يلاحظ بيها الناس ما تبين أنه مادة مريخية مؤكدة كيميائياً تسقط على الأرض."" which translates to ""This is believed to be the fifth time in history that people have observed what turned out to be chemically confirmed Martian material falling to Earth.""
"
مثل ما مذكور بالفقرة، شنهي ماهية الصخور اللي تم اكتشاف أنها بالأصل من المريخ؟,"The correct answer is **D: اكو 34 واحدة منهم (There are 34 of them).**

The passage states: ""من أصل حوالي 24,000 نيزك معروف سقط على الأرض، تبين أنو 34 منها بس أصلها من المريخ."" This directly translates to ""Out of approximately 24,000 known meteorites that have fallen to Earth, only 34 have been proven to originate from Mars.""
"
متى تقاعد شوماخر؟,"الإجابة الصحيحة هي **B: بعد فوزه السابع بالبطولة**.

يذكر النص أن شوماخر كان من المقرر أن يتقاعد في عام 2006 بعد فوزه ببطولة الفورمولا 1 سبع مرات.
"
يمته انصاب ماسا؟,"The correct answer is **A: خلال سباق الجائزة الكبرى**.

The passage states that Massa was injured during the Hungarian Grand Prix in 2009.
"
بحسب الفقرة، شلون ديأثر التنظيم على شركة «إيه أو إل»؟,"The correct answer is **C: عدد مستخدمين «إيه أو إل» راح يكون محل منافسة مع عدد مستخدمين ياهو ومايكروسوفت**.

The passage states that the combined user base of Yahoo! and Microsoft services will rival AOL's user base. This directly translates to increased competition for AOL in terms of user numbers.
"
شني من التالي قد ينتهي باتباع الترتيب الجديد؟,"The correct answer is **C: حرية شركة «إيه أو إل» بتطوير السوق بطريقتها الخاصة**.

The passage explicitly states that the new arrangement (where Yahoo! and Microsoft's combined user base rivals AOL's) will end AOL's freedom to shape the instant messaging market.
"
شكد عدد القتلى بسبب الهجوم من غير ضباط الشرطة؟,"The correct answer is **C: 0**.

The passage states that two police officers died, and the question asks about the number of deaths *excluding* police officers. Therefore, the answer is zero."
منو اللي أبلغ عن المتهم بالهجوم؟,"A: الشرطة
"
تبعاً لمكانة فلوريدا باعتبارها الولاية الفايزة و تحصل على كل شي، شني الشي اللي تم منحه لميت رومني؟,"Based on the text, the correct answer is:

**C: كل مندوبي الولاية** (All of the state's delegates)

The text explicitly states: ""مُنحت فلوريدا، بصفتها ولاية فائزة تحصل على كل شي، جميع أصوات مندوبيها الخمسين لرومني"" (Florida, as a winner-take-all state, awarded all fifty of its delegates to Romney).
"
بحسب الفقرة، شكد نسبة الأصوات اللي حصل عليها جينجريتش بالانتخابات الرئيسية؟,"The correct answer is **B: 32 بالمية**.

The passage clearly states that Newt Gingrich received 32% of the vote.
"
بحسب الفقرة، منو اللي ما استمر بالترشح بعد نتائج المؤتمر الحزبي؟,"الجواب الصحيح هو: **B: باكمان**

الفقرة تكول بوضوح أن باكمان قررت إنهاء حملتها الانتخابية بعد نتائج المؤتمر الحزبي.
"
بحسب الفقرة، منو اللي أشاد بمرشح ثاني بعد نتيجة التجمع الحزبي؟,"The correct answer is **B: جينجريتش**.

The passage states: ""بعد ظهور النتائج، أثنى ""جينجريتش"" على ""سانتوروم"".""  This translates to ""After the results came out, ""Gingrich"" praised ""Santorum"".""
"
وين كان المكان الوحيد الذي عُرض بيه العرض قبل عام 2015؟,"The correct answer is **A: توجي نت راديو**.

The passage states that the program was ""exclusively broadcast on the long-running internet radio site 'The Tooginet Radio'"" in its early days. This means that before Astro Net Radio was established in late 2015, Tooginet Radio was the only place to hear the show.
"
وصفت المحطة البرنامج على أنه يحمل أي نوع من المحاور؟,"The best answer is **B: غريب الأطوار (Gharib al-Atwar - Eccentric)**

The text describes the station's website as ""a radio theater in the old style, with an eccentric, new and blatant twist!"" This directly identifies ""eccentric"" as a key characteristic.

While the text mentions ""old style"" and ""local"" (haouat - Amateur/Huat/Local), ""eccentric"" is the word used to describe the nature of the program itself.
"
شنو جمع ديفد هيدلي وساعد بشكل كبير هجوم المجموعة المسلحة؟,"الجواب الصحيح هو:

**A: معلومات**

وفقًا للنص، ساعد جمع ديفيد هيدلي للمعلومات بشكل كبير في الهجوم.
"
أي نوع من وسائل النقل استخدمت المجموعة المسلحة حتى يسافروا لمومباي؟,"The correct answer is **C: قارب (Boat)**.

The passage clearly states: ""الأشخاص الي هاجموا مدينة مومباي وصلوا بزورق (The people who attacked Mumbai arrived by boat)"".
"
شنهو البيان اللي يعكس بدقة نتيجة مباراة نادال وراونيتش في بريزبين المفتوحة المذكورة في الفقرة؟,"The correct answer is **A: راونيتش يغلب نادال (Raonic beats Nadal)**.

The passage states that Nadal recently lost to Raonic at the Brisbane Open. The other options are incorrect because:

*   B: The passage states Nadal scored 88% on net points.
*   C: The passage states Nadal lost to Raonic.
*   D: The passage states Nadal won 76 points on his first serve."
