text,gemini_reply
مېتروپىلۇس خېلى راھەت ۋە ئانچە قىستاڭ ئەمەس، ئەمما باھاسى سەل قىممەت. لېكىن ئۇ يەنىلا ياۋروپادىكى ئادەتتىكى مېترو بېلىتىدىن ئەرزان بولىدۇ.,"travel
"
بۇ بەلكىم يەرلىك ساقچى بىلەن جەدۋەل تولدۇرۇشنى ياكى كۆچمەنلەر ئىشخانىسىغا بېرىشنى تەلەپ قىلىشى مۇمكىن.,"politics
"
ھەر كۈنى ئەتىگەندە كىشىلەر كىچىك يېزا-بازارلاردىن ماشىنىغا ئولتۇرۇپ خىزمەت ئورنىغا بارىدۇ ۋە خىزمەت مەنزىلى ئۇلار ئەمدىلا ئايرىلغان يەر بولغان كىشىلەردىن ئۆتۈپ كېتىدۇ.,"geography
"
ئەگەر سىز يېزا يوللىرىدا ماشىنا ھەيدەشكە ئادەتلەنمىگەن بولسىڭىز، كاللىڭىزنى سەگەك تۇتۇڭ: تىك دۆڭلەر، ئىنچىكە يوللار ۋە جىددىي ئايلانمىلار بار.,"travel
"
بىلىنگەن تۇنجى قاتناش ئۇسۇلى پىيادە مېڭىش بولۇپ، ئىنسانلار ئىككى مىليون يىل ئىلگىرى ھومو ئېرېكتۇس (ئۆرە ماڭىدىغانلار دېگەن مەنىدە) بارلىققا كەلگەندىن باشلاپ ئۆرە تۇرۇپ مېڭىشقا باشلىغان.,"history
"
چەتئەللەردە جىنسىي ئۆزگەرتىش ئوپېراتسىيەسى قىلدۇرماقچى بولغان ساياھەتچىلەر، چوقۇم قايتىش سەپىرىدە ئۈنۈملۈك ھۆججەتلەرنى ئېلىپ يۈرۈشى كېرەك.,"travel
"
باشقا بەزى ئەھۋاللاردا، پەقەت ساياھەت تۇرالغۇسىنىڭ سىرتىدا تۇرغانلار تىزىملىتىشى كېرەك. لېكىن بۇنداق قىلىش بەلگىلىمىنى تېخىمۇ مۇرەككەپلەشتۈرۈۋېتىدۇ، شۇڭا ئالدىن سۈرۈشتۈرۈپ بىلىۋېلىڭ.,"travel
"
سىز تەرەققىي قىلىۋاتقان دۆلەتكە ياكى دۇنيانىڭ يېڭى بىر رايونىغا تۇنجى قېتىم ساياھەتكە بارغاندا، يوشۇرۇن مەدەنىيەت پەرقىگە سەل قارىماڭ.,"travel
"
ئاياللارغا نىسبەتەن: ھەرقانداق ئايال توي ئەھۋالىنىڭ قانداق بولۇشىدىن قەتئىينەزەر مەن توي قىلىپ بولغان، دېيىشى تەۋسىيە قىلىنىدۇ.,"religion
"
ساياھەتچىلىكنىڭ تەننەرخى يۇقىرى، بەدەن ساغلاملىقىنى تەلەپ قىلىدىغان بولغاچقا، پەقەت 11-ئايدىن 2-ئايغىچە بولغان يازدىلا، يېرىم ئارال، ئاراللار ۋە روس دېڭىزىنى ئاساس قىلىش بىلەنلا چەكلىنىدۇ.,"travel
"
