text,gemini_reply
میترۆکۆپڵ زیاتر ئاسودەیە و کەمتر قەرەباڵغە بەڵام کەمێک گرانترە، هەرچەندە هێشتا لە بلیتی میترۆی ئاسایی لە ئەوروپا هەرزانترە.,"travel
"
ڕەنگە ئەمە پێویستی بە پڕکردنەوەی فۆرمێک هەبێت لای پۆلیسی ناوخۆیی یان سەردانیکردنی نووسینگەی کۆچ.,"politics
"
هەموو بەیانیەک خەڵكان شارۆچکە بچوکەکەنیان بەجێدێڵن بە ئۆتۆمبیل دەچن بەرەو کار و بەلای ئەوانەدا دەڕۆن کە لە کار تەواوبوون.,"travel
"
ئەگەر ڕانەهاتوویت بە شۆفێریکردن لەسەر جادەی دەرەوەی شار، ئاگاداری لێژایی و ڕێگەی تەسک و لۆفەکان ببە.,"travel
"
یەکەمین گواستنەوە ڕۆیشتن بوو، دوو ملیۆن ساڵ لەمەوبەر مرۆڤ دەستی کرد بە ڕۆیشتن لە سەر دوو پێ بە دەرکەوتنی هۆمۆ ئێرکتەس (واتە مرۆڤی ڕاوەستاو).,"science
"
گەشتیارانی دەریایی کە پلانی نەشتەرگەری دیاریکردنەوەی سێکس لە دەرەوەی وڵات دەدەن پێویستە دڵنیای ئەوە بکەنەوە کە بەڵگەنامەی دروستی گەشتی گەڕانەوەیان لایە.,"health
"
لە حاڵەتی تردا، تەنها ئەوانەی دەمێننەوە لەدەرەوەی شوێنی مانەوەی گەشتیاردا پێویستیان بە تۆمارکردن هەیە. بەڵام ئەمە وادەکات یاساکە هێندەی تر ناڕوون بێت، کەواتە پێشتر بزانە چی دەکەیت.,"travel
"
ئەگەر یەکەمجارە گەشت دەکەیت بۆ وڵاتێکی تازە پێگەشتوو، یان ناوچەیەکی نوێی جیهان، زەبری کەلتوریی بە کەم سەیر مەکە.,"travel
"
ئافرەتان: واباشە کە هەموو ئافرەتێکی گەشتیار بڵێت کە هاوسەرگیریان کردووە، بێ گوێدانە دۆخی ڕاستەقینەی هاوسەرگیرییان.,"travel
"
سەردانی گەشتیاران خەرجی زۆری دەوێت، پێویستی بە لەش ڕێکی جەستەیی هەیە، تەنها دەکرێت لە وەرزی هاویندا تشرینی دووەم-شوبات ڕووبدات، و زۆریش سنووردارە بۆ نیمچە دوورگە، دوورگە و دەریای ڕۆس.,"travel
"
سەردانێکی شوێنەکە دەکرێت گەشتێکی دەریاچەکەشی تێدابێت بە بەلەم.,"travel
"
تکایە ئەوەت لە یاد بێت کە تۆ لە بنەڕەتدا سەردانی شوێنێکی گۆڕە بەکۆمەڵەکان دەکەیت، هەروەها شوێنێک کە مانایەکی بێهاوتای هەیە بۆ بەشێکی بەرچاوی دانیشتوانی جیهان.,"travel
"
دڵنیابە لەوەی کە لەنگەرت گرت چاوت دەکەوێت بەو کەسانەی داوای گواستنەوە دەکەن بە بەلەم و زانیاریت پێدەدەن.,"travel
"
بە هەمان شێوە بە بوونی ڤیزای شنگن، پێویست ناکات بۆ هەر یەک لە وڵاتانی ئەندامی شنگن بە جیا داوای ڤیزا بکەیت، ئەمەش دەبێتە هۆی پاشەکەوتکردنی کات، پارە و پەڕاوکاری.,"travel
"
ئەمە دەکرێت بە ئۆتۆمۆبیلێکی ئاسایی بکرێت بە پلاندانانی وورد بەڵام 4x4 زۆر بە باشتر دەزانرێت و شوێنێکی زۆر تەنها لە ڕێگەی 4x4ەوە پێی بگەیت.,"travel
"
لەسەر ڕێگە سەهۆڵینەکان و بەفراویەکان، لێكخشاندن زۆر کەمە و ناتوانیت بەو شێوەیە لێبخوڕیت وەك ئەوەی لەسەر قیر بیت.,"travel
"
تەکسیە هاوبەشەکان ڕێگایەکی خێرا و ئاسوودەن بۆ گەشتکردن بۆ شوێنە نزیکەکان، وەک ( پارۆ ( نو 150 ) و پوناخە ( نو 200 ).,"travel
"
توین ئۆتەر دوێنێ هەوڵی نیشتنەوەی لە کۆکۆدا دا وەک گەشتی هێڵی ئاسمانی CG4684، بەڵام شکستی هێنا.,"disasters
"
لە شەمەندەفەرەکانی خەوتندا، پاسپۆرت کۆ دەکرێتەوە لەلایەن بەرپرسەکەوە پێش وەختە بۆ ئەوەی خەوەکەت لێ تێك نەدرێت.,"travel
"
پلان دانراوە پردەکە لە ئەیلولی 2017 تەواو بکەوێتە کار، کاتێک خاڵەکانی پشکنینی گومرگی بەرازیلی پێشبینی دەکرێت تەواو بکرێن.,"business
"
هیچ هێلێکی هاوپەیمانی گەشتی ئاسمانی هەرسێ زەریاکە ناگرێتەوە لە نیوەگۆی باشووردا (سکای تیم هیچیان ناگرێتەوە).,"travel
"
تا لەم ناوچەیەدا بمێنیتەوە، دەتوانیت بە ئاسانی سنورەکان ببڕیت بەبێ دووبارە پشکنینەوەی پاسپۆرتەکەت لە خالەکانی پشکنیندا.,"travel
"
هەرچەندە لەوانەیە وابڕوا بکەیت کارێکی ژیرانەیە بەشداری لەگەڵ ئەو هێلە ئاسمانیەدا بکەیت کە زۆرترین گەشتی پێدەکەیت، بەڵام دەبێت وریای ئەوەبیت ئەو ئیمتیازاتانەی پێشکەش دەکرێن زۆرجار جیاوازن و خاڵەکانی گەشتی ئاسمانی ئەگەری هەیە باشتر بێت لە هێڵێکی ئاسمانی تردا کە لە هەمان ڕووگەدان.,"travel
"
تەنها چەند هێڵێکی ئاسمانی ماون کە کرێی هاوخەمی پێشکەش دەکەن، کە داشکاندنێکی کەمە بۆ گەشتکردن بۆ پرسە لە کۆتا خولەکدا.,"travel
"
ڕەنگە گەشتیارەکان سەردانی شوێنە جیاوازەکانی وڵاتێکی تایبەت بکەن یان ڕەنگە بە سادەیی تەنها جەخت بکەنە سەر یەک ناوچە.,"travel
"
دورگەی بۆون بەناوبانگە بۆ گەشت و چالاکی کایاک و شاخەوانی پێشکەش دەکات و دوکان و چێشتخانە و شتی تری لێیە.,"travel
"
گەشتکردن بە فڕۆکە دەکرێت ئەزموونێکی مەترسیدار بێت بۆ کەسانی گشت تەمەنەكان و باکگراوندەکان، بە تایبەتی ئەگەر پێشووتر گەشتیان نەکرد بێت یان تووشی ڕووداوی ترۆمایی بوو بن.,"travel
"
"بە کورتی، بەکارهێنانی ئۆتۆمبیلەکەت کارێکی چاکە بۆ گەشتکردن بەڵام باش نیە بۆ ""خێمە هەڵدان"".","travel
"
تۆمارکردن پێویستیەکی زیاترە بۆ پرۆسەی ڤیزا وەرگرتن. لە هەندێک وڵاتدا، پێویستە ئامادەبوون و ناونیشانی خۆت لای دەسەلاتە ناوخۆییەكان تۆمار بکەیت کە تێیدا دەژیت.,"travel
"
ڕێگە ئاویەکانی بەشەکانی ناوەوە ڕێگەیەکی باشە پلانی گەشتی لەسەر بنیاد بنرێت.,"travel
"
هەڵگرتن بۆ کەسانی تر- هەرگیز چاوت لانەچێت لەسەر جانتاکانت، بەتایبەتی ئەگەر تێپەڕیت بە سنوری نێودەوڵەتیدا.,"travel
"
ڤایکینگەکان ڕێگا ئاویەکانی ڕووسیایان بەکارهێنا بۆ گەیشتن بە دەریای ڕەش و دەریای قەزوین. بەشێک لەم ڕێڕەوانە ئێستاش دەکرێت بەکاربێن. پشکنین بۆ مۆڵەتی تایبەت بکە، کە ڕەنگە دەسکەوتنی زەحمەت بێت.,"travel
"
بەتایبەتی لە ڕۆژەکانی سەرەتادا، پارە خەرج بکە بە شێوازی ڕۆژئاوایی بۆ ئۆتێلی ناوازە و خۆراکی خۆش و خزمەتگوزاریی خۆگونجاندن.,"travel
"
هاوڵاتیانی کوبا کە هەڵگری گرین کاردی ویلایەتە یەکگرتوەکانن دەبێت سەردانی باڵێۆزخانەی ئیکوادۆر بکەن بۆ بەدەستهێنانی وەدەرنان بۆ ئەم داواکاریە.,"politics
"
وا پێشبینی دەکرێت زۆرینەی تکتی بۆنەکان نرخیان نزیکەی ٢٥٠٠ بۆ ١٣٠،٠٠٠ یەن بێت، بە گشتی تکتێك نرخەکەی ٧٠٠٠ یەنە.,"entertainment
"
گەشتیارانی پەیوەست بەو وڵاتانەی باجی قورسیان هەیە دەکرێت هەندێك جار بڕێکی باشی پارە پاشەکەوت بکات، بە تایبەتی لە سەر بەرهەمەکانی وەک خواردنەوە کحولیەکان و جگەرە.,"travel
"
هەروەها وێنەی سیاسەت/پەیوەندی بدە بە کۆمپانیا گەشتیاریەکان و خزمان و هاوڕێیان لە ماڵەوە کە دەیانەوێت یارمەتیدەر بن.,"travel
"
ئەوروپا کێشوەرێکە کە لەچاوخۆیدا بچوکە بەڵام چەندان وڵاتی سەربەخۆی تێدایە. لە هەلومەرجی ئاساییدا گەشتکردن بە چەند وڵاتێکدا واتە هێندەی ئەو گەشتانە داواکردنی ڤیزا و خاڵی پشکنینی پاسپۆرت.,"travel
"
سیرینا تاکە وێستگەی دارتسانە کە شوێنی مانەوەی بەشە ناوخۆیی و ژەمە گەرمەکان پێشکەش دەکات. لا لیۆنا، سان پێدریلۆ و لۆس پاتۆس تەنها خێوەتگا بەبێ خزمەتگوزاری خواردن پێشکەش دەکەن.,"travel
"
گەشتەکان بۆ گروپە گەورەکان هەرزانترن، بۆیە ئەگەر بە تەنهایت یان بە تەنها لەگەڵ یەک برادەریت، هەوڵی دۆزینەوەی کەسانی دیکە بکە و گروپی چوار تا شەش کەسی دروست بکەن بۆ ڕێژەیەکی باشتری هەر نەفەرێک.,"travel
"
پێویستە هێڵی ئاسمانی بەردەوامت لە هاوپەیمانیەک بە ووردی هەڵبژێریت.,"travel
"
ئەگەر ئەو وڵاتەی سەردانی دەکەیت کەوتە بازنەی ئاگادارکردنەوە لە گەشت، ئەوا دڵنیایی تەندروستیی گەشتەکەت یان دڵنیایی هەڵوەشاندنەوەی گەشتەکەت لەوانەیە کاریگەرییان بکرێتە سەر.,"travel
"
چونە ناو ئۆتۆمبیلەکەی خۆتەوە و ڕۆشتن بەرەو گەشتێکی دوورودرێژ خۆی لەخۆیدا بەهۆی سادەییەکەوە سەرنجڕاکێشە.,"travel
"
ئەوەی نامۆیە خزمەتگوزاریەکانی مۆبایل لێرە زۆر بەهێزترن بەراورد بە شوێنەکانی تری ڕێگەکە، بۆ نمونە وەك لە پەنسیلڤانیا وایڵدس.,"travel
"
شەقامە فراوانەکە، باڵەخانە بە جامەکان و ناوەندە مۆدێرنەکانی بازاڕكردن بە سەقفی کاشی سووری تەقلیدی ڕووپۆشکراون، بازاڕی سەدەی 18ەم، و مزگەوت و کەنیسە کۆنەکان، گەرچی شارەکە کەشوهەوایەکی زیاتر هاوشێوەی دەریای ناوەڕاستى ئەوروپی هەیە لە کەشوهەوای ئاسایی تورکی.,"travel
"
قودس چەندان ناوچەی دێرین و مێژوویی و کشتوکاڵی و کەلتوری هەیە لەگەڵ سەنتەری بازارکردن و کافتریا و چێشتخانەی جەنجاڵ و ڕەنگاڵە.,"geography
"
هەر ساڵێك چەندان سەردانیکار بریندار دەبن بەهۆی ئەوەی مەودای پێویست جێناهێڵن. ئەم ئاژەلانە گەورەن و کێوین، ئەگەری هەیە مەترسیداریش بن، کەواتە مەودایان بدەیە.,"nature
"
دڵنیابە لەوەی بزانیت دەتوانیت چی بێنیت و چی نەهێنیت و هەر شتێکی نایاساییت پێبوو باسی بکە.,"crime
"
لە ساڵی 2014 هێڵی ئاسمانی تورکی بۆ 39 شوێن لە وڵاتە ئەفریقیەکان گەشت دەکات.,"travel
"
پاپۆرێکی جۆری پەرچدەرەوەی مین لەڕێدا بوو بەرەو پوێرتۆ پرینسی لە پالاوان.,"disasters
"
تۆڕی ئاڵۆگۆڕی میوانداری ڕێکخراوێکە کە گەشتیاران دەبەستێتەوە بە خەڵكانی ناو شارەکانەوە کاتێك سەردان دەکەن.,"travel
"
بەهۆی ئەوەی پاسەکانی ناو ناحیەکان زۆرجار پڕن، واباشترە پێش چەند ڕۆژێك تکت بکڕیت.,"travel
"
هەروەها پێناسەی ڕێڕەوەکان دەکەن بۆ سەرکەوتنە سەر شاخ و ڕێڕەوەکانی پاسکیل سواری.,"sports
"
وەکو هەموو باخە نیشتیمانیەکانی ئەفریقای باشوور، ڕۆژانە کرێی چونەژوور بۆ باخەکان وەردەگیرێت.,"geography
"
ئەم کۆمەڵگە ڕەسەنە دەکەوێتە هاو ساوند لە نزیکی ڤانکوڤەر، و بە ئاسانی لە ڕێگەی تاکسی ئاوی خشتەکراوەوە پێی دەگەیت کە لە دوورگەی گرانڤایل لە ناوجەرگەی ڤانکوڤەر دەڕوات.,"travel
"
بۆچی سیستەمەکانی گواستنەوە دەبێتە هۆی ئەم جۆرە گلەییانە، بۆچی ڕۆژانە شکست دێنن؟ ئایا ئەندازیارانی گواستنەوە تەنها ناچووستن؟ یان شتێکی گەورەتر هەیە؟,"technology
"
شارۆچکەکە دەکەوێتە تەنیشت تاڤگەکان، و خاڵە سەرەکیەکانی سەرنج ڕاکێشانن، بەڵام ئەم جێمەبەستە گەشتیاریە باوە کۆمەڵێک دەرفەتی مانەوەی زیاتر بەو کەسانە دەبەخشێت کە بەدوای سەرکەشین لەگەڵ گەڕیدەکانیش.,"travel
"
کەشتیەکانی سانت پێترسبۆرگ کات لە ناو شارۆچکەکەش دەگرێتەوە. سەرنشینانی کەشتیەکان لە مەرجەکانی ڤیزا دەبەخشرێن (سەیری مەرجەکان بکە).,"travel
"
هەر دەستکاریەك یان داواکاریەك دەبێت لە بریکاری گەشتەکەوە بێت نەك ڕاستەوخۆ لەگەڵ ئوتێلەکە.,"travel
"
زیاتر لە ٦٠ پاپۆر لەناو ئاوەکانی گالاپاگۆسدان، کە قەبارەکانیان لە ٨ سەرنشینەوە هەیە تا ١٠٠.,"geography
"
ئەگەر ئامانج لە سەردانی شوێنێکی دیاریکراو بۆ فێربوونی مێژووەکەی یان کەلتورەکەی بێت، ئەوا ئەم جۆرە لە گەشت پێی دەوترێت گەشتی کەلتوری.,"travel
"
نزیک مەدینەی کۆن بە ئاسانی چەندان شوێن دەبینیتەوە کە کەلوپەلی مەغریبی بفرۆشن وەکو تاجین و فەخفوری و چەرم و نێرگەلە و چەندان کەلوپەلی بێسوودی تر، بەلام هەمووی بۆ گەشتیارانە.,"travel
"
ئەو گەشتیارانەی کاتێکی ئاسانیان هەیە بۆ گونجان لەگەڵ کەلتورە نوێیەکان هەندێك جار کاتێکی سەختیان هەیە لە گونجانی بۆ کەلتوری خۆیان.,"travel
"
نزیکەی دە خولەکی مابوو بنیشێتەوە لە دووهەم هەوڵیدا، دیار نەما.,"disasters
"
ئیکوادۆر داوا دەکات هەر هاوڵاتیەکی کوبا نامەیەکی بانگهێشتی پێبگات پێش چونە ناو ئیکوادۆر لەڕێی فڕۆکەخانە نێودەوڵەتیەکانەوە یان خاڵە سنوریەکانەوە.,"politics
"
تەنانەت ئەگەر شۆفێری بکەیت بەناو دارستانی نیمچە خولگەییدا، چەند چرکەیەك دەرگاکە بکەوە بۆ چونە ناو ئۆتۆمبیلەکە بەسە بۆ ئەوەی مێشولەکان لەگەڵت بچنە ناو ئۆتۆمبیلەکەوە.,"nature
"
سەرنشینان ئاویان پێدرا کاتێك لە چاوەڕوانیدا بوون لەو گەرمایەدا کە 90 پلەی فاهەنایت بوو.,"travel
"
بەڵام ئەمە نابێت جێی بیرکردنەوەت نەبێت، چونکە زۆرجار گەشتیاران ئالوگۆڕیان پێدەکرێت بۆ پڕکردنی ئۆتۆمبیلەکان.,"travel
"
ژیان و خۆبەخشیکردن لە وڵاتێکی بیانیدا ڕێگەیەکی زۆر باشە بۆۆ زانینی کەلتوری جیاواز و بینینی خەلک و فێربوون دەربارەی خۆت و بینینی جیهان لە روانگەی نوێ و تەنانەت فێربوونی کارامەیی نوێ.,"travel
"
کۆمپانیاکانی گەشت و گوزار زۆرجار مامەڵەی تایبەتیان لەگەڵ ئوتێلی دیاریکراو هەیە، گەرچی ڕەنگە بتوانیت شێوازی دیکەی شوێنی مانەوە حجز بکەیت، وەک شوێنی کامپکردن، لە ڕێگەى کۆمپانیای گەشت و گوزار.,"travel
"
هەندێک کەشتی بەرلین و ئەڵمانیا لە بروشەرەکانی لە خۆ دەگرێت. هەروەک لە نەخشەکەی سەرەوە دەیبینیت، بەرلین لە هیچ لایەک لە دەریا نزیک نیە و سەردانێکی شارەکە لە نرخەکانی کەشتیەکەدا نیە.,"travel
"
حیجزکردنی پێشوەختە مێشكی گەشتیار ئاسودە دەکات لەوەی شوێنێکی خەوتنی دەبێت کاتێك دەگەنە ڕووگەکەیان.,"travel
"
کەناراو و باخەکان و کامپەکان ئەو شوێنانەن کە زۆرترین سەردان دەکرێن لەلایەن گەشتیارانەوە.,"travel
"
بۆ ئەوانەی خوازیارن ئاسودەیی و کات و پێشبینی لەدەست بدەن بۆ ئەوەی خەرجیەکان کەم بکەنەوە بۆ هیچ، بڕوانە گەشتی کەم بوجە.,"travel
"
ئەگەر کاتی گەشتی زیاترت هەبوو، بزانە کرێی گەشت بە ئەفریقادا بەراورد بە جیهاندا چەندە.,"travel
"
بە شێوەیەکی گشتى کۆمپانیاکانی گەشت و گوزار پاکێج پێشکەش دەکەن کە نانی بەیانی، گواستنەوە بۆ/لە فرۆکەخانە یان تەنانەت پاکێجی گەشتی ئاسمانی و ئوتێل دەگرێتەوە.,"travel
"
فرۆکەکە بەرەو ئیرکوتسک چووە و لە لایەن هێزە ناوخۆییەکان خراوەتە کار.,"disasters
"
لە کاتی گەڕانەوە بۆ وڵات لە دوای لە دەرەوەی وڵات بوون، ڕاهاتوویت لەگەڵ کەلتوری نوێ و هەندێک لە نەریتەکانی خۆت لە کەلتوری وڵاتی خۆت لە دەستداوە.,"travel
"
ئەمە واتە دەتوانیت سەردانی شارە مێژوییەکە بکەیت بۆ چەند ڕۆژێکی تەواو لەو کاتەی بە کەشتی دەگەڕێیتەوە و بە شەو بخەویت.,"travel
"
تەلارسازی مامەلە دەکات لەگڵ دیزاین و دروستکردنی بیناکاندا. تەلارسازیی شوێنێك بە گشتیی ڕووگەی گەشتیاریە.,"travel
"
ئەو هێڵە ئاسمانیانەی ئەم جۆرە گەشتانە پێشکەش دەکەن وەکو ئێر کەنەدا و دێلتا ئێر لاینس و لوفسانسا بۆ گەشتێك کە لە ئەمریکاوەبێت یان کەنەداوە، لەگەڵ کۆمپانیای وێست جێت.,"travel
"
خاڵی پشکنینی کۆچکردن بە گشتی بریتیە لە یەکەم وەستان پێش ئەوەی فرۆکەیەک یان پاپۆرێك یان ئۆتۆمبیلێك بکەوێتە ڕێ.,"travel
"
هەندێک هۆتێل میراتیان لە سەردەمی زێڕینی هێڵی ئاسنی هەڵمی و هێڵی زەریاکان هەیە؛ پێش جەنگی جیهانی دووەم، لە سەدەی 19 یان سەرەتای سەدەی 20یەمدا.,"travel
"
گۆما شارێکی گەشتیاریە لە کۆماری دیموکراتیی کۆنگۆ لەوپەڕی ڕۆژهەڵات لە نزیك ڕواندا.,"geography
"
