text,gemini_reply
"ՄետրոՊլյուսն ավելի հարմարավետ է և ավելի քիչ մարդաշատ, սակայն փոքր-ինչ ավելի թանկ, չնայած ավելի էժան է, քան Եվրոպայի սովորական մետրոյի տոմսերը:","travel
"
Միգուցե տեղի ոստիկանությունում ձևաթուղթ լրացնելու կամ ներգաղթի գրասենյակ այցելելու անհրաժեշտություն լինի:,"crime
"
"Ամեն առավոտ մարդիկ մեքենաներով ծայրամասային փոքր քաղաքներից գնում են իրենց աշխատավայրեր՝ ճանապարհին հանդիպելով ուրիշների, ում աշխատավայրերը հենց այն քաղաքներն են, որտեղից իրենք հենց նոր մեկնել են:","geography
"
"Եթե դուք սովոր չեք երթևեկելու գյուղական ճանապարհներին, ապա պահեք ձեր զգացողությունները ձեր մեջ. գերակշիռ են զառիթափները, նեղ արահետները և կտրուկ շրջապտույտները։","travel
"
"Առաջին հայտնի փոխադրամիջոցը քայլելն էր, մարդկային էակներն ուղղաձիգ քայլել սկսեցին երկու միլիոն տարի առաջ Հոմո Էրեկտուսի առաջացմամբ (նշանակելով ուղղաձիգ մարդ)։","science
"
"Ճամփորդողները, որոնք սեռի փոփոխության վիրահատություն են ծրագրում արտասահմանում, պետք է վստահ լինեն, որ վավեր փաստաթղթեր ունեն վերադարձի ուղևորության ժամանակ։","health
"
"Մյուս դեպքերում գրանցվելու կարիք ունեն միայն նրանք, ովքեր զբոսաշրջային հաստատություններից դուրս են մնում: Բայց սա օրենքը շատ ավելի անորոշ է դարձնում, ուստի նախապես տեղեկացեք:","travel
"
"Եթե առաջին անգամ եք ճամփորդում զարգացող երկիր կամ աշխարհի նոր մաս, մի թերագնահատեք մշակութային հնարավոր ցնցումը:","travel
"
"Կանայք՝ խորհուրդ է տրվում, որ ցանկացած ճամփորդող կին ասի, որ ամուսնացած է՝ անկախ փաստացի ընտանեկան կարգավիճակից:","travel
"
"Զբոսաշրջիկների այցերը թանկ են, պահանջում են ֆիզիկական մարզվածություն, որը կարող է հնարավոր լինել միայն ամռանը՝ նոյեմբեր-փետրվար ամիսներին և հիմնականում սահմանափակվում են թերակղզով, կղզիներով և Ռոսսի ծովով:","travel
"
Տեղանքի այցելությունը կարելի է հարմարավետ ձևով համատեղել դեպի լիճ կատարվող նավի ուղևորությամբ:,"travel
"
"Խնդրում ենք հիշել, որ դուք, ըստ էության, այցելում եք հսկայածավալ գերեզմանոց, ինչպես նաև մի վայր, որ աշխարհի բնակչության նշանակալի մասի համար գրեթե անհաշվելի արժեք ունի:","travel
"
"Վստահ եղեք, հենց որ հասնեք զբոսանավերի համար նախատեսված նավահանգստին, ամեն ինչ բավականին ակնհայտ կդառնա: Դուք կհանդիպեք նավակով հիթչհայքինգ անող այլ մարդկանց և նրանք ձեզ հետ կկիսվեն իրենց տեղեկությամբ:","travel
"
"Նմանապես, եթե շենգենյան արտոնագիր ունենաք, կարիք չի լինի, որ արտոնագրի համար առանձին-առանձին դիմեք շենգենյան անդամ երկրներից յուրաքանչյուրին՝ այդպիսով խնայելով ժամանակ, դրամ ու թղթաբանություն:","travel
"
"Սա կարող է արվել սովորական մեքենայով մանրակրկիտ ծրագրավորման պարագայում, սակայն լիաքարշ մեքենան է մեծապես խորհուրդ տրվում, և շատ տեղանքներ հասանելի են միայն բարձր անիվներ ունեցող լիաքարշ մեքենաների համար:","travel
"
"Սառցապատ և ձնապատ ճանապարհներին շփումը ցածր է, և չես կարող վարել մեքենա ՝ ասես մերկ ասֆալտի վրա:","disasters
"
"Կիսովի վճարով տաքսիներն արագ և հարմարավետ միջոցներ են մոտակա վայրեր այցելելու համար, ինչպես օրինակ՝ Պարո (Նու 150) և Պունախա (Նու 200):","travel
"
"Երեկ Թվին Օթերը փորձել է իջնել Կոկոդայում որպես PNG թռիչք CG4684 ավիաուղիերը, սակայն անհաջողություն է կրել:","disasters
"
"Գիշերային գնացքներում անձնագրերը կարող է հավաքել ուղեկցորդը, որպեսզի ստիպված չլինեք ձեր քունն ընդհատել:","travel
"
"Նախատեսվում է, որ կամուրջը լիարժեք կգործի 2017 թ. սեպտեմբերին, երբ, ինչպես ակնկալվում է, Բրազիլիայի մաքսակետերի աշխատանքները ավարտին կհասնեն:","business
"
Ոչ մի ավիաընկերության դաշինք չի ընդգրկում բոլոր երեք օվկիանոսների խաչմերուկները հարավային կիսագնդում (և Սքայ թիմը չի ծածկում խաչմերուկներից և ոչ մեկը):,"travel
"
"Քանի դեռ այս գոտում եք մնալու, որպես կանոն կարող եք հատել սահմանները՝ առանց կրկին անգամ անձնագրային ստուգման կետերն անցնելու:","travel
"
"Չնայած դուք կարող եք կարծել, թե ձեր ամենից շատ թռիչքներն իրականացնող ավիաընկերությանը միանալը տրամաբանական բան է, բայց պետք է տեղյակ լինեք, որ առաջարկվող արտոնությունները հաճախ բազմաբնույթ են, իսկ հաճախակի թռչողների միավորները նույն դաշինքի մեկ այլ ավիաընկերության դեպքում կարող են ավելի առատաձեռնորեն տրվել:","travel
"
"Միայն մի քանի ավիաուղիներ են դեռ առաջարկում կորուստի ծախսի հատուցում, որը թեթևակի նվազեցնում է շտապ թաղման արարողությանը մասնակցելու ուղևորության ծախսերը:","travel
"
Զբոսաշրջիկները կարող են այցելել որոշակի երկրի բազմազան տեսարժան վայրեր կամ ուղղակի կենտրոնանալ միայն մեկ տարածքի վրա:,"travel
"
"Բոուեն կղզին հայտնի է իր մեկօրյա և հանգստյան օրերին առաջարկվող ուղևորություններով, որն ընդգրկում է քայակներով ուղևորություն, արշավներ, խանութներ, ռեստորաններ և շատ ավելին:","travel
"
"Ինքնաթիռով ճանապարհորդելը կարող է սարսափազդու ապրում լինել բոլոր տարիքի և կենսագրություն ունեցող մարդկանց համար, մասնավորապես եթե նրանք նախկինում չեն թռել կամ վնասվածքային վթարի ապրում են ունեցել:","travel
"
"Կարճ ասած, սեփական մեքենան լավ միջոց է ճանապարհային ճամփորդություն իրականացնելու համար, բայց հազվադեպ է «ճամբար» գնալու միջոց:","travel
"
"Գրանցումը վիզայի գործընթացի լրացուցիչ պահանջ է: Որոշ երկրներում դուք պետք է ձեր ներկայությունը և հասցեն գրանցեք տեղական ինքնակառավարման մարմիններում՝ նշելով, թե որտեղ եք մնալու:","travel
"
Ներերկրյա ջրուղիները կարող են արձակուրդի համար լավ թեմա լինել։,"travel
"
"Ուրիշների իրերը տանելիս երբեք հայացքդ մի հեռացրու քո պայուսակներից, հատկապես, երբ հատում եք միջազգային սահմանները:","crime
"
"Սև ծով և Կասպից ծով հասնելու համար վիկինգներն օգտագործում էին ռուսական ջրուղիները։Այս երթուղիներից որոշ մասեր դեռ կարելի է օգտագործել։ Ստուգեք հատուկ թույլտվությունների հնարավոր կարիքը, որը կարող է դժվար լինի ստանալը։","travel
"
"Հատկապես ձեր առաջին օրերին ծախսեք արևմտյան ոճի ու բարձրակարգ հյուրանոցների, սննդի և ծառայությունների վրա, որոնք կօգնեն հարմարվելու կլիմային:","travel
"
"Կուբացի քաղաքացիները, ովքեր ունեն ԱՄՆ-ի գրինքարտեր, պետք է այցելեն Էկվադորի հյուպատոսարան, որպեսզի այս պահանջից ազատում ստանան:","politics
"
"Ակնկալվում է, որ միջոցառումներից շատերի տոմսերը կարժենան 2 500-130 000 իեն, մինչդեռ սովորական տոմսերը՝ 7 000 իեն:","entertainment
"
"Ճանապարհորդները, որոնք մեկնում են ծանր հարկման համակարգ ունեցող երկիր, երբեմն կարող են խնայել մեծ քանակությամբ փող, հատկապես այնպիսի ապրանքների վրա, ինչպիսիք են խմիչքը և ծխախոտը:","travel
"
"Նաև տվե՛ք քաղաքականության/կոնտակների պատճենները հայրենիքում գտնվող այն տուրիստական ընկերություններին և հարազատներին կամ ընկերներին, ովքեր պատրաստակամ են օգնել:","travel
"
"Եվրոպան համեմատաբար փոքր մայրցամաք է, սակայն բազմաթիվ անկախ երկրներ ունի: Սովորական հանգամանքներում բազմաթիվ երկրներով ճանապարհորդել կնշանակեր մի քանի անգամ ներկայացնել մուտքի արտոնագիր ստանալու դիմումներ և անցնել անձնագրային ստուգման ընթացակարգով:","travel
"
"Սիրենան միակ անտառապահ-կայանն է, որը քեմփինգից բացի` առաջարկում է քնելու հարմարություններ և տաք ճաշատեսակներ: Լա Լեոնան, Սան Պեդրիլլոն և Լոս Պատոսն առաջարկում են միայն քեմփինգի հնարավորություն` առանց սննդի ծառայության:","travel
"
"Շրջագայություններն ավելի մատչելի են մեծ խմբերի համար, ուստի, եթե դու միայնակ ես կամ միայն մեկ ընկերոջ հետ, փորձի՛ր հանդիպել այլ մարդկանց և կազմել չորսից վեց անձից բաղկացած խումբ՝ մեկ անձի համար ավելի մատչելի տարբերակ գտնելու համար:","travel
"
Դուք պետք է որևէ միության ձեր բոնուսային ավիաուղին զգուշորեն ընտրեք:,"travel
"
"Եթե երկիրը, որը այցելելու եք, ենթակա է ճանապարհորդական խորհրդատվության, ապա դա կարող է ազդել ձեր ճանապարհորդական առողջության ապահովագրության կամ ձեր ճանապարհորդությունը չեղյալ հայտարարելու ապահովագրության վրա:","travel
"
Սեփական մեքենան նստելն ու երկար ճանապարհ ընկնելն իր պարզությամբ ներքին գրավչություն ունի:,"travel
"
"Հետաքրքրական է, որ բջջային հեռախոսների ծառայությունն այստեղ շատ ավելի ուժեղ է, քան երթուղու շատ այլ հատվածներում, օրինակ ՝ Փենսիլվանիա Ուայլդզում:","technology
"
"Լայն պողոտաները, ապակե առաջամասերով շինությունները և ժամանակակից առևտրի կենտրոններն աչքի են ընկնում կղմինդրե կարմիր ավանդական տանիքներով, 18-րդ դարի շուկայով և հին մզկիթներով ու եկեղեցիներով, չնայած քաղաքում ավելի շատ Միջերկրական Եվրոպայի շունչն է, քան ավանդական Թուրքիայի:","geography
"
"Երուսաղեմն իր աշխույժ ու բազմամարդ առևտրի կենտրոնների, սրճարանների ու ռեստորանների հետ մեկտեղ ունի շատ պատմական, հնագիտական ու մշակութային վայրեր։","geography
"
"Յուրաքանչյուր տարի տասնյակ այցելուներ վիրավորվում են, որովհետև չեն պահպանել բավարար հեռավորությունը: Այս կենդանիները մեծ են, վայրի և հնարավոր վտանգ են ներկայացնում, այնպես որ տվեք նրանց իրենց տարածքը:","nature
"
"Համոզվեք, որ գիտեք, թե ինչ կարող եք երկիր բերել, ինչը՝ ոչ, և իրավական սահմաններից դուրս գտնվող ամեն ինչ հայտարարագրեք:","travel
"
Թուրքական ավիաընկերությունը 2014 թվականի դրությամբ 39 ուղղություններով թռիչքներ է իրականացնում 30 աֆրիկյան երկրներում:,"travel
"
«Ավենջեր» դասի հակաականային նավն ուղևորվում էր Փալավանի Պուերտո Պրինցեսա:,"military
"
"Հյուրասիրության փոխանակման ցանցն այն կազմակերպությունն է, որը միացնում է ճանապարհորդներին տեղացիների հետ այն քաղաքներում, որոնք նրանք պատրաստվում են այցելել:","travel
"
"Քանի որ միջշրջանային ավտոբուսները հաճախ բազմամարդ են, խորհուրդ է տրվում տոմսը գնել նախապես՝ մի քանի օր առաջ։","travel
"
Դրանք նաև որոշում են հանրահայտ զբոսուղիները և հեծանվուղիները:,"travel
"
"Ինչպես Հարավային Աֆրիկայի ազգային բոլոր զբոսայգիների պարագայում, գործում են պահպանության և մուտքի օրական վճարներ:","travel
"
"Ճշմարիտ համայնքը տեղակայված է Հոու Սաունդում՝ Վանկուվերից մի փոքր հեռու և հեշտ հասանելի է ջրային տաքսիների միջոցով, որոնք մեկնում են Գրանվիլ կղզուց՝ Վանկուվերի ստորին հատվածից:","travel
"
"Ինչու՞ են տրանսպորտային համակարգերը այդպիսի բողոքների առիթ հանդիսանում, ինչու՞ են դրանք ամեն օր ձախողվում: Արդյո՞ք տրանսպորային ինժեներնեը արհեստավարժ չեն. կամ արդյո՞ք ավելի հիմնարար բաներ են կատարվում:","technology
"
"Քաղաքը տեղակայված է անմիջապես ջրվեժների մոտակայքում, և դրանք հանդիսանում են հիմնական գրավչությունը, սակայն այս հայտնի զբոսաշրջային վայրն արկածներ որոնողներին և տեսարժան վայրեր այցելող զբոսաշրջիկներին առաջարկում է ավելի երկար կեցության հնարավորություններ:","travel
"
Սանկտ Պետերբուրգի նավարկությունը ներառում է նաև ժամանց քաղաքում։ Նավարկության ուղևորներն ազատված են մուտքի արտոնագրի պահանջներից (ստուգե՛ք պայմանները):,"travel
"
Չնայած ցանկացած փոփոխություն և հարցում պետք է նախ ուսումնասիրվի տուրիստական գործակալի միջոցով և ոչ անմիջապես հյուրանոցի հետ:,"travel
"
"Շուրջ 60 զբոսանավ է ընթանում Գալապագոսյան կղզիների ուղղությամբ, որոնք փոխադրում են 8-ից 100 ուղևոր։","travel
"
"Եթե ինչ-որ մեկի որոշակի վայր այցելելու նպատակը այնտեղի պատմությանն ու մշակույթին ծանոթանալն է, ապա զբոսաշրջության այս տեսակը հայտնի է որպես մշակութային զբոսաշրջություն:","travel
"
"Դժվար չէ Մադինայում գտնել վայրեր, որտեղ վաճառում են Մարոկկոյի այնպիսի ավանդական իրեր, ինչպես, օրինակ, թաժին ուտեստն է, կավե ամանեղեն, կաշվե իրեր, նարգիլեներ և կախազարդերի հսկայական տեսականի, սակայն այս ամենը զբոսաշրջիկների համար է:","travel
"
"Ճանապարհորդները, ովքեր հեշտ են հարմարվում նոր մշակույթին, երբեմն առանձնապես դժվար են նորից հետ հարմարվում իրենց հայրենի մշակույթին։","travel
"
Իր երկրորդ մոտեցումից վայրէջք կատարելուց մոտավորապես տասը րոպե առաջ այն անհետացավ:,"disasters
"
"Էկվադորը պահանջում է, որ կուբացի քաղաքացիները հրավեր-նամակ ստանան նախքան միջազգային օդանավակայանների կամ սահմանային անցակետերի միջոցով երկիր մուտք գործելը:","politics
"
"Նույնիսկ եթե վարում եք մերձարևադարձային անտառների միջով, փոխադրամիջոց նստելիս ընդամենը մի քանի վայրկյան դռները բացելը բավական ժամանակ է մոծակների համար, որ ձեզ հետ մտնեն փոխադրամիջոց։","science
"
"Ուղևորներին ջուր տրվեց, քանի դեռ նրանք սպասում էին 90(Ֆ) աստիճան շոգին։","travel
"
"Այնուամենայնիվ, սա չպետք է անհանգստություն պատճառի ձեզ, որովհետև զբոսաշրջիկները հաճախ վխտում են շուրջբոլորը՝ մեքենաները լցվելու համար:","travel
"
"Օտար երկրում ապրելը և կամավորությամբ զբաղվելը հիանալի միջոց է՝ այլ մշակույթի հետ ծանոթանալու, նոր մարդկանց հանդիպելու, ինքդ քեզ ճանաչելու, հեռանկարի մասին պատկերացում կազմելու և անգամ նոր հմտություններ ձեռք բերելու համար:","travel
"
"Տուրիստական գործակալները հաճախ գործարքներ են կնքում կոնկրետ հյուրանոցների հետ, չնայած՝ կարող եք նաև ամրագրել բնակության այլ ձևեր, օրինակ՝ քեմպինգներ տուրիստական գործակալի միջոցով։","travel
"
"Բրոշյուրներում որոշ նավարկություններ ցուցադրում են Գերմանիայի Բեռլին քաղաքը: Ինչպես տեսնում եք վերևում գտնվող քարտեզում Բեռլինի մոտակայքում ծով չկա, և քաղաքային այցը ներառված չէ նավարկության արժեքի մեջ:","travel
"
"Նախապես ամրագրումը ճանապարհորդին տալիս է մտքի հանգստություն, որ նպատակակետ հասնելուն պես կունենան քնելու տեղ:","travel
"
"Լողափերը, թեմատիկ զբոսայգիները և ճամբարների տարածքները հաճախ բուժման նպատակով ճամփորդող զբոսաշրջիկների ամենաայցելվող վայրերն են։","travel
"
"Նրանց համար, ովքեր ցանկանում են զոհաբերել իրենց հարմարավետությունը, ժամանակը և ծախսերը զրոյի հասցնելու կանխատեսելիությունը, դիտեք նվազագույն բյուջեով ճանապարհորդությունը:","travel
"
"Եթե ​​ճանապարհորդության լրացուցիչ ժամանակ ունեք, ապա համեմատեք և տեսեք, թե ինչ կարժենա Աֆրիկա ճանապարհորդելը՝ շուրջերկրյա ճանապարհորդության համեմատ:","travel
"
"Ճամփորդական գործակալները սովորաբար փաթեթներ են առաջարկում, որոնք ներառում են նախաճաշ, փոխադրում օդանավակայանից և դեպի օդանավակայան կամ նույնիսկ համակցված թռիչք ու հյուրանոցային փաթեթներ։","travel
"
Օդանավն ուղղորդվել էր դեպի Իրկուտսկ և գործարկվում էր ներքին զորքերի կողմից:,"disasters
"
"Երբ վերադառնում ես տուն արտերկրում բնակվելուց հետո, երբ հարմարվել ես նոր մշակույթին և կորցրել քո հայրենիքին բնորոշ սովորույթներ:","travel
"
"Սա նշանակում է, որ դուք կարող եք այցելել պատմական քաղաք երկու ամբողջական օր՝ վերադառնալով և քնելով նավի վրա գիշերը:","travel
"
Ճարտարապետությունը վերաբերում է շինությունների նախագծմանն ու կառուցմանը: Որևէ վայրի ճարտարապետությունը հաճախ ինքնին ուղենիշ է:,"geography
"
"Ավիաընկերությունների շարքում, որոնք առաջարկում են դա, ներառում են Էյր Կանադան, Դելտա Էյր Լայնսը, Լյուֆթանզան ու Վեսթջեթը, այն թռիչքների համար, որոնք սկսվում են Կանադայից կամ ԱՄՆ-ից:","travel
"
"Ներգաղթի անցակետը սովորաբար առաջին կանգառն է լինում, երբ ինքնաթիռով, նավով կամ որևէ այլ փոխադրամիջոցով որևէ տեղ եք ժամանում:","travel
"
Որոշ հյուրանոցներ ունեն գոլորշիով աշխատող երկաթգծերի և օվկիանոսային մարդատար շոգենավերի ոսկե դարաշրջանից հասած ժառանգություն. երկրորդ համաշխարհային պատերազմից առաջ՝ 19-րդ կամ 20-րդ դարասկզբին:,"travel
"
Գոման զբոսաշրջային քաղաք է Կոնգոյի Դեմոկրատական Հանրապետության ամենաարևելյան հատվածում՝ Ռուանդայի հարևանությամբ։,"geography
"
Այս պահանջները նպատակ են հետապնդում ապահովելու երկու երկրների միջև կազմակերպված գաղթային հոսքը:,"politics
"
"Չնայած այն ավելի փոքր է, բայց Հավայան կղզիների տարեց այցելուներից ոմանց այն հիշեցնում է նահանգի կարգավիճակ, որը չունի բոլոր զբոսաշրջային հյուրանոցները և այլ զարգացած բաներ:","travel
"
"Բնության վայրերով զբոսաշրջությունը գրավում է այն մարդկանց, ովքեր ցանկանում են այցելել բնության վայրերը` տեսարանը, ինչպես նաև բուսական և կենդանական աշխարհը վայելելու համար:","travel
"
"Մյուս կողմից սառույցի և ձյան պայմանները բնական են շատ երկրներում, և ամբողջ տարին երթևեկությունը շարունակվում է հիմնականում անընդհատ կերպով:","nature
"
Սաֆարիները երևի Աֆրիկա զբոսաշրջիկներ բերող ամենամեծ խթանն են և շատ այցելուների նպատակակետը:,"travel
"
"Անգկորի լեռնանցքն անհրաժեշտ է տաճար մուտք գործելու համար, այնպես որ Թոնլ Սափ գնալիս չմոռանաք անձնագիրը:","travel
"
Սահմանափակ ժամանակ ունեցող այցելուներն ավելի լավ կլինի իրենց ժամանակը ծախսեն մեկ այլ վայրում:,"travel
"
Ֆինլանդիան մեծ նավային վերջնակայան է:» Հազար լճերի երկիրը» նաև հազարավոր կղզիներ ունի լճերում և մերձափնյա կղզիախմբերում:,"geography
"
"Նրանք կարող են ձեզ համար նաև պահել ամրագրումը, եթե ձեզ ժամանակ է հարկավոր առաջարկի մասին մտածելու կամ ձեր ընտրած վայրի համար այլ փաստաթղթեր (օրինակ՝ մուտքի արտոնագիր) ստանալու համար:","travel
"
"Հաճախ այս պահանջները կարող են կախված լինել այն երկրներից, որոնք ճանապարհորդն այցելել է կամ մտադիր է այցելել:","travel
"
"Սրանք կարող են վտանգավոր լինել, եթե ճանապարհորդը հետևում է պատրանքին՝ վատնելով թանկարժեք էներգիան և մնացած ջուրը:","travel
"
