text,gemini_reply
"MetroPlus yanada qulay va u qadar tiqilinch emas, lekin bir oz qimmatroq, shunga qaramay, Yevropadagi odatiy metro chiptalaridan arzonroq.","travel
"
Buning uchun shaklni mahalliy politsiya punktlarida to'ldirish yoki immigratsiya idoralariga tashrif buyurish talab etilishi mumkin.,"politics
"
"Har kuni ertalab odamlar avtomobillarda kichik shaharlarni tashlab ishga ketishar ekan, ular hozirgina ketgan joyda ishxonalari bo'lgan odamlar bilan kesishadilar.","geography
"
"Agarda qishloq yo'llarida haydashga odatlanmagan bo'lsangiz, o'zingizga hushyor bo'ling: tik qiyaliklar, tor so'qmoqlar hamda keskin past-balandlar ancha ko'p.","travel
"
"Dastlabki ma'lum transport — bu yurish edi, insonlar ikki million yillar ilgari Homo Erectus (tik odam ma'nosini bildiradi) paydo bo'lishi bilan tik yura boshlagan.","science
"
Chet elda jinsni almashtirish operatsiyasini bajartirishni rejalashtirayotgan sayohatchilar qaytish safari uchun yaroqli bo'lgan hujjatlarni olganliklariga ishonch hosil qilishlari kerak.,"travel
"
"Boshqa holatlarda, faqat sayyohlik turar joylaridan tashqarida qolayotganlar ro'yxatdan o'tishi kerak. Lekin qonunni yanada noaniqlashtiradi, shu sababli oldindan bilib oling.","travel
"
"Agar rivojlanayotgan mamlakatda yoki dunyoning yangi burchagiga ilk marta sayohat qilayotgan bo'lsangiz, madaniy shok ehtimolini past baholamang.","travel
"
"Ayollar: Oilaviy holatidan qat'i nazar, barcha ayol sayyohlarga o'zlarini turmush qurgan deb aytish tavsiya etiladi.","travel
"
"Sayohatchilarning tashrifi qimmatga tushadi, jismoniy chidamlilikni talab etiladi, faqat yozgi noyabr-fevral oylarida amalga oshishi mumkin hamda asosan yarimorol, orollar va Ross dengizi bilan cheklanadi.","travel
"
Mazkur manzilga tashrif ko'lga qayiqdagi safar bilan qulay ravishda umumlashtirilishi mumkin.,"travel
"
"Shuni yodda tutungki, siz asosan qabriston va hamda dunyo aholisining katta qismi uchun deyarli bebaho ahamiyatga ega bo'lgan joyga tashrif buyurmoqdasiz.","travel
"
Bandargohga yetib borganingizda hammasi yetarlicha aniq bo'lishiga ishonch hosil qiling. Siz boshqa avtostopchilarni uchratasiz va ular siz bilan o'z ma'lumotlarini baham ko'rishadi.,"travel
"
"Xuddi shuningdek, Shengen vizasiga ega bo'lsangiz, Shengenga a'zo davlatlarning har biriga viza uchun alohida ariza berishingiz shart emas, shu tarzda vaqt, pul va hujjatbozlik ishlarini tejashingiz mumkin.","travel
"
"Buni oddiy avtomobilda yaxshi rejalashtirish orqali qilish mumkin, biroq 4x4 turidagi mashinalar yuqori darajada tavsiya qilinadi va ko'plb hududlarga faqatgina 4x4 turdagi baland g'ildiraklar bilan borish mumkin.","travel
"
Muzli hamda qorli yo'llarda ishqalanish past bo'ladi hamda oddiy asfaltdagidek harakatlana olmaysiz.,"nature
"
Hamroh taksilar Paro (Nu 150) va Punaxa (Nu 200) singari uzoq bo'lmagan joylarga safar qilishning tez va qulay usullari hisoblanadi.,"travel
"
"Twin Otter kecha Kokodada PNG Parvoz CG4684 samolyoti sifatida qo'nishga urinayotgandi, biroq avvalroq bir marta bekor qilingan edi.","disasters
"
Yotoq poyezdlarda uyqungiz buzilmasligi uchun pasportlar konduktor tomonidan yig'ib olinishi mumkin.,"travel
"
"Ko'prik Braziliya bojxona nazorat punktlari qurilishi yakunlanishi kutilayotgan vaqtda, 2017-yil sentabr oyida to'liq ishga tushirilishi rejalashtirilgan.","business
"
Hech qaysi aviakompaniya ittifoqi Janubiy Yarimshardagi barcha uchta okeanni kesib o'tishni qamrab olmaydi (va SkyTeam birorta kesib o'tishni qamrab olmaydi).,"travel
"
"Siz mazkur hududda bo'lsangiz, odatda yana pasport nazorati punktlaridan o'tmasdan chegaralarni kesib o'ta olasiz.","travel
"
"o'zingiz eng ko'p parvoz qiladigan aviakompaniyaga qo'shilish intuitiv deb o'ylashingiz mumkin bo'lsa-da, taklif etiladigan imtiyozlar ko'pincha turli xil bo'lishi va tez-tez uchuvchi yo'lovchi ballari bitta ittifoqdagi boshqa aviakompaniyada saxiyroq bo'lishi mumkinligini bilishingiz kerak.","travel
"
"Faqat bir nechta aviakompaniya hali ham yaqin kishisini yo'qotganlik tariflarini taklif qiladi, bu oxirgi daqiqadagi dafn marosimiga borish narxini bir oz pasaytiradi.","travel
"
Sayohatchilar muayyan davlatning turli diqqatga sazovor manzillariga tashrif buyurishlari yoxud shunchaki faqat bitta hududga e'tibor qaratishni afzal ko'rishlari mumkin.,"travel
"
"Bouen oroli qayiqda suzish, piyoda yurish, do'konlar, restoranlar kabilarni taklif qiluvchi ommabop kunlik sayohat va dam olish kunlaridagi sayohat maskani.","travel
"
"Samolyotda safar qilish barcha yoshdagi va kelib chiqishdagi kishilar uchun qo'rqinchli tajriba bo'lishi mumkin, ayniqsa, ular oldin parvoz qilmagan yoki ruhiy shikast qoldirgan hodisani boshdan kechirgan bo'lsa.","travel
"
"Qisqa qilib aytganda, o'z mashinangizdan foydalanish safarga chiqishning ajoyib usuli, biroq kamdan-kam hollarda uning o'zini ""chodir"" qilish mumkin.","travel
"
Ro'yxatdan o'tish viza olish jarayonidagi qo'shimcha talabdir. Ayrim davlatlarda siz mahalliy hokimiyat organlarida o'sha yerda ekaningiz hamda yashash manzilingizni ro'yxatdan o'tkazishingiz lozim.,"travel
"
Ichki suv yo'llari ta'til uchun yaxshi mavzu bo'lishi mumkin.,"travel
"
"Boshqalarning yukini ko'tarish — Hech qachon, ayniqsa, xalqaro chegaralarni kesib o'tish vaqtida sumkalaringizni ko'zdan qochirmang.","travel
"
Vikinglar Qora dengiz va Kaspiy dengiziga borish uchun Rossiya suv yo'llaridan foydalangan. Mazkur yo'nalishlarning qismlaridan hali ham foydalanish mumkin. Qo'lga kiritish qiyin kechishi mumkin bo'lgan maxsus ruxsatnomalarni olish zarurati bor yoki yo'qligini tekshiring.,"geography
"
"Ayniqsa, ilk kunlarda moslashishingizga yordam berishi uchun g'arbiy va sifatli mehmonxonalar, oziq-ovqat hamda xizmatlardan pulingizni ayamang.","travel
"
AQSH grin kartasiga ega Kuba fuqarolari bu talabdan ozod bo'lish uchun Ekvador konsulligiga borishlari kerak.,"politics
"
"Tadbir chiptalarining aksariyati 2500 ¥ va 130 000 ¥ oralig'ida, odatiy chiptalar narxi 7000 ¥ atrofida bo'lishi kutilyapti.","entertainment
"
"Og'ir soliqlarga ega mamlakatlarga boruvchi sayohatchilar ba'zi hollarda, ayniqsa, spirtli ichimliklar va tamaki mahsulotlari kabilardan anchagina pul tejab qolishlari mumkin.","travel
"
"Shuningdek, yordam berishga tayyor sayohatdagi sheriklaringiz hamda yurtingizdagi qarindoshlaringiz yoki do'stlaringizga sug'urta polisi/kontakt nusxalarini bering.","travel
"
"Yevropa nisbatan kichik, biroq ko'plab mustaqil davlatlarga ega bo'lgan qit'adir. Odatiy sharoitlarda bir nechta mamlakatlar bo'ylab sayohat qilish bir necha marta vizaga ariza topshirish va pasport nazoratidan o'tish kerakligini anglatadi.","travel
"
"Sirena lagerdan tashqari yotoqxona turar joyi va issiq taomlar taklif qiladigan yagona qo'riqchi stansiyadir. La Leona, San Pedrolla, Los Patos faqat oziq-ovqat xizmatlari bo'lmagan lagerlarni taklif qiladi.","geography
"
"Kattaroq guruhlar uchun sayohatlar arzonroq, shu sababli o'zingiz yoki faqat bir nafar do'stingiz bilan bo'lsangiz, boshqa odamlar bilan tanishib, odam boshiga to'g'ri keluvchi narx yaxshiroq bo'lishi uchun to'rt-olti kishilik guruh tuzishga harakat qiling.","travel
"
Siz ittifoqdan aviakompaniyaning bonusli dasturini ehtiyotkorlik bilan tanlashingiz kerak.,"travel
"
"Agar siz tashrif buyurayotgan mamlakatda sayohatlarga oid ogohlantirishlar bo'lsa, bu sizning turistik tibbiy sug'urtangiz yoki sayohatni bekor qilinishingizga ta'sir qilishi mumkin.","travel
"
O'z avtomobilingizga o'tirish hamda olis safarga yo'l olish oddiyligi bilan o'ziga xos jozibaga ega.,"travel
"
"Qizig'i shuki, bu yerda mobil telefon xizmati, boshqa ko'p yo'nalishlarga qaraganda, masalan, Pensilvaniya Uayldzdan ko'ra ancha kuchliroq.","technology
"
"Garchi shahar o'zida an'anaviy Turkiyadan ko'ra o'rta Yer dengizi Yevropasi muhitini ko'proq aks ettirsa-da, keng bulvarlar, oynavand binolar va zamonaviy savdo markazlar an'anaviy qizil plitkali tomlar, 18-asr bozorlari, eski masjid va cherkovlarga to'la.","geography
"
"Quddusda jo'shqin hamda gavjum savdo do'konlar, kafelar va restoranlar bilan birga, ko'plab tarixiy, arxeologik hamda madaniy joylar ham bor.","geography
"
"Har yili o'nlab tashrif buyuruvchilar yetarli masofani saqlamagani sababli jarohat oladi. Bu hayvonlar bahaybat, yovvoyi va xavfli bo'lishi mumkin, shuning uchun ularga o'z hududini qoldiring.","nature
"
Nimani olib kirishingiz mumkin va nimani olib kirishingiz mumkin emasligini bilib olganingizga amin bo'ling va qonuniy me'yorlardan ortiq har qanday narsani taqdim qiling.,"travel
"
Turk Havo yo'llari aviakompaniyasi 2014-yildan boshlab Afrikaning 30 davlatidagi 39 ta manzilga parvozni amalga oshirmoqda.,"travel
"
Evenjer tipidagi minalarga qarshi kurashish kemasi Palava shahridagi Puerto Prince tomonga ketayotgan kema edi.,"military
"
Mehmondo'stlik almashinuvi tarmog'i sayyohlarni ular bormoqchi bo'lgan shaharlardagi tub aholi bilan bog'lovchi tashkilot hisoblanadi.,"travel
"
"Tumanlararo avtobuslar ko'p hollarda to'la bo'lganligi tufayli, chiptani bir necha kun avval xarid qilish tavsiya qilinadi.","travel
"
"Shuningdek, ular ommabop sayr va velosipedda yurish yo'llari uchun yo'nalishlarni belgilaydi.","travel
"
Olimlar ayni shu usulda energiya ishlab chiqara oladigan reaktor yaratish ustida ish olib bormoqdalar.,"science
"
Bu asl hamjamiyat Vankuver yaqinidagi Xau-Saundda joylashgan va unga Vankuver markazidagi Granvil orolidan jadval bo'yicha jo'naydigan suv taksilari yordamida osonlik bilan yetib olish mumkin.,"geography
"
