text,gemini_reply
"MetroPlus yakati sunungukei uye vanhu havagari vakatsvikinyidzana asi inoti dhurei, kunyange zvazvo ichakati chipei pane matikiti ezvitima emuEurope.","travel
"
Izvi zvingangoda kuti munhu anyore fomu kumapurisa emunharaunda yaari kugara kana kuti kuenda kumaofisi anoona nezvevapoteri.,"crime
"
"Zuva rega rega, vanhu vanobva mumataundi madiki ari mangwanani, vachipesana nemota dzevanhu vanenge vachinoshandawo kwavangenge vachibva.","travel
"
"Kuri kuti hauna kujaira kufambisa motokari pamigwagwa yemunyika muno, gara wakadzikama: mukwidza, nzira dzakamanikana, uye minyonga ndizvo zvakawandisa.","travel
"
"Chifambiso chekutanga chakazivikanwa changa chirikufamba, vanhu vakatanga kufamba vakamira mamirioni maviri emakore apfuura nekubuda kwe Homo Erectus (zvirireva murume akamira).","science
"
"Vashanyi vanenge vachironga kunovhiyiwa kuti vachinje kuva varume kana vakadzi kune imwe nyika, vanofanira kutakura mapepa akakwana pavanenge vakudzoka.","health
"
"Nedzimwe nguva, vanogara kunze kwenzvimbo dzekushanya ndivo chete vanofanirwa kunyoresa. Pasinei hapo, zvinobatsira kuti mutemo usanyatsojeka, saka bvunza usati wafamba.","travel
"
Kana washanya kekutanga munyika iri kusimukira– kana imwe nzvimbo yausati wambosvika–usafunga kuti kusiyana kwakaita tsika nemagariro eko neako hakuzokushamisi.,"travel
"
"Madzimai: Zvinorairwa kuti vafambi vechidzimai vareve kuti vakaroorwa, zvisina basa nemamiriro echokwadi ekuroorwa kana kusaroorwa.","religion
"
"Kushanya uchiona nzvimbo kunoti dhurei, kunoda munhu akagwinya, kunongoitwa chete munguva yekupisa muna Mbudzi kusvika Kukadzi, uye kunongoitirwa kuPeninsula, Zvitsuwa uye kuRoss Sea.","travel
"
Kana munhu akashanyira nzvimbo iyi anogonawo kubva aita rwendo rwekuenda kurwizi nechikepe.,"travel
"
"Ndapota yeuka kuti uri kushanyira nzvimbo yakavigirwa vanhu vazhinji, zvakare iri nzvimbo ine chirevo chisingatsananguriki kukura kwacho kune chikamu chikuru chevagari vepasi.","travel
"
Iva nechivimbo chekuti kana wasvika kumahombekombe zvinhu zvese zvinenge zvava kunyatsooneka. Uchasangana nevamwe vanofamba nezvikepe uye vachakuudzawo zvavanoziva.,"travel
"
"Zvakafanana nekuti, kana uine vhiza reSchengen, haunafanirwe kukumbira mvumo kunyika dzeSchengen imwe neimwe payo, nekudaro nguva hairasike, unochengetedza mari nemapepa.","travel
"
Izvi zvinokwaniswa kuitwa nechero mota nekuziva zvekuita asi mota inodhonza nemavhiri ose ye4x4 ndiyo inokurudzirwa uye nzvimbo zhinji dzinongosvikika chete nemota dze4x4 dzine mavhiri akakwirira.,"travel
"
"Kana kwanaya sinou, migwagwa inenge ichitsvedza saka haukwanise kuzotyaira uchiita sekuti uri mutara.","disasters
"
"Matekisi ari nyore uye anokurumidza kuenda kunzvimbo dziri pedyo, seanoti Paro (Nu 150) uye Punakha (Nu 200).","travel
"
"Twin Otter yaiedza kumhara paKokoda nezuro sezvo ndege PNG Flight CG4684, yanga yatombobviswa pakufamba kamwechete kumashure.","disasters
"
"Muzvitima zvine pekurara usiku, kondakita anogona kutora mapasipoti kuitira kuti asazokumutsa kana warara.","travel
"
"Zambuko rakarongwa kuti richazoshanda zvizere munaGunyana 2017, apo nzvimbo dzepanopinda nekubuda nevanhu muBrazil dzichazenge dzapera kugadzirwa.","politics
"
