text,gemini_reply
"Metroplus lébbi manyameng nappa De namaroa tempi lébbi masoli cedde,tepi namo lébbi masempoh dari pada tiket metrik biasa ri Eropa.","travel
"
Biasanna engka formulir parellu riliseri ri kantoro' polisi setempat iyaréga jokkapi' ri kantoro' imigrasié.,"crime
"
"Elé-elé, nasalai tau é kota-kota béccu' ri kampongna sibawa oto maelo' lokka ri onrong na majjama na  ribéttai ri tau laingé iyya tujuang jamanna iyanaritu onrong silalona iyya nappae nasalai.","travel
"
"Narékko idi de'na terbiasa mappalari’ ri laléng kampongnge, téttéki talinge, pepping, macikké laléngngé, na tikungéng Maéga ladde’.","geography
"
"Jokka mancaji alat transportasi pammulang, tauwé mappammulai jokka te’tong dua juta taung labe' é nappa mompoi Homo Erectus (bettuanna tau tokkong).","science
"
Voyager iya rencanakangi operasi sélléi kelaming ri luar negeri wedding pastikangi aléna tiwi dokumén sah untu’ perjalanang lisu’.,"travel
"
"Ia kasus laingngé,ia tau monro Isa liweng akomodasi wisata ia na tuh parellu mandaftar.Ia na tuh makkibuai hukum lébbi De na namanessa,jaji parellu magguruki jolo.","travel
"
"iyyatu polé ki rinegara berkembangnge bunge' kalena yare'ga poléki ri bageang baru na linoe, ajja' muremehkangi ade'na tauwe.","religion
"
"Makkunrai: riharapkang i makkunrai napujiè jokka makkéda pura manengni botting, de’na leppe’ polé kenyataanna.","religion
"
"Jokkana wisataé parellu ongkoso' masuli, adisingeng watakkalé, nullémi ripugau ri Wettu tikka uleng November lettu ri uleng Februari, gangkangngi nulléi rijama ri Cappa Tanété sibawa Libukeng na Tasi’ Ross. '","travel
"
Magampangto taué jokka-jokka ri situs'é na maélo mallopi-lopi ri danaué.,"travel
"
"Hara' diéngngerangi makkeda engka ki' idi lao onronna kubburu'e, yé engka bettuanna yé déna wedding dibilang égana porsi signifikan lise'na linoé.","religion
"
Tapanassai makkéda narékko ta tendre'ni marinas mannessa maneng ni tu. Siruntu'ki matu sibawa Hitchhiker lopi laingngè sibawa nabagèangki karèbana lao ri idi'.,"science
"
"makkotoni ro, sibawa mapunnai visa Schengen idi de’na parellu mengajukan permohonan visa lo okko negara sibawang nah Schengen de' nasibawa, nasaba mahhema' wettu,dui siba dokumeng","travel
"
Iyaé wedding ritonangi ri oto normal è nennia perencanaang iya magello’é tapi’ kendaraang 4x4 liwa’ risarangkang nasaba' maéga onrong wedding rijokkai narèkko oto loppo 4x4.,"travel
"
"Ri laleng makkésé' na massaljué, makurangngi friksié, jaji dé naweddingki' mappalari oto pada ku aspal mabiasaé.","science
"
Mangoto tassi magello ipakè narèkko macawè'mua lo tajokkai.pappada Paro (Nu 150) na Punakha (Nu 200).,"travel
"
"Twin Otter na akkuragai mendarat ri Kokoda wenni' mancaji aluttukeng PNG CG4684, tapi' pura siseng na pappajai.","disasters
"
"Iyyaro oto tinro wenni,paspor wedding lai kumpulu sibawa konduktor bara' idi matinro De na pettu matinro.","travel
"
"Iyaè jembatangngè di kira-kira tabbukka' uleng September taung 2017, narèkko jajini pos papperèssana Brazil .","geography
"
Dè gaga perusahaang gabungang aluttungeng e yè mattama’ tellu attèkkangeng lo tasi’ ri bagèang selatang (na Skyteam dè gaga pekka),"business
"
"Assaleng tette'muki' ri lalengna zonaé, tengmangkingni' lalo ri apparéssang paspor'é paimeng rékko maéloki' malliweng ri perbatasan'é.","travel
"
"Amoto kapang ipikkiriki Iyyaro parellu to mattama ri kappala luttu'ta luttu' kaminang matanrè, parellu tasadari makkéda kaminang makessing tawa'kang marèpe' laddé' laingngé na marèpe'to kartasa'è wedding jaji lébbipi sèmpona nyawaè riawa kappala luttu laingngè ri laleng aliansi iamoro padapadanna.","travel
"
"Déna nasiaga maskapai engka bereavement fares-na, iyya weddingngé céddé' kurangiwi ongkoso'na tiket'é rékko engka teppa mapparellu penerbangan berkabung.","travel
"
"Iyaro turis-turis'é, maéga akkita-kitang wedding najokkai ri séddié negara, iyaréga ri tasséddiémi onrong naonroi jokka-jokka.","travel
"
"Bowen Island yanaritu wisata sèsso yare'ga wisata minggu iya diissengngè èngka  kayakna, hiking,toko,restorang,nennia maèga mupa.","travel
"
"Lao jokka pakè kappala' luttu' wedding mancaji apparingerrangang mapittau' ri tauwè ri yamanenna umuru'è sibawa tau polè kega manengngè, iyalalo narékko de'pa na éngka naluttu' rimonrinna yare'ga purani sèwwawettu cobai natassèleng.","travel
"
"Ponco'na ada, magello pakéki oto rékko jokka-jokkaki ri pottanangngé, nékia majarang magello ripaké ""makkema"" otoé.","travel
"
"Pendaptarang ia na tuh persyaratan pattambah bera’ proses visa,èngka h sesa negara,idi tetteki Ki mendaftarkan aleta sibawa kampong ta kenroki monro sibawa pemerintah sitempa'.","politics
"
Akkuwaeng marilaleng wedding mancaji tema makanja' untu' ripancaji pong mapakansi.,"travel
"
"Nabawai tau laingé - Aja selai makkita tase mu,terotama ko metekka perbatasan internasional.","geography
"
"Viking pakèi laleng waè Rusia ko maélo'i lettu' ri Tasi' Lotong sibawa Tasi' Kaspia. Iyyaro polè ri laleng-lalengngè wedding maneng mopa i pakè. Parèssa Iyyaro weddingngè i parelluang ko maèlo' ipalabe', mawatang tu kapang lai runtu'.","geography
"
