text,gemini_reply
"A MetroPlus kényelmesebb és kevésbé zsúfolt, ám kissé drágább, de az átlagos európai metrójegyeknél viszont olcsóbb.","travel
"
Ehhez szükséges lehet egy űrlap kitöltése a helyi rendőrséggel vagy a bevándorlási hivatal meglátogatása.,"crime
"
"Minden reggel az emberek elautóznak a vidéki kisvárosokból, hogy elmenjenek munkahelyükre, és azok mellett haladnak el, akik munkájának helyszíne az a hely, ahonnan nemrég elindultak.","business
"
"Ha nincs hozzászokva a vidéki utakon való vezetéshez, tartsa nyitva a szemét: meredek emelkedők, keskeny sávok és éles kanyarok jellemzik az utat.","travel
"
"Az első ismert szállítási mód a gyaloglás volt. Az ember két millió éve, a Homo Erectus (felegyenesedett ember) megjelenésével egyidejűleg kezdett két lábon járni.","science
"
"Azok az utasoknak, akik külföldön terveznek nemváltoztató műtétet, biztosítaniuk kell, hogy érvényes iratokkal rendelkeznek a visszaútra.","travel
"
"Más esetekben csak azoknak kell regisztrálniuk, akik nem mennek turistaszállókba. De ez csak még ködösebbé teszi az egész törvényt, úgyhogy járjon utána előre!","travel
"
"Ha első alkalommal utazik egy fejlődő országba vagy a világ egy távoli részére, ne becsülje alá a potenciális kulturális sokk hatását!","travel
"
Nők: Női utazóknak ajánlott családi állapottól függetlenül házasnak mondaniuk magukat.,"travel
"
"A turisztikai látogatások költségesek, fizikai erőnlétet igényelnek, csak november és február között kerülhet rájuk sor a nyáron és nagyrészt korlátozottak a félszigetre és a Ross-tengerre.","travel
"
A hely látogatását kényelmesen össze lehet kapcsolni egy hajókirándulással a tavon.,"travel
"
"Kérjük, ne feledje, hogy ön lényegében egy tömegsírhelyet látogat meg, amelynek majdnem felbecsülhetetlen értéke van a világ népességének egy része számára.","religion
"
"Biztos lehet benne, hogy amint eljut a kikötőkhöz, minden nagyon egyértelművé válik. Találkozni fog más csónakstopposokkal, akik megosztják önnel az információkat.","travel
"
"Hasonlóan, egy schengeni vízummal nem kell minden egyes schengeni tagállamban külön vízumot váltani, és ezzel időt, pénzt és papírmunkát takarít meg.","travel
"
"Körültekintő tervezéssel egy normál autóban meg lehet tenni, de a 4x4 nagyon ajánlott, és sok helyet csak nagy tengelytávú 4x4-el lehet megközelíteni.","travel
"
"Jeges és havas utakon a súrlódás alacsony, és nem lehet rajtuk úgy közlekedni, mint a csupasz aszfalton.","disasters
"
Az iránytaxi gyors és kényelmes megoldás a közeli helyek - például a Paro (Nu 150) és Punakha (Nu 200) - meglátogatására.,"travel
"
"A Twin Otter tegnap az Airlines PNG CG 4684 járataként próbált meg leszállni Kokodán, de megint visszalépett.","disasters
"
"Az éjszakai alvó vonatokon a kalauz összegyűjtheti az útleveleket, hogy Önnek ne kelljen megszakítania az alvást.","travel
"
"A híd várhatóan 2017. szeptemberében lesz teljesen működőképes, amikorra a brazil vámkezelő pontok elkészültét becsülik.","business
"
Egyetlen légiszövetség kínálatában sem szerepel mind a három óceán feletti átkelés a déli féltekén (a SkyTeam-nél egy sem érhető el).,"travel
"
"Amíg ebben a zónában marad, általában nem szükséges újabb útlevél-ellenőrző pontokon átmennie a határok átkelésekor.","travel
"
"Bár észszerűnek tűnik ahhoz a légitársasághoz csatlakozni, amellyel a legtöbbet repülünk, szem előtt kell tartanunk, hogy gyakran eltérőek a felajánlott előnyök, és a gyakori repülésért adott jutalompontokat sokkal bőkezűbben adná az ugyanabban a szövetségben lévő másik légitársaság.","travel
"
"Csak néhány légitársaság kínál továbbra is gyászesetre szóló viteldíjakat, amelyek kismértékben csökkentik az utolsó pillanatban tett temetésre való utazás költségeit.","travel
"
"A turisták felkereshetik egy adott ország különböző nevezetességeit, vagy dönthetnek úgy is, hogy egyetlen területre összpontosítanak.","travel
"
"A Bowen-sziget népszerű egynapos vagy hétvégi kirándulóhely, ahol többek között lehet kajakozni, túrázni, vásárolni vagy étterembe menni.","travel
"
"A repülős utazás félelmetes lehet bármilyen életkorú és hátterű személy számára, különösen ha korábban még nem repültek vagy traumatikus élményen estek át.","travel
"
"""Röviden: az autó kiváló módszer a kiránduláshoz, de önmagában ritkán jelenti a """"táborozás"""" egy módját.""","travel
"
