text,gemini_reply
"MetroPlus ye más afayadizu y ta menos atarriquitáu pero ye daqué más caru, anque sigue siendo más baratu que los billetes de metro normales n'Europa.","travel
"
Esto puede implicar tener que rellenar formularios cola policía llocal o tener que dir a les oficines d'inmigración.,"politics
"
"Cada mañana, la xente dexa les villes pequeñes en coches pa dir a los sos llugares de trabayu y crúciense con xente que trabaya nel llugar qu’acaben de dexar.","geography
"
"Si nun se ta avezáu a conducir per carreteres comarcales, hai que tar atentos: abunden les cuestes pindies, les carriles estreches y les curves zarraes.","travel
"
El primer tresporte conocíu ye caminar. Los humanos entamaron a caminar derechos hai dos millones d’años cola aparición del Homo Erectus (que quier dicir home derechu),"science
"
Los viaxeros que tengan previsto facer ciruxía de cambéu de sexu nel estranxeru han asegurase de tener tolos documentos válidos pal viaxe de vuelta.,"travel
"
"N'otros casos, namái necesiten rexistrase los que nun queden n'instalaciones turístiques. Sicasí, esto fai que la llei seya más complicada, asina qu'averígualo con tiempu.","travel
"
Si viaxes a un país desarrolláu per primera vegada (n'otra parte del mundu) nun desdexes el posible shock cultural.,"travel
"
"Muyeres: recomiéndase que les muyeres digan que tán casaes, ensin tener en cuenta’l so estáu civil.","politics
"
"Les visites turístiques son cares, requieren tar bien de forma física, solo se pueden facer en branu, de payares a febreru, y tán llendaes a la Península, les islles y el mar de Ross.","travel
"
Puede combinase la visita al xacimientu con un viaxe en barcu escontra’l llagu.,"travel
"
"Por favor recuerda que tas visitando, sobre manera, un cementeriu de mases, amás d’un llugar que tien un valor incalculable pa una bona parte de la población mundial.","geography
"
De xuru que cuando llegues a los puertos deportivos too va a ser bien cenciello. Conocerás a otros viaxeros a deu que compartirán la so esperiencia contigo.,"travel
"
"De forma asemeyada, con un visáu Schengen nun necesites solicitar visaos pa cada país miembru del espaciu; aforres tiempu, dineru y papeléu.","travel
"
"Esto pue facese nun coche normal con una planificación afayadiza, pero encamiéntase muncho l’usu d’un 4x4 y a munchos llugares namás pue llegase nun 4x4 de ruedes grandes.","travel
"
"En carreteres xelaes o ñevaes, la esfriega ye baxa y nun puedes guiar como si tuvieres n’asfaltu desnudo.","travel
"
Los taxis compartíos son medios rápidos y afayadizos pa dir a zones cercanes como Paro (Nu 150) y Punakha (Nu 200).,"travel
"
"L’avión Twin Otter tuviera tratando d’aterrizar en Kokoda ayeri como’l vuelu CG4684 d’Airlines PNG, pero yá albortara l’aterrizaxe una vez.","disasters
"
"En trenes cama, el revisor puede recoyer los pasaportes pa que tu nun tengas qu'esconsoñar.","travel
"
"Estímase que la ponte tea dafechamente en funcionamientu en setiembre de 2017, fecha pa la que s’espera que tean terminaos los puestos aduaneros brasileños.","geography
"
Nenguna alianza d’aerollinies cubre les tres travesíes del hemisferiu sur (y SkyTeam nun cubre nenguna),"travel
"
"Mientres quedes nesta zona, puedes cruzar la frontera ensin tener que pasar pel control de pasaporte otra vegada.","travel
"
"Anque pienses que ye lóxico facese miembru de l'aerollinia cola que vueles más, has saber que les ventayes qu'ufierten camuden y que los puntos de viaxe pueden multiplicase n'otres aerollinies de la mesma alianza.","travel
"
"Namái queden delles aerollinies con tarifes por defunción, qu'abaraten el coste de viaxes funerarios d'última hora.","travel
"
Los turistes pueden visitar dellos llugares señalaos d’un país concretu o pueden optar por centrase namás nuna área concreta.,"travel
"
"La Islla Bowen ye un destín popular pa una escursión d’un día o d’una fin de selmana ufiertando canoes, rutes, tiendes, restoranes y más coses.","travel
"
"Viaxar n'avión puede dar llercia a persones de toles edaes o oríxenes, n'especial si nun volaron enantes o tienen esperiencies traumátiques.","travel
"
"En poques palabres, usar el coche ye una perbona manera de facer un viaxe per carretera pero non, nello mesmo, una manera de “facer acampada”.","travel
"
"Rexistrase ye otru requisitu pal procesu de visaos. En dellos países, has rexistrar la to presencia y señes nes que quedes énte les autoridaes llocales.","travel
"
Les canales d'interior son un bon tema de viaxe.,"travel
"
"Llevando pa otros – Nun dexes nunca’l to equipax fuera de la vista, sobre manera cuando tas cruciando fronteres internacionales.","travel
"
"Los vikingos usaron les canales ruses pa llegar al Mar Prietu y al Mar Caspiu. Parte d'estes rutes pueden usase anguaño. Consulta si ye necesario tener permisos especiales, que pueden ser dificiles de consiguir.","travel
"
"Los primeros díes piensa n'invertir n'hoteles, comida y servicios d'estilu y calidá occidentales p'avezate meyor.","travel
"
Los ciudadanos cubanos que tienen una tarxeta verde americana han visitar el consuláu ecuatorianu pa consiguir una esceición a esti requerimientu.,"politics
"
"Calcúlase que la mayoría de les entraes van costar ente 2.500 ¥ y 130.000 ¥, a un preciu mediu de 7.000 ¥.","business
"
"Los viaxeros que van a países con munchos impuestos, pueden aforrar una bona cantidá de dineru, sobre manera en productos como bebida alcohólico y tabacu.","travel
"
Además da-yos copies de la póliza y los datos a los tos acompañantes y parientes o amigos que queden y tean dispuestos a ayudar.,"health
"
"Europa ye un continente relativamente pequeñu pero con munchos países independientes. En condiciones normales, viaxar per munchos países significaría tener que pidir munchos visaos y pasar pelos controles de pasaporte munches vegaes.","travel
"
"Sirena ye’l únicu puestu de guardabosques qu’ufre agospiamientu y comida además de campin. La Leona, San Pedrillo y Los Patos ufren campin, pero nun hai servicios de restauración.","nature
"
"Les visites son más barates pa grupos grandes, asina que si vas solu o con una amiga, intenta topar otra xente pa facer grupu de cuatro o seis y meyorar el preciu por persona.","travel
"
Habría d’escoyer con cuidao la so aerollinia de viaxeru frecuente dientro d’una alianza.,"travel
"
"Si’l país que vas visitar ta suxetu a una alvertencia de viaxe, el to seguru d’anulación del viaxe o’l médicu pueden tar afeutaos.","travel
"
Metete nel to propiu coche y entamar un viaxe per carretera llargu tien daqué d’atrayente pa sigo mesmo y la simplicidá.,"travel
"
"Estrañamente, el serviciu de telefonía móvil ye muncho más potente equí qu’en munchos otros tramos de la ruta, por exemplu nos Pennsylvania Wilds.","geography
"
"Los amplios bulevares, edificios acristalaos y modernos centros comerciales tán semaos d’edificios de teya colorao, el mercáu del sieglu XVIII y vieyes mezquites y ilesies, anque l’ambiente de la ciudá ye más el de la Europa mediterránea que’l de la Turquía tradicional.","travel
"
"Xerusalén tien munchos xacimientos arqueolóxicos y culturales, arriendes de centros culturales, cafeteríes y restaurantes concurríos y dinámicos.","geography
"
"Cada añu, son munchos los visitantes con mancadures porque nun s'alloñen enforma. Estos animales son grandes, xabaces y potencialmente peligrosos, asina qu'hai que respetar el so espaciu.","nature
"
Asegúrate de saber qué pues llevar y non y declara cualquier cosa perriba de les llendes llegales.,"travel
"
Turkish Airlines vuela a 39 destinos en 30 países africanos dende 2014.,"travel
"
"El barcu, un cazamines de clase Avenger, diba en direición a Puerto Princesa, en Palawan.","geography
"
Una rede d’intercambiu d’hospitalidá ye una organización que xune viaxeros con xente llariego nes ciudaes que van visitar.,"travel
"
"Como los autobuses ente distritos tán enllenos davezu, encamiéntase mercar el billete díes primero.","travel
"
Tamién son la base de rutes de senderismu y de ciclismu.,"travel
"
"No que cinca los parques nacionales de Sudáfrica, tienen tases de conservación y d'accesu al parque.","nature
"
"Esta comunidá auténtica asítiase en Howe Sound xusto a les afueres de Vancouver, y llégase a ella fácil con taxis acuáticos programaos que salen de la islla de Granville nel centru de Vancouver.","travel
"
¿Por qué los sistemes de tresporte xeneren tantes quexes? ¿Por qué lo faen a diario? ¿Son los inxenieros de tresporte incompetentes? ¿O hai daqué más fundamental darrera?,"business
"
