text,gemini_reply
"MetroPlus je wygodne i mynij zatłoczōne, ale trocha drogsze, choć durch tōńsze aniżeli normalne bilety na metro w Europie.","travel
"
Może to wymogać wypołniynio formulara na lokalnym posterunku policyje abo byzuchu we amcie ôd imigracyje.,"crime
"
"Kożde rano ludzie wyjyżdżajōm z małych wiejskich miasteczek autami do swojich placōw roboty i sōm mijani bez inkszych, kerych placym roboty je plac, co z niego prawie wyjechali.","geography
"
"Jeźli niy je żeś prziwykniynty do jazdy po wiejskich drōgach, zachowej zdrowy rozsōndek: przewożajōm strōme nachylynia, wōnske pasy ruchu i ôstre winkle.","travel
"
"Piyrszym znanym postrzodkym transportu było chodzynie, ludzie zaczli chodzić w pozycyji wyproszczōnyj dwa milijōny lot tymu społym z ukozaniym sie Homo Erectus (co ôznaczo czowieka wyproszczōnego).","science
"
"Rajzujōncy, kerzi planujōm ôperacyjo zmiany płci za granicōm, muszōm ôbadać, eli majōm przi siebie ważne papiōry na rajza powrotno.","health
"
"W inkszych przipodkach, ino ôsoby przebywajōnce poza myjscami zakwaterowanio turystycznego muszōm sie zaregistrować.  To jednak sprawio, iże prawo je moc barzij niyklarowne, tōż werci sie wczaśnij wszyskego dowiedzieć.","travel
"
Jeźli rajzujesz do kraju rozwijajōncego sie po roz piyrszy - abo tyż do nowyj tajle świata - niy lekcewoż potyncjalnego szoku kulturowego.,"travel
"
"Kobiyty: Zalyco sie, coby kożdo rajzujōnco kobiyta podała, iże je mynżatkōm, bez zglyndu na rzeczywisty stōn cywilny.","travel
"
"Wyjazdy turystyczne sōm droge, wymogajōm sprawności fizycznyj, mogōm ôdbywać sie ino bez lato (listopod-luty) i sōm ôgraniczōne w zasadzie do Pōłwyspu, Wysep i Morza Rossa.","travel
"
Zwiydzanie tego placu idzie połōnczyć z ausflugym szifym po jeziorze.,"travel
"
"Pamiyntej prosza, iże nawiydzosz plac masowego grobu, a tyż plac, co mo hned niyôbliczalne znaczynie dlo srogij tajle ludności świata.","religion
"
"Bydźcie pewni, iże kedy znojdziecie sie w marinach, wszysko bydzie ôczywiste. Trefisz inkszych autostopowiczōw, co podzielōm sie z wami swojimi informacyjami.","travel
"
"Podobnie, majōnc wiza Schengen, niy trza ubiygać sie ô wizy do kożdego z krajōw przinoleżōncych do sztrefy Schengen ôsobno, co przizwolo uszporować czas, pinōndze i robota z papiōrami.","travel
"
"Idzie to zrobić ajnfachowym autym, ale zalycane je posiadanie auta z napyndym na sztyry koła, a moc placōw je przistympnych ino dlo aut z napyndym na sztyry koła.","travel
"
"Na ôblodzōnych i zaśnieżōnych jezdniach tarcie je niske i niy idzie jechać tak, choby sie jechało po guzym asfalcie.","disasters
"
"Spōlne taksōwki sōm gibkim i wygodnym spōsobym na rajza do pobliskich placōw, takich jak Poro (Nu 150) i Punakha (Nu 200).","travel
"
"The Twin Otter prōbowoł wczorej wylōndować w Kokodzie jako Airlines PNG Flight CG4684, ale już roz musioł przerwać.","disasters
"
