text,gemini_reply
"MetroPlus l’è püssé comòd e menu trafegaa ma un pitìn püssé caar, anca se amò püssé ecunomìch di bigliètt nurmài de la metro in Euròpa.","travel
"
El pudarès vès necessari cumpilà un modùl cun la pulizìa locàl o visità i ofizi de l’imigraziùn.,"politics
"
"Ogni matìna, i persùnn i lasén picui cità de campagna in machìna per andà al pòst indua i laùren e incruscian chi el và a laurà a la destinaziùn che l’è el pòst che ienn apéna lasà.","geography
"
"Se te se mia abitüaa a guidà sün di straad de campàgna, dopéra el tò bùn senso: l’è pién de salìt ripìd, strénci, e cürvi strécc.","travel
"
"El prìm mèzz de trasport cognussuu l’è stà caminà, i uman i han cumincià a caminà drizz dù miliùn de ann fa con l’arivo dell’Homo Erectus (che il vor di l’omo drizz).","history
"
"I viagiaduu chi i prugramen de vès uperà per cambià el sèss a l’estar, i ghan de assicürass de purtà i document valìd per turnà indree.","travel
"
"In olter càs, dumò chi el sugiurna fö di strütür türistég al ghà de registrass. Tutavia, chèst al rénd la lege ancamò püssé confüsa, donca descuvrissel per témp.","travel
"
Se te viagét per la prìma vòlta in un paés in via de svilùpp - o in üna pàrt növa del mùnd - sotovalüta mia el posìbil shock coltüral.,"travel
"
"Dònn: l’è racumandaa a tüti i dònn chi i viagén de dì che ienn maridà, senza mia considerà el stato civìl vèr.","travel
"
"Le visite toristiqe i henn cariziose, sa g’ha de avir una preparazion atletica e sa pœ far-le nomà ind el istad e le g’henn limitade a la Penisola, l’Isla e a la mar de Ross.","travel
"
Üna visita al sìt la pò vès cumbinada in manéra pràtega cunt un gìr in bàrca al làgh.,"travel
"
Regordéss che in pratega te se dree a visità un sìt de fòsi comün e anca un sìt che per üna gràn porziùn de la populaziùn mundiàl el ghà ün’impurtanza che la se riéss quasi mia a mesürà.,"geography
"
"Sta sicür che quànd te sarà rivaa al pòrt, tütt el sarà pütòst òvvi. Te incuntraree oltri viagiaduu chi cerchen un passagg in barca e chi te diràn quell che i sann.","travel
"
"In manéra simila, cunt un vìsto Schengen te ghe mia de fà dumanda de vìsto separàda per ogni staa member Schengen, donca el fà risparmià témp, danéé e scartòfi.","travel
"
"Chèst pò vès facc cunt üna machìna nurmàla, cunt üna precìsa pianificaziùn, ma l’è parécc cunseiaa un 4x4 e tànti sìt ienn acesìbil dumò cunt un 4x4 a rödi vòlti.","travel
"
"Sü stràdi cunt giàzz e néf, la tegnüda l’è bàsa e te pòdet mia guidà cuma se te füdesset sü l’asfalt nètt.","travel
"
"I taxi condividüü ienn ün mèzz rapìd e còmod per rivà in di pòst visìn, cuma Paro (Nu 150) o Punakha (Nu 200).","travel
"
"Ol Twin Otter ‘l g’ha circad plu fiade de terar jó a Kokoda ‘l olterdì coma goll Airlines PNG CG4684, mò ‘l g’ha doxud trigar la manovra anc’mò una vœlta.","disasters
"
"Süi trén de nòcc cunt coccèta, i passapòrt pòden vès ritiraa dal controlor inscì da mia intarumpar el sònn.","travel
"
"El pùnt doarèss vès del tütt operatif in setémbri 2017, quand i pòst de blòcch duganài brasiliàni i duaresen vès finii.","business
"
Ghè mia ün’aleanza di cumpagnii de reoplan che la viaggià in tücc trii i ucean de l’emisfér austràl (e Skyteam la ghà nissüna traversàda).,"travel
"
"Fin a quand te rèstet dént chésta zona, in generàl te pòdet traversà i cunfìn senza passà amò travérs el bànch del cuntròll di passapòrt.","travel
"
"Anca se te podarèt pensà che el saréss òvvi entrà a fà pàrt de la cumpagnia de reoplan cun la qual te vùlet püssé, te ghavariet de savè che i vantàgg ufèrt despess ienn mia cumpàgn e i pónt de frequent flyer i pudarissen vès püssé generùs suta cumpagnii de reoplan differènti dént l’istessa aleanza.","travel
"
"Dumò üna quai cumpagnia di reoplan la offrìss amò tarìffi per lütu, che el scünta ün zig el prezzi de un viagg a l’ültim per andà a un füneràl.","travel
"
I türist i pòden visità i sìt püssé impurtànt de üna naziun particulàr o i pòden decidì de concentràs domà en de n’area.,"travel
"
"L’isùla de Bowen l’è üna gità populàr de ‘n dì o ün’escursiùn per el weekend che la ofrìss kayak, caminàdi, negòzi, resturànt, e oltèr.","travel
"
"Viaggià in reoplan pò vès ün’esperienza spaventùsa per i persùnn de ogni età e origìn, in manéra particulàr se i han mai vulà prìma o i han sperimentaa quaicòss de traumàtic.","travel
"
"In pòch paròll, doperà la machìna l’è üna bùna manéra de fà un viàgg on the road, ma de ràr l’è üna manéra per “fà campégg”.","travel
"
"Anca la registraziùn la pò vès necessaria per el procèss del vìsto. In un quai paés, te ghe de registrà cunt i autorità locai la tòa presenza e l’indirizzi induà te sugiurnet.","travel
"
I vii navigabìl pòden vès un bùn tema sün del qual urganizaa la vacànza.,"travel
"
"Purtà per i òlter - pèrd mia de sutöcc i tò valìs, specialmént quant te traversét i cunfìn internaziunài.","travel
"
"I vichìng i doperaven i còrs d’aqua rüssi per rivà al Mar Negher e al Mar Caspio. Pàrt de sti percùrs i pòden vès ancamò doperaa. Cuntròla la pusìbil necesìta de permèss speciài, chi i pòden vès dificil de otegnì.","geography
"
"Specialmént in di priim dì, cunsidera de godè de hotel, mangià e servizzi de stìl e qualità ocidentài cuma aiütt per abitüass.","travel
"
I citadìn cubàni chi i ghàn üna green card di Staa Üni i doaresen visità un Consulaa de l’Ecuador per otegnì ün’esenziùn à chésta regùla.,"politics
"
"Al se pénsa che la grànd pàrt di bigliètt di evént i custerà tra i ¥2500 e i ¥130000, cunt bigliètt urdinàri chi i custerà inturn a ¥7000.","sports
"
"I viagiaduu dirètt in paés cunt üna tassaziùn pesanta ognitant i pòden risparmia üna quantità impurtànta de danee, in manéra particulàr sü prodòtt cuma bevàndi alcolech e tabac.","business
"
Dà i copi de la pòlizza/cuntàtt anca ai tò cumpàgn de viàgg e ai parént o amìs a ca che i vören iüta.,"travel
"
"L’Euròpa l’è un continént che l’è pütòst picùl ma cunt parècc paés indipendént. In situaziùn nurmai, viagià travèrs püssé paés el vöraress dì fà dumànda de vìsto e fà i cuntròll di passapòrt parécc vòlt.","travel
"
"Sirena l’è l’ünega staziùn di ranger che oltra al campégg la ofrìss alògi dént un dormitòri e pàst còldi. La Leona, San Pedrillo e Los Patos i ofressén dumò campégg e mia servìzi de ristoraziùn.","geography
"
"I tour ienn püssé economèg per i grüp püssé grànd, donca si te se depertii o cunt dumò un amis, pruua a incuntrà oltra gént e fà sü un grüp da quater a sés per üna tarìfa mejùra a persùna.","travel
"
Te ghavesset de scernì cunt atenziùn la tòa cumpagnia aerea dent ün’aleanza per el prugràm Frequent Flyer.,"travel
"
"Se el paés che te visiterà el divénta ogét de un avìs per i viagiaduu, la tòa sicuraziùn sanitària de viagg o la tòa sicuraziùn per la cancelaziùn del viagg i podaresén vès inflüenzaa.","travel
"
Salì ne la tò machìna e partì per un viàgg lung el ghà üna pròpia belèza in de la sò semplicità.,"travel
"
"Tutavia l’è curiùs cuma el servìzzi di telefun celülar l’è püssé fòrt chì che in tànti oltér seziùn de la stràda, per esempe el Pennsylvania Wilds.","technology
"
"I straad laarghi, i edifìzzi cun faciàdi de véder e i modern center cumerciài ienn pién di técc tradiziunài cunt i cóp ròssi, el mercaa del 18esim secùl, i antich moschee e gési, anca se la cità la ghà ün’atmosféra püssé de l’Europa mediteranea pütost che de la Türchia tradiziunàl.","geography
"
"Gerusalemm la ghà parécc sìt coltürai, archeologich e istorich, inséma a centri cumerciai, cafè e resturànt trafegaa e animaa.","geography
"
"Ogni ann, desène de visitaduu i vegnen ferii perchè i stan mia a la giüsta distanza. Chésti animài ienn grànd, selvàdeg e i pòden vès periculùs, donca dacch el lùr spàzi.","nature
"
Sicüress de savè quel che te pò o te pò mia purtà dént e deciàra tütt quel che l’è sura i limìt legài.,"travel
"
"Turkish Airlines la vùla vérs 39 destinaziùn in 30 paés african, dal 2014.","travel
"
"Un caçamine de clas Avenger, la nav ‘l ira dre a nar a Puerto Princesa in dol arcipellag de le isle Palawan.","travel
"
Un canal de scambi de ospitalità l’è ün’organizaziùn che la mètt in comunicaziùn i viagiaduu cunt i locài in di cità che i visiteràn.,"travel
"
"Si come i bùs intradistretuài ienn despèss pien, l’è cunseiaa de cumprà i bigliètt en quai dì prìma.","travel
"
I delimitaa anca i percùrs per escursiùn populàr e pìsti ciclabìl.,"geography
"
"Cuma cun tücc i Pàrch Naziunài Südafrican, i ghèn di cüst per entrà nel pàrch e per la sò cunservaziùn giurnaliéra.","nature
"
"Chèsta comünità genüina la se truua a Howe Sound apéna föra Vancouver, e l’è facilmént acessìbil cunt taxi d’aqua de linea chi partén de Granville Island in del center de Vancouver.","travel
"
"Perchè i sistémi de traspòrt i ramà scià tàli lamentei, perchè i falìsen tücc i dì? I ingignér di traspòrt ienn mia cumpetént? O l’è drè a sucét quaicòss püssé a la bàs?","travel
"
"La cità la se trüva propi visìn ai cascaa chi ienn l’atraziùn principàl, ma chésta famüsa destinaziùn türistega la ofrìss a chi ‘l cèrca aventür o ai türist parécc ocasiùn de restà püssè a lungh.","travel
"
I crùcier de San Pietrobùrg i cumprénden témp in cità. I passeggér de la crùciera ienn esentaa di dumàndi del vìsto (cuntròla el regulamént).,"travel
"
Eventuài cambiamént o richiesti i ghan de vès presentaa prìma a l’agenzia de viàgg e mia diretamént a l’hotel.,"travel
"
"Püssé de 60 nàf da croséra i solchén l’aqua di Galapagos, cunt dimensiùn da 8 a 100 passegér.","travel
"
"Si l’obietif de üna visita a ün sìt particulàr l’è de cugnùss la sò storia e coltüra, alura sto tip de türism l’è cognussuu cuma türism coltüral.","travel
"
"Inturn a la végia Medina l’è facìl truvà pòst chi i vendén prodoti maruchìn tradiziunài, cuma i tagìn, ceramìch, ròba in pèll, narghilè e üna grànd varietà de barlafüs, ma l’è tütt per i türist.","travel
"
