text,gemini_reply
"MeetirooPilaasin irra caalaatti mijataa fi xiqqoo qofa muddamaadha garuu haala xiqqaan qaala’aadha, Ta’ullee tikkeettiin meetiroo baratamaa Awurooppaa irra rakasaadha.","travel
"
Kun poolisii naannawaa wajjiin unka guutuu yookaan waajjira dhimma lammummaa deemuu gaafachuu mala.,"crime
"
"Ganama hudumaa, namootni magaalota baadiyyaa xixiqqoo konkolaataan dhiisanii gara bakka hojiisaaniitti deemu, achii warreen biroon kanneen ga’umsi bakka hojiisaanii iddoosaan dhiisanii ka’an ta’een bira darbamu.","travel
"
"Yoo karaa baadiyyaarra oofuutti hinbarre ta’e, dandeettiiwwan daftee waa bira ga’uu keetii yaadaan qabi: lafa baay’ee gad jedhaa, karaa dhiphoo, marfata dhiphaa hedduu.","travel
"
Geejjibni jalqabaa beekamaan adeemsa ture; waggoota miliyoona lama dura mul’achuu Hoomoo Irreektasiin (jechuun nama ol jedhee deemu) namni ol jedhee deemu eegale..,"science
"
Imaltoonni baqaqsanii hodhuu jijjiirraa saalaa biyya alaatiif karoorfatan imala deebisaatiif dookumantii barbaachisaa qabachuu isaanii mirkaneessuu qabu.,"health
"
"Gama biraatiin, warreen gama dhiheessi tuuristootaa jirutti argaman qofaatu galmaa’uu qaba. Haa ta’u malee, kun seera caalaatti xaxamaa taasisa, kanaafuu dura barbaadaa.","travel
"
Yoo yeroo jalqabaf imaalta ta’ee biyyota guddachaa jiraan keessatti – yookan bakka haaraa addunyaa kanaraa – naasifamuu aadaa gadii buuste hin ilaalin.,"travel
"
"Dubartoota: Kan gorfamu akka dubartoonni imalan hundi, haala gaa’ila isa sirrii malee, akka heeruman dubbatan dha.","religion
"
"Daawwannaan tuuristii baayee gatiin mi’aa dha, qaamni ga’aa ta’uus gaafata, kan geggeeffamus ganna keessa Sadaasaa-Guraandhala, akkasuma bakka qarqara galaanaa, oddolawwan fi Galaana Roozii jedhamutti kan daanga’eedhas.","travel
"
Daawwannaan bakkee sanaa haala mijataa ta’een imala bidiruudhaan gara galaanichaatti godhamu waliin walitti dabalamuu danda’a.,"travel
"
Maaloo buufata awwaalaa namoonni hedduun bakka tokkotti awwaalaman akkasumas buufata ummata kutaa addunyaa bal’aaf hiikkaa hin herreegamne qabu daawwachaa akka jirtu yaadadhau.,"geography
"
Akka ati buufata bidiruuwwanii qarqara galaanaa geesseen wanti hundumtuu ifa akka ta’u siifan mirkaneessa. Namoota bidiruudhaan bashannanan biroo kan argituu fi isaanis odeeffannoo isaanii siif ni qoodu,"travel
"
"Haalumaa wal fakkatuun, Viizaa Sheengan qabaachun, biyyoota Sheengan Viizaa qabaniif tokko tokkoon iyyaata galchuu hin barbadu, yeroo, qarshii fi hojii waraqaa qusachuun.","travel
"
Kunis kan godhamu danda’u makiina nagaa keessatti karoora sirriitin garuu 4x4 kan baayee gorfamuu dha fi bakkotni hedduun kan isaan dhaqabaman makiinota gooma ol ka’oo qaban 4x4’ni.,"travel
"
"Daandiiwwan cabbii fi huurriin uwwifaaman irratti, rigatni isaa xinnaa kan ta’ee fi akka waan asfaaltii qullaarra jirtuutti oofuu hin dandeessu.","nature
"
"Taaksiiwwan kireeffataman ariifatoofi kan namatti tolanidha iddoowwan dhiwoo ta’an imaluufis gargaaru, Kan akka Paaroo (Lakk 150) and Puunaakaa (Lakk 200).","travel
"
"Akka Toora Xayyaaraa PNG Balaliisa CG4684 tti Tiwiin Ooter kaleessa Kokoda qubachuuf yaalaa ture, garuu aal tokko duraan qubachuu dhiisee ture.","disasters
"
"Baaburoota halkanii keessa rafamu keessatti, hirribaa akka ati hindammaqnetti paaspoortiin nama isa kaffaltii sassaabuun walitti qabamuu mala.","travel
"
"Riqichi sun guutummaatti Fulbaana 2017’tti hojii ni eegala jedhame sagantan qabame, innis yeroo bakkeen sakatta’iinsa Brazilootaa ni xumurama jedhamee eegamutti.","business
"
Walta’iinsi daandii xiyyaaraa kam iyyuu qaxxaamura galaanaa Heemisfiirii Kibbaa keessatti argaman sadanuu waliinga’u hinjiru (fi IskaayTiim immoo qaxxaamurawwan kanniin keessaa tokko illee waliin hinga’u).,"travel
"
"Hamma zoonii kana keessa turtutti, osoo bakka itti paaspoortii gaafatanitti hin gaafatamiin ammas daangaa darbuu dandeessa.","travel
"
"Akkasuma akka ati yaaduutti dandeetti buufata xiiyaraa yeroo baayee fayyadamtuutti makaamuf fedhuu yoo maltellee, carraawwan argaamu danda’aan garaagara waan ta’aniif buufata xiyaara adda addaa waliin balali’uun arjooma caalaa argachuudandeessa.","travel
"
"Daandii qilleensaa muraasa qofaatu ammayuu namoota firoonni isaanii jalaa du’aniif gatii gadi buusa, kun immoo baasii imala awwaalaa daqiiqaa dhumaa xiqqoo ishii hir’isa.","travel
"
"Tuuristootni teessuma lafaa adda addaa biyya ta’ee daawwachuu malu, ykn immoo naannooma tokkorratti xiyyeeffachuuf kaayyeffachuu malu.","travel
"
"Ayiislandiin Boween bakka imalaa guyyaa yookiin guyyoota torbee dhumaa beekamaa dha tajaajiloota kanneen akka kayaking, haayiking, suuqiiwwaani, mana nyaata, fi kan caalan qabachuun.","travel
"
"Xiyyaaraan imaluun namoota umurii hundaa fi seenaa duubaa qaban hundaaf muuxannoo sodaachisaa ta’uu danda’a, keessumattuu balali’anii hin beekan yoo ta’e yookin muuxannoo taatee miidhama sammuu isaan irraan ga’e yoo qabu ta’e.","travel
"
"Gabaabumatti, konkolaataa kee fayyadamuun imala karaa godhuuf waan haalaan gaariidha, garuu ofii isaatiin yeroo muraasa karaa itti “yeroof qubatanidha”.","travel
"
"Galmeen ulaagaa dabalataa adeemsa viizaati. Biyyoota tokko tokko keessatti, argama kee fi teesso eessa akka turtuus bulchiinsa naannootti galmeessisuuu qabda.","travel
"
Daandiin bishaanii lafarraa ayyaana bu’uuraan naannessuuf dhaamsa gaariidha.,"nature
"
"Warra kaaniif baachuu- Boorsaa kee gonkumaa ija kee duura hin fageessin, keessattuu yeroo daangaa idil-addunyaa qaxxaamurtu.","travel
"
"Vaayikingootni karaa bishaanii warraa Raashiyaa fayyadamuun Galaana Gurrachaaf Galaana Kapsiin’tti darbuu. Qaamotni Karaalee kanaa muraasni amallee fayyadamuun ni danda’ama. Barbaachisummaa eyyama tuqaa sakatta’iinsa addaa gaafadhu , kan argaachuf baayee ulfaata ta’uu mala.","geography
"
"Keessumaa yeroo guyyaa gara duraa kettie, madaqummaaf akka si gargaaruuf, baasii istaayila warra Lixaa fi –hoteelotta babbayessoo, nyaata akkasumas tajaajilaf akka qisaasummaatii ilaali.","travel
"
Lammiiwwan Kuubaa kanneen giriin kaardii US qaban ulaagaa kana akka hingaafatamneef waajjira Qoonsilaa Ikuwaadoor quunnamuu qabu.,"politics
"
"Tikeettiin qophii irra caalan isaa ¥2,500 hanga ¥130,000 baasa jedhamee tilmaamama tikeettiin adda ta’e immoo gara ¥7,000 baasa.","business
"
"Imaltotni biyyootaa taaksii isaanii guddaa ta’eerraa dhufan yeroo baayee maallaqaa baayeetti shalagamuu nii qussatuu, keessumatti oomisha kanneen akka dhugaatii alkooli fi taamboo.","travel
"
"Akkasumas, koppii imaammataa/namoota quunnamamanii namoota waliin imalanii fi firoottanii ykn hiriyoottan biyyaa isaan gargaaruudhaaf fedha qabaniif kenni.","travel
"
"Awurooppaan walbiratti ardii xiqqoodha garuu biyyoota of birmadummaa qaban hedduu qabdi. Haala baratamaa jalatti, biyyoota hedduu keessa imaluu jechuun gaafii viisaa keessaa deemuu jechuunbiyyaa bayyee kessaa imaluu fi too’annaa paaspoortii yeroo baay’ee jechudha","travel
"
"Sirenan dhabbata reenjarii tokkicha bakka ciisicha fi nyaata ho’aa bakka buufataatti dabalatan kennudha. La Leona, San Pedrillo, fi Los Patos nyaata malee bakka ciisichaa qofaa kenna.","nature
"
"Imalli garee guddaaf rakasa dha, kanaafu yoo kophaa taate ykn hiriyaa tokko qofa wajjiin taate, namoota biroo waliin qunnamu yaaliitii gatii dhuunfaa wayya’aaf garee afurii hanga ja’a uumi.","travel
"
Ati sirriiiti eeggannodhaan dhaabbataa balalii yeroo baay’ee fayyadamtu filachuu qabda.,"travel
"
"Yoo biyyi ati daawwattu dhimma gorsaa imalaa ta’e, inshuraansiin imala fayyaakee yookiin inshuraansiin imalakee haquu tarii ni miidhama.","travel
"
Konkolaata mataa keetii keessa seentee deemsa karaa dheeraa deemuun salphaa ta’uu isaa keessa waan namatti tolutu jira.,"travel
"
"Xiinxalaan, tajaaajilli mobaayilaa karaalee biro diriiran irra assitti bayyee cimaadha, fakkeenyaaf Peeninsilvaaniyaa Waayildisitti.","technology
"
"Bakka bal’aa , gamoowwan foddaa fuulle tanafimanneen gurgurtaa ammmayyaa garagaraa baaxii aadaa diimaatiin kan haguugaman,giddu gala gabaa jaarraa 18ffaa,manneen amantaafi maskiida moofaa, akkasumas magaalattiin qilleensa warra Meediteraaniyaanii Awurooppaa qabdi, kan aadaa Turkii caalaa.","geography
"
"Yerusaaleem bakkeewwan seenaa, arki’oolojii fi adaa hedduu, akkasumas bakkeewwan ho’ituu bittaa fi gurgurtaa , mana bunaa fi mana nyaataa namni itti baay’atu qabdi.","geography
"
"Bara mara, daawwattoonni hedduun fageenya sirrii waan hin eegganneef madaa’an. Bineensonni kunneen gurguddoodha, kan bosonaati, humnaan hamaadha, kanaaf fageenya isaanii kennaafii.","nature
"
"Waan as fiduu dandeessuu fi hin dandeenye akka beektu mirkaneessi, waan hundumaa daangaa seeraa irratti ibsa godhi.","politics
"
"Sararri xiyyaara Turkii biyyoota Afirikaa 30 keessatti bakkoota ga’umsaa 39 itti balali’a, akka bara 2014tti.","travel
"
"Giddu galeessi kutaakoo kan inni safaruu shipicha, shipichi karaa irraa ture garaa Puwerto Prinseesa Palawan keessaa osoo deemu.","disasters
"
Walitti-hidhamiinsi gaarummaa wal jijjiiruu dhaabbata imaltoota magaalota isaan daawwachuuf deeman keessatti namoota naannoo waliin wal-quunnamsiisuudha.,"travel
"
Awutoobusiin qaxxaamuraa waan yeroo hundaa guutaniif guyyaa muraasa dursanii tikeeta murachuun ni gorfama.,"travel
"
Isaan akkasumas karaa baasan tabba yaabuuf akkasumas hordoffii biskileettiif.,"sports
"
"Akkuma paarkiiwwan biyyaalessaa Afriikaa Kibbaa hunda keessattii, kunuunsi guyyaa guyyaanii fi kaffaltiin seensa paarkichaaf kaffalamu ni jira.","geography
"
"Hawaasni dhugaan kun Howe Saawund Vaankover keessaa akka bahame, keessatti argama; karaa taaksii bishaanii beellamaan oddoloa Granviil goda magaalaa Vaankooverii bahaniin salphaatti deemamuu ni danda’a.","travel
"
"Sirni geejjibaa komii akkanaa maaliif fida, maaliif guyyaa guyyaan milkaa’ina dhaban? Injinaroota geejjibaatu ga’umsa hin qabani moo? Moo wanta daran barbaachisaa tokkootu ta’aa jira?","travel
"
"Magaalichi fincaa’aawwanumatti aanee argama, isaanisa hawwata qalbii namaa gugddoodha, garuu bakkeen hawwata tuuristii beekamtuun kun namoonni muuxannoo addaafi sodaachisaa qabaachuu barbaadaniifi kanneen daawwatan yeroo dheeraaf akka turaniif caarraa hedduu dhiyeessaaf.","travel
"
Dooniiwwan Qulqulluu Piterisbergiin yeroo magaalaa ni hammata. Imaltoonni doonii ulaagaawwan visaa irraa bilisa (ulaagaalee mirkaneessaa).,"travel
"
Fooyya’iinsi ykn gaaffiin kam iyyuu kallattiidhaan hootelaa wajjin utuu hinta’in jalqaba karaa bakka bu’oota imaalaa darbuu qaba.,"travel
"
Dooniiwwan saffisa giddugalaatiin deeman 60 ol tu bishaan Galaapaagoos irra darba- guddinaan kanneen imaltoota 8 hanga 100 tti kanqabataniitti.,"travel
"
Kaayyoon bakka tokko daawwachuu nama tokkoo seenaa fi aadaa isaa baruuf yoo ta’e gosti turiizimiin akkasii tuuriizimii aadawaa jedhama.,"travel
"
"Naannowaa Madiinaa duriitti iddoowwan meeshaaleen aadaa Moorookoo, kan akka taagiin, supheen, meeshaalee kal’ee akkasuma xiyyaalee giigawus hundaa, garuu hunduu turistootaafidha.","travel
"
"Imaltoonni aadaa haaraa sanatti baruuf itti salphate, yeroo tokko tokko aadaa isaanii isa itti dhalatanitti deebi’anii baruuf addumaan rakkoo guddaa itti ta’a.","education
"
Daqiiqaa kudhan dura osoo hin xumuramiin yaalii isa lamaffaan duraa inni nii badee.,"disasters
"
Ikuwaadoor lammiileen Kuubaa karaalee buufata xiyyaaraa idil-addunyaatiinis ta’e karaalee ittiin daangaa hayyamaan seenaniin Ikuwaadooriin seenuun dura xalayaa afeerraa fudhachuu isaan irraa eegdi.,"politics
"
Yooma nannoo bosona roobaa cita tirooppikii keessa konkolaachisaa jiraatte illee yeroo muraasni konkolaataa seenuuf jecha balbala konkolaataa banaatti dhiistu bookeewwan si faana konkolaataa keessa seenuuf gahaadha.,"nature
"
Imaltootaaf kan bishaan laatamu hamma ho’inni qaama isaan 90(F) digirii tawutti eegameeti.,"health
"
"Haa ta’u malee, kun dhugaatti yaaddoo kee ta’uu hin qabu, sabaabiinsaas yeroo hedduu tuuristoonni naannoo sana wal jala darbu konkolaataa guutuuf.","travel
"
"Biyya ormaa keessatti jirachuufi tajaajila tola oltuummana gochuun aadaa adda biraan wal baruuf, namoota haaraa baruuf, waa’ee mataa kee baruuf, ilaalcha haaraa argaachuuf akkasumas oguumma haaraa dabalachuufillee karaa gaarii dha.","travel
"
"Dhaabbileen imalaa yeroo hunda hoteelota muraasa wajjiin waliigaltee uumu, dhiheessa kanneen biraa, kanneen akka lafa ijaarsaa karaa dhaabbilee imalaatiin qabachuun akka danda’amu hubattus.","travel
"
"Bashannanni dooniirraa tokko tokko biroosharoota keessatti Beerlin, Jarmanii qabatee dhiyaata. Akkuma kaartaa armaan olii irraa ilaaluu danddeessu, Beerrlin bakkee galaanatti dhiyoo kam keessa iyyuu hin jirtu, akkasumas daawwannaan magaalattii gatii bashannana yabalaa irratti hin dabalamne.","travel
"
Dursanii bakkee buufataa qabachuunyemmuu bakka yaadan ga’an lafa rafiitii waan qabaataniif imaltootaaf boqonnaa sammuu kenna.,"travel
"
"Qarqarri galaanootaa, paarkiiwwan bashannanaa fi bakkeewwan qubataa kanneen yeroo hedduu bakkeewwan hunda caalaa tuuristoonni bashannanan itti baay’atanidha.","travel
"
"Kanneen mijaa’ina, yeroo aarsaa gochuu fedha qabaniif fi basii gara zeerootti butuu danda’uu shakkaman, imala baajeta xiqqoo ilaalaa.","travel
"
"Yoo sa’aatii imalaa dabalataa qabda ta’e, ilaali gatiin Afrikaa deemuf waliigalati si kenname kan addunyaaf si kenname waliin wal bukkee qabamu.","travel
"
"Ejantoonni imalaa yeroo baayyee kuufama ciree, qopheessa geejiba buufata xiyyaara irraa fi gara buufata xiyyaaraattii, innumayyuu balallii fi kuufama hoteelaa bakka tokkottii ni kennu.","travel
"
"Xiyyaarri gara Irkuutiskiitti qajeelee ture, akkasumas loltoota keessatiin to’atamaa ture.","disasters
"
"Yeroo biyya biraa jiraacha turtee gara biyya keeti deebitu, aadaa haaraa waliin wal bartetaa akkasuma amala aadaa biyya kee irraa fudhatee baayee dhabdeeta.","travel
"
Kana jechuun magaala seenaa qabeessa sana guyyoota guutuu muraasaaf daawwachuu fi galgaladoonii irraa rafuu dandeessa .,"travel
"
Arkiteekcheriin bifaafi ijaarsa gamoowwanii kan ilaallatudha. Arkiteekcheriin bakkee tokkoo mataa isaatiin yeroo hedduu kan daawattoota harkisudha.,"geography
"
"Dhaabbattoonni xiyyaaraa kana kana dhiyeessan Eeyir Kaanadaa, Dhaabata Xiyyaaraa Deeltaa, Luuftaanzaa kan balali’a Yuunaayitid Isteetsi yookaan Kanaadaa ka’aniif fi WestJet fa’i of keessatti hammata.","business
"
"Bakki sakattii godaansaa yeroo baayyee xiyyaara,doonii yookaan immoo konkolaataa biroo irraa yeroo bu’antti bakka dhaabbannaa jalqabaati.","travel
"
"Hoteelonni tokko tokko bara warqee daandii baaguraa hurkaa irraa haftee qabu; waraana addunyaa lammaffaa dura, jaarraa 19ffaa yookaan jalqaba jaarraa 20ffaa.","travel
"
Goomaan magaalaa tuuristii Rippaabiliika Diimookiraatawaa Koongoo kan gara bahaatti fagaattee Ruwaandaatti dhiyaattee argamtudha.,"geography
"
Haaldureen kun kan qajeelfameef biyyoota lamaan gidduutti sochii godaansaa qindaa’aa ta’e uumuufidha.,"politics
"
"Xiqqaa ta’us, daawattoota dulloomoo tokko tokkoo kan Hawaayiin osoo motummaa naannoo hin ta’iin dura fi hoteelotni tuuristootaa guguddoon hin jiraatin duraa isaan yaadachiisa.","travel
"
"Tuuriizimiin uumama irratti hundaa’e namoota , bakka uumamaatti gammaduudhaf taatee uumamaatti, biqiltoota dabalatee akkasumas bineensota boosona ilaaluuf fedha qaban hawwata.","travel
"
"Karaa biraatiin, haalli cabbii biyyoota baay’ee keessatti kan baratameedha, tiraafikiiniis yeroo irra caalaa osoo hin jeeqamiin waggaa gutuu adeema.","nature
"
Saafaarii’n bakkee tuuriizimii Afrikaa keessaa is guddaafi daawwatoota baay’eef ibsa-duraa olaanaa dha.,"travel
"
Darbiinsi Aangikoor gara mana mootummatti seenuuf nii barbaachisaa kanaaf paasporti kee Toonlii Saap waliin fidee dhufuu hin dagaatin.,"politics
"
Daawwattoonni yeroo muraasa qaban bakkee biraatti osoo yeroo isaanii dabarsanii filatama.,"travel
"
Fiinlaandi biyya bidiruudhaan itti imaluuf baay’ee taatudha.“Biyyi haroowwan kumaatamaa” kun haroowwanii fi tuuta guddaa lafawwan bishaan gidduu keessaa cittuuwwan kumaatama illee qabdi.,"geography
"
"Waa’ee affeerrichaa yaaduuf ykn bakka ga’umsakeef dookumentoota biroo(fkn. Viizaa) bituuf yeroo yoo barbaadde, isaan iddoo siif qabanii turuus ni danda’u.","travel
"
Ulaagaalen kun yeroo baay’ee kan hundaa’an biyya imalaan yeroon baay’ee daawwatee ykn kan dawachuuf yaadu irratti.,"travel
"
"Kun hamaa kan ta’u yoo imalaan humna gati jabeessaa fi bishaan hafe qisaasuudhaan calaqqee karaaa irraa hordofedha,.","nature
"
"Yoo bakkeeti mana ijaarate bashananu barbaade, waan uffatu yookiin Hamokii fidadhu kottu kan Bofaa, iskorpiyanii fi wantoota akka Sanaa irra si eegu.","nature
"
"Cabbii walitti galedha kan baqaqaa bal’aan isaa alaabaadhaan guutamee mallattoo ittiin godhame. Kan inni irra imalamuu danda’us tiraaktaroota adda ta’an, kanneen gaariiwwan bob’aa fi dhiheessiiwwan baatan harkisaniini..","nature
"
"KaafeeNeet El Sool deemsa guyyaa tokkootiif tajaajila qabiinsa iddootiif dhiheessa boolaara Ameerikaa 30, yookaan 10 qaba; balballoomii fuulaa Koorkovaadoo isaani irra.","travel
"
"Bu’uuraan, ramaddii lamatti qoodamu; yeroo imaltuu hojjachuu yookiin baasiiwwan keef daangaa kennuu. Barruun kun kan xiyyeffatu isa boodaa irratti.","business
"
"Geejjiba saffisaa bakkee lamaan gidduu deemu kana keessatti namni hundi mala geejjibaa konkolaataawwan dhuunfaa irratti hundaa’e waliin hanga tokko walitti hidhamaniiru, akkasumas deeggaraa jiru.","travel
"
Sochiin tiraafikaa qo’aannaa konkolaachistootni dhunfaa taasisanii fi konkolaattota tuqaa lama gidduu akkasumas tuqaa isaan itti walitti dabalaman kan qo’atuu dha.,"travel
"
Daawwwanaa yeroo muraasa yookan hojiidhaaf biyya biraa deemte tarii viisaa si barbaachisuu dhiisuu ni danda’a. Akka daawwataa tokkootti deemu irra akka barataa addunyaalessaatti deemuun walumaa galatti turtii dheeraa barbaada.,"travel
"
Imaltoonni sukana’oo fi dandeettii qaban baayyeen imala addunyaa haaarayaa guddataa jiruun kan yerootti aadaawwan xixiqqoo baayyeen daddafanii dabalamaniitiin mo’ataa jiru.,"travel
"
"Akkasumas atoobisii muraasa gara kaabaatti Hebrooniin deemaa jiru, bakkee awwaala aadaa abbootii Macaaafa Qulqulluu keessaa Abirahaam, Yisaaqii, Yaakoobi, fi haadha manoota isaanii.","religion
"
"Yoo kan farda oofuu irraa darbatamee garuu miilli isaa kooraa irratti qabamee hafe, yoo fardichi figee nii gototama. Balaa dhufu kana hir’isuuf, wantootni of eegaanof dursaanii godhamu qaban fudhatamuu qabu.","health
"
"Ergaasi tarreefamni keessummeesituu barreeffamaan fi/ykn marsariitiin kallattiin kennama, yeroo tokko tokkommoo ragaa waliin fi keessa deebii imaltootaan kennamuun ni godhama.","travel
"
Hojiiwwan tolaa kutaalee muraasa fi manaa fi nyaata akkasumas kafaltii xiqqoo waan dhiheessuuf yeroo dheeraaf bakka ta’e akka turuuf baajata osoo dheeratee.,"business
"
Muldhachuunis tasa cabbi bugugii gadi bu’uun yookaan bololi’uun yookaan cabbaa’uun yookaan cabbii foddaa konkolaataa irraan ugguramuu danda’a.,"nature
"
"Makiina dhabuun ni danda’ama yoo minivanii qabaate, SUV, Sedan yookiin Wagon isteeshinii ta’umsi isaanii ciise.","business
"
"Aanaalee hedduun awutoobisoota Koostar Jaappanotaa xixiqqoo, kanneen mijatoofi ciccimoodhaan tajaajilamu.","travel
"
Baasichi gara Siks Filaagi Qulqulluu Liiwusii Misuuritti baandiichi akka baayyina namaa tikeeta bitatee fixeef taphatuuf qajeele.,"entertainment
"
"Haa ta’uu iyuu malee, Istaar Aaliyaansiin baha Paasifikii Kibbaa, Saantiyaagoo de Chiilii irraa hanga Tahiitii, isa kan balali’a Waanwoorlidi LATAM ta’e irraa kan hafe waan hunda waliin ga’a.","travel
"
"Akka addunyaatti, dhaabbata daawwachiisaa 200 dhi’atantu jiru. Hedduun isaanii of danda’anii socho’u.","travel
"
