text,gemini_reply
"MetroPlus zĩi-sa yaa soãma wʋsgo la a ka giin ni neb ye, la a ligda waoga biilfo, ni ri fãa a ligda keten ka ta tẽng-pug tẽra meng ligd yerope puge ye.","business
"
Woto wã fo sõmba me n guls sebre pʋg n kõ tẽnga poliis maa tʋg n ya immigrason wã tʋʋm-noorsa.,"politics
"
"Yibéog fan, neban yita tinbonsan pougin ne mobilsi in debd oub touma zinsi la oub segda kinré ti oub rebd banb sen yi zing la ninda ti bala bamb toumda be.","religion
"
"Fo sã n ka minmi n zote mobil tẽng so-baaneg zugu, bi f nadg-pang ni f yam: zĩi-gondgma toe-toea, soya seoklma, la so-golong sileng n waoge.","politics
"
Pipi zɩlgr bũmb b sẽn da mi yaa nao-kẽnde. Nin-saalbã sɩnga yɛs-yĩngr kẽnd sẽn zems yʋʋm milyõ a yiib la woto ne Homo Erectus pukri (sẽn datẽ yell tɩ ned sẽn yɛs yĩngri).,"science
"
So-toagdb ninse n date n tʋg n maan operasõ zamaan zẽnga n lebg pag bi rawa sõmb n paal nẽng sɛb n segd n zãa n kẽng n na yilig n paam n tõoge n lebge.,"religion
"
"sẽn ya ne a buud taaba, neb ninsin ka tʋg n sigi yamleo-goadm zĩis n wa n sõmb gulse. La ri kita me tɩ lalua wã yi bũmb n ka fasi ye, ri yinga denge n suk n saao.","disasters
"
Fo sã n yaa f pipi n togd sore n date ten-bedre – maa zĩi-zing paal duni wa zĩi-la ninga – da wa dik rog-n-mik yele bedre makre fãag-fãag ye.,"politics
"
"Pagba: pagb nins sin togd sorr segdin togsame ti bamb tara sidba, baa san pa sida.","religion
"
"Yamleo-gõaadba gilg-n-gesa baooda ligd zembala la yɩnsa veoob kẽengo. Ya sig-noor kiuug pʋgẽ bal la a tõe n paam luglgu. A tɛka ya Peninsula pʋgẽ, ko-gũb-tẽns pʋsẽ la mogr ning sẽn boond tɩ Rossa pʋga.","geography
"
Toin yii wakat ouf sen toin in bindé ne kogl-go in yi lakin wan.,"politics
"
"M boose, tɩ f teeg tɩ fo n gete woto wã ya zama-yaoog dãmb zĩig kasenga, a le ya zĩiga n tare võore kasenga ne duni wã neba fãa gili.","religion
"
"Base f yam tɩ f sã n tʋg n ta bato wa yalsg zĩigen, yeya fãa yita veenega. Fo na n sega bato zʋʋtsa to beene tɩ ub kõ foom ub kibae.","politics
"
