text,gemini_reply
"MetroPlus е по - комфортен и с по - малко навалица, но малко по - скъп, макар и все пак по - евтин от нормалните билети за метрото в Европа.","travel
"
Може да е необходимо попълване на формуляр в местната полиция или отиване до имиграционните служби.,"politics
"
"Всяка сутрин, за да отидат на работното си място, хората пътуват от малките провинциални градове с коли, и се разминават с други, чиято работна дестинация е мястото, което първите току-що са напуснали.","travel
"
"Ако не сте свикнали да шофирате по провинциални пътища, бъдете нащрек: преобладават стръмни склонове, тесни ленти и остри завои.","travel
"
"Първият известен начин за придвижване било ходенето, като хората започнали да ходят изправени преди два милиона години с появата на хомо еректус (или изправения човек).","science
"
"Пътниците, планиращи операция за смяна на пола в чужбина, трябва да се уверят, че носят валидни документи за навръщане.","health
"
"В други случаи, само тези, пребиваващи извън настаняването за туристи, трябва да се регистрират. Но това прави закона още по-неясен, така че проверете предварително.","travel
"
"Ако това е първото ви пътуване в развиваща се страна – или в нова част на света – не подценявайте възможния културен шок, който може да изпитате.","travel
"
"Жени: препоръчително е всяка пътуваща жена да заяви, че е омъжена, без значение от реалното ѝ семейно положение.","travel
"
"Посещенията с туристическа цел са скъпи, изискват добра физическа форма, могат да се провеждат само през лятото в периода от ноември до февруари и до голяма степен са ограничени до полуострова, островите и морето Рос.","travel
"
Посещението на обекта може удобно да се комбинира с разходка с лодка до езерото.,"travel
"
"Моля, не забравяйте, че посещавате място на масов гроб, както и място, което има неизмеримо значение за голяма част от световното население.","religion
"
"Бъдете сигурни, че щом веднъж стигнете до пристанището, вече всичко ще е ясно. Ще срещнете и други стопаджии, които ще споделят информацията си с вас.","travel
"
"По същия начин, ако притежавате шенгенска виза, не е необходимо да кандидатствате за отделни визи за всяка от държавите-членки на Шенген, като така спестявате време, пари и документация.","travel
"
"Това може да се направи в нормална кола с внимателно планиране, но 4х4 е силно препоръчителен и много локации са достъпни само с разстояние между осите на колелата 4х4.","travel
"
На заледени и заснежени пътища триенето е слабо и не може да шофирате както на чист асфалт.,"nature
"
"Споделените таксита представляват бързо и удобно средство за пътуване на близки разстояния, като например до Паро (Nu 150) и Пунакха (Nu 200).","travel
"
"Twin Otter се опитваше да кацне в Кокода вчера като полет CG4684 на Airlines PNG, но веднъж вече не успя.","disasters
"
"В нощните спални вагони кондукторът може да събере паспортите, за да не бъдете събуждани през нощта.","travel
"
"По план мостът трябва да бъде пуснат в експлоатация през септември 2017 г., когато се очаква да бъдат завършени бразилските митнически контролно-пропускателни пунктове.","business
"
Нито един съюз на авиосъюз не обхваща пресечните точки на трите океана в Южното полукълбо (SkyTeam не покрива нито една от пресечните точки).,"travel
"
"Докато се намирате на територията на тази зона, като цяло можете да прекосявате границите, без да минавате отново през контролните пунктове за паспортен контрол.","travel
"
"Въпреки че според вас е логично да изберете авиокомпанията, с която летите най-много, трябва да знаете, че предлаганите привилегии често са различни и друга авиокомпания в същия съюз може да бъде много по-щедра по отношение на точките за редовни клиенти.","travel
"
"Само няколко авиокомпании все още предлагат цени за опечалени, които са леко намалени спрямо цената на пътуване в последен момент за погребения.","travel
"
Туристите могат да разгледат различни забележителности в държавата или да изберат да се съсредоточат само върху една област.,"travel
"
"Остров Боуен е популярно място за екскурзия за един ден или уикенда, като предлага каяк, туризъм, магазини, ресторанти и други.","travel
"
"Пътуването със самолет може да бъде плашещо преживяване за хора от всички възрасти и произход, особено ако са преживели травматично събитие или не са летели преди.","travel
"
"Накратко, да използваш колата си е чудесен начин за пътуване, но рядко сам по себе си е начин да „лагеруваш“.","travel
"
"Допълнително изискване за визовия процес е регистрацията. В някои държави трябва да регистрирате своето присъствие и адрес, на който сте отседнали, пред местните власти.","travel
"
Вътрешните водни пътища могат да бъдат добра основа като тема на почивка.,"travel
"
"Пренасяне вместо други хора - Никога не изпускайте багажа си от поглед, особено при преминаване на международни граници.","travel
"
"Викингите използвали руските водни пътища, за да стигнат до Черно море и Каспийско море. Части от тези маршрути все още са използваеми. Проверете дали са необходими специални разрешителни, които може да бъде трудно да получите.","travel
"
"За да спомогнете за аклиматизирането, помислете, особено в началните си дни, за харчове по хотели, храни и услуги в западен стил и качество.","travel
"
"Гражданите на Куба, които притежават зелена карта от САЩ, следва да посетят консулство на Еквадор, за да получат освобождаване от това изискване.","politics
"
"Очакванията са, че повечето билети ще струват между 2 500 и 130 000 йени, като обикновените ще струват около 7 000 йени.","sports
"
"Пътешествениците, пътуващи за държави с тежко данъчно облагане, понякога могат да икономисат значителна сума пари, особено за продукти като алкохолни напитки и тютюн.","travel
"
"Дайте също копия на полицата/информация за контакт на спътниците и роднини или приятели у дома, които желаят да помогнат.","travel
"
"Европа е континент, който е относително малък, но с много независими държави. При нормални обстоятелства пътуването през няколко държави би означавало многократно разглеждане на заявленията за издаване на визи и паспортен контрол.","travel
"
"Сирена е единствената рейнджърска станция, която предлага общежитие и топла храна в допълнение към къмпинга. Ла Леона, Сан Педрило и Лос Патос предлагат само къмпинг без храна.","travel
"
"Обиколките са по-изгодни за по-големи групи, така че ако пътувате сами или само с един приятел, опитайте да се запознаете с други хора и да съберете група от четири до шест души за по-добра цена на човек.","travel
"
Трябва внимателно да изберете вашето авиосдружение с програма за редовни пътници.,"travel
"
"Ако държавата, която ще посетите, влезе в бюлетина с пътническа информация, това може да повлияе здравната Ви застраховка за пътуване или застраховката за анулиране на пътуването.","travel
"
Има скрит чар в непринудеността на това да се качиш в собствената си кола и да тръгнеш на дълъг път.,"travel
"
"Любопитното е обаче, че мобилната телефонна услуга е много по - силна тук, отколкото по протежение на много други отсечки от маршрута, например Пенсилванските диви места.","travel
"
"Широки булеварди, сгради със стъклени фасади и съвременни търговски центрове се редуват с традиционни червени покриви, пазар от 18-и век и стари джамии и църкви, въпреки че атмосферата в града е по-близка до Средиземноморска Европа, отколкото до традиционна Турция.","travel
"
"Заедно с оживени и претъпкани търговски центрове, кафенета и ресторанти Йерусалим има много исторически, археологически и културни обекти.","travel
"
"Всяка година десетки посетители биват ранени, защото не са спазвали необходимата дистанция. Тези животни са големи, диви и потенциално опасни, така че не навлизайте в личното им пространство.","nature
"
"Уверете се, че знаете какво можете и какво не можете да внесете и декларирайте всичко извън разрешеното от закона.","travel
"
От 2014 г. авиолония „Търкиш Еърлайнс“ извършва полети до 39 дестинации в 30 африкански държави.,"travel
"
"Кораб миночистач от клас Avenger, корабът е бил на път за Пуерто Принсеса в Палауан.","disasters
"
"Мрежата за обмен на гостоприемство е организацията, свързваща туристите с местното население в градовете, които те ще посетят.","travel
"
"Препоръчително е да се закупи билет няколко дни по-рано, тъй като междуградските автобуси често са пълни.","travel
"
Те също така задават маршрути за популярни пешеходни и велосипедни алеи.,"travel
"
Обикновено всички южноафрикански национални паркове изискват дневни такси за вход и консервация на парка.,"travel
"
"Тази автентична общност се намира в Хау Саунд, близо до Ванкувър, и достъпът до нея става лесно чрез водни таксита, тръгващи от Гренвил Айлънд в центъра на Ванкувър.","travel
"
"Защо транспортните системи пораждат такива рекламации, защо се повреждат ежедневно? Дали транспортните инженери просто са некомпетентни? Или се случва нещо по-важно?","business
"
"Градът е разположен непосредствено до водопадите, които са основната атракция, но тази популярна туристическа дестинация предлага много възможности за по-дълъг престой и на туристите и на авантюристите.","travel
"
Круизите до Санкт Петербург включват и време в града. Пътниците в круиза са освободени от изискването за виза (вижте условията).,"travel
"
"Въпреки това, всякакви изменения или заявки трябва да се насочат първо към туристическия агент, а не директно към хотела.","travel
"
Над 60 круизни кораба с капацитет от 8 до 100 пътници порят водите на Галапагос.,"travel
"
"Ако целта на посещението на определено място е да се опознаят историята и културата му, то този вид туризъм е известен като културен туризъм.","travel
"
"Лесно да се намерят места около старата Медина, където се продават традиционни марокански стоки, като тагини, керамични изделия, кожени изделия, наргилета и цял спектър от дрънкулки, но всичко това е за туристите.","travel
"
"На пътешествениците, на които им е било относително лесно да се приспособят към новата култура, понякога им е особено трудно да се адаптират отново към своята култура.","travel
"
"Приблизително 10 минути преди да се приземи при втория си подход, той изчезна.","disasters
"
Еквадор изисква кубинските граждани да получат писмо с покана преди да влязат в Еквадор през международните летища или граничните пропускателни пунктове.,"politics
"
"Няколко секунди с отворени врати, докато влезете в превозното средство, са достатъчни за комарите да се качат в превозното средство с вас, дори и да карате през субтропичната дъждовна гора.","nature
"
"Пътниците получиха вода, тъй като чакаха на температура от 90 градуса по Фаренхайт.","disasters
"
"Това обаче не трябва реално да бъде извън загрижеността ви, защото често туристите се разместват наоколо, за да напълнят колите.","travel
"
"Да живееш и да си доброволец в чужда страна е чудесен начин да опознаеш други култури, да се запознаеш с нови хора, да се себеопознаеш, да добиеш усещане за перспектива и дори да придобиеш нови умения.","travel
"
"Туристическите агенти често имат договорки с определени хотели, въпреки че може да намерите и други начини на настаняване, като къмпинги, чрез туристически агент.","travel
"
"Берлин, Германия са представени в някои брошури на круизите. Както можете да видите от картата по-горе, Берлин изобщо не е близо до море и цената на круиза не включва посещение в града.","travel
"
"Резервирането предварително осигурява спокойствие за пътника, че ще има къде да преспи, когато пристигне в местоназначението си.","travel
"
