text,gemini_reply
"MetroPlus je udobniji i manje pretrpan, ali je malo skuplji, mada je ipak jeftiniji od uobičajenih karata za metro u Evropi.","travel
"
Za to može biti potrebno ispuniti formular u lokalnoj policiji ili posjetiti ured za imigraciju.,"travel
"
"Svako jutro, ljudi automobilima napuštaju svoje male gradove na periferiji i odlaze na svoja radna mjesta, mimoilazeći se s onima koji rade u mjestu iz kojeg su oni upravo izašli.","geography
"
"Ako niste navikli da vozite po seoskim cestama, ostanite pribrani: cestom dominira strmi teren, uske trake i oštre krivine.","travel
"
"Prvi poznati prijevoz bilo je hodanje, ljudi su počeli da hodaju uspravno prije dva miliona godina pojavom homo erektusa (što znači uspravni čovjek).","science
"
Putnici koji planiraju operaciju promjene pola u inostranstvu moraju da osiguraju da nose važeće dokumente za povratno putovanje.,"health
"
"U ostalim slučajevima samo oni koji borave izvan turističkog smještaja moraju se prijaviti. Međutim, ovim zakon postaje mnogo nejasniji, pa to saznajte unaprijed.","travel
"
"Ako prvi put putujete u zemlju u razvoju ili u neki novi dio svijeta, nemojte podcijeniti mogućnost kulturnog šoka.","travel
"
"Žene: preporučuje se da sve žene putnice kažu da su udate, ne uzimajući u obzir stvarno bračno stanje.","travel
"
"Turističke posjete su veoma skupe, zahtijevaju fizičku spremu, mogu se organizirati samo tokom ljeta, od novembra do februara, i uglavnom su ograničene na poluotok, ostrva i Rossovo more.","travel
"
Posjeta ovom mjestu se može prikladno kombinirati s vožnjom brodom do jezera.,"travel
"
"Ne zaboravite da u suštini posjećujete mjesto masovne grobnice, kao i mjesto koje ima nemjerljiv značaj za ogroman dio svjetske populacije.","travel
"
"Budite sigurni da će, kad dođete do marina, sve biti prilično očigledno. Upoznat ćete druge autostopere na brodovima te će oni podijeliti informacije s vama.","travel
"
"Slično, ako imate Schengen vizu, ne morate se posebno prijaviti za vizu za svaku zemlju članicu Schengen sistema, čime se štedi vrijeme, novac i smanjuje papirologija.","travel
"
"To se može učiniti standardnim automobilom uz pažljivo planiranje, ali preporučuje se 4x4 te su mnoge lokacije dostupne samo putem automobila s visokim međuosovinskim razmakom 4x4.","travel
"
Na ledenim i snježnim cestama trenje je nisko i nije moguće voziti kao na čistom asfaltu.,"nature
"
"Zajednička vožnja taksijem je brz i jednostavan način za putovanje na obližnja mjesta, kao što su Paro (Nu 150) i Punakha (Nu 200).","travel
"
"Twin Otter je jučer pokušao sletjeti u Kokodu kao let CG4684 kompanije Airlines PNG, ali već je jednom odustao.","disasters
"
U noćnim vozovima za spavanje kondukter može da sakupi pasoše kako bi imali neometano spavanje.,"travel
"
"Most bi trebao u septembru 2017. godine biti u potpunosti u funkciji, kada se očekuje da će brazilski carinski kontrolni punktovi biti završeni.","travel
"
Nijedno partnerstvo između aviokompanija ne pokriva sva tri okeanska prijelaza na Južnoj hemisferi (a SkyTeam ne pokriva ni jedan od prijelaza).,"travel
"
"Sve dok ste u ovoj zoni, možete prelaziti granice bez ponovnog prolaska kroz pasošku kontrolu.","travel
"
"Iako mislite da je normalno pridružiti se aviokompaniji kojom najviše letite, trebali biste znati da se pogodnosti koje su u ponudi često razlikuju, a bodovi za često letenje mogu biti brojniji kod druge aviokompanije u istom savezu.","travel
"
"Samo nekoliko avionskih firmi još uvijek nudi vozarine za žalost, što blago snižava troškove pogrebnog putovanja u zadnjoj minuti.","travel
"
Turisti mogu posjetiti različite znamenitosti u određenoj zemlji ili mogu jednostavno odlučiti da se fokusiraju samo na jednu oblast.,"travel
"
"Otok Bowen popularan je za dnevni izlet ili ekskurziju vikendom. Na njemu se možete voziti kajakom ili planinariti. U ponudi su trgovine, restorani i još mnogo toga.","travel
"
"Putovanje avionom može biti zastrašujuće iskustvo za ljude svih uzrasta i pozadina, naročito ako ranije nisu letjeli ili su imali traumatično iskustvo.","travel
"
"Ukratko, korištenje vlastitog automobila odličan je način za putovanje na izlet, ali rijetko je samo po sebi način „kampiranja“.","travel
"
"Registracija je dodatni zahtjev u postupku izdavanja vize. U nekim zemljama, kod lokalnih vlasti morate prijaviti svoje prisustvo i adresu na kojoj boravite.","travel
"
Unutrašnji vodeni putevi mogu biti dobra tema oko koje se može isplanirati odmor.,"travel
"
"Prenošenje za druge - Nikada ne ostavljajte svoje torbe izvan vidokruga, posebno kada prelazite međunarodne granice.","travel
"
Vikinzi su koristili ruske plovne puteve da bi stigli do Crnog i Kaspijskog mora. Dijelovi ovih puteva se i dalje mogu koristiti. Provjerite trebaju li vam posebne dozvole koje je možda teško dobiti.,"travel
"
"Naročito u prvim danima, uzmite u obzir da se prepustite hotelima u zapadnjačkom stilu odličnog kvaliteta, hrani i uslugama koje će vam pomoći da se aklimatizirate.","travel
"
Državljani Kube koji imaju američku Zelenu kartu trebali bi posjetiti konzulat Ekvadora kako bi dobili izuzeće od ovog zahtjeva.,"politics
"
"Očekuje se da će većina ulaznica koštati između 2.500 i 130.000 jena, a cijena standardnih ulaznica će iznositi oko 7.000 jena.","sports
"
"Putnici koji putuju u zemlje u kojima su na snazi visoke stope poreza ponekad mogu uštedjeti značajan iznos novca, naročito na proizvode poput alkoholnih pića i duhana.","travel
"
"Također dajte kopije pravila/ugovora saputnicima, rođacima ili prijateljima kod kuće koji su spremni da pomognu.","travel
"
"Evropa je relativno mali kontinent, ali s mnogo nezavisnih zemalja. U standardnim okolnostima, putovanje kroz više zemalja značilo bi da je potrebno više puta proći kroz proces vađenja vize i kontrolu pasoša.","travel
"
"Sirena je jedina rendžerska stanica koja, osim kampiranja, u ponudi ima i noćenje u spavaonicama i kuhane obroke. La Leona, San Pedrillo i Los Patos nude samo uslugu kampiranja bez obroka.","travel
"
"Izleti su jeftiniji za veće grupe, pa ako ste sami ili sa samo jednim prijateljem, pokušajte upoznati druge ljude i napraviti grupu od četiri do šest osoba za bolju cijenu po osobi.","travel
"
Trebate pažljivo odabrati aviokompaniju za status čestog putnika koja radi u kooperaciji s drugim aviokompanijama.,"travel
"
"Ukoliko zemlja koju ćete posjetiti postane predmet upozorenja o putovanjima, to može utjecati na vaše putno osiguranje ili osiguranje od otkazivanja putovanja.","travel
"
Sjesti u svoj automobil i krenuti na dug put ima svojstvenu privlačnost zahvaljujući svojoj jednostavnosti.,"travel
"
"Zanimljivo je da je prijem za mobitele ovdje mnogo jači nego na brojnim drugim dionicama rute, npr. u Pennsylvania Wildsu.","travel
"
"Široki bulevari, zgrade sa staklenim fasadama i moderni tržni centri ukrašeni su tradicionalnim krovovima s crvenim crepovima, pijacom iz 18. stoljeća i starim džamijama i crkvama, mada ovaj grad više ima ugođaj mediteranske Evrope nego tradicionalne Turske.","travel
"
"Jeruzalem ima mnogo historijskih, arheoloških i kulturnih lokacija, kao i pretrpane i pune života šoping centre, kafiće i restorane.","geography
"
"Svake godine desetine posjetilaca se povrijede jer ne održavaju odgovarajuću udaljenost. Ove životinje su velike, divlje i potencijalno opasne. Zato im dajte prostora.","nature
"
Obavezno saznajte šta možete i ne možete unositi i prijavite bilo šta preko zakonskih granica.,"travel
"
Od 2014. godine Turkish Airlines leti na 39 destinacija u 30 zemalja u Africi.,"travel
"
Protuminski brod klase Avenger bio je na putu prema Puerto Princesa u Palawanu.,"geography
"
Mreža za razmjenu gostoprimstva je organizacija koja putnike povezuje s lokalnim stanovništvom u gradovima koje planiraju posjetiti.,"travel
"
"Budući da su međudistriktni autobusi često puni, preporučuje se kupovina karte nekoliko dana unaprijed.","travel
"
Definiraju i rute za popularne staze za pješačenje i vožnju bicikla.,"travel
"
"Kao i u svim južnoafričkim nacionalnim parkovima, za park postoje dnevne naknade za zaštitu i ulaz.","travel
"
"Ova autentična zajednica smještena je u Howe Soundu, tik ispred Vankuvera, i lako joj se pristupa putem vodenih taksija s planom vožnje koji polaze sa otoka Granville u centru Vancouvera.","travel
"
