text,gemini_reply
متروپلاس داها راحات نان خلوت اما بیاز داها باها دی اما هله ده معمولی مترو بلیطلرینن اروپادا اوجوزدی.,"travel
"
بونا گوره ممکندی لازم اولا محلی پلیس ایستگاهندا بیر فرم دولدوراسز یا مهاجرت اداره سینه باش ووراسز.,"politics
"
هر سحرچا آداملار ماشینینن چیچیه شهرلردن ایش یرلرنه گدللر و اوبیسیلر کی ایش یرلری همان یردی کی اوبیسی لر اوردان گلپلر، اولارن یاننان گچللر.,"geography
"
ایه کتلرین جاده لرینده ماشین سورماقا عادتیز یوخدی واظب اولون: شیبلی یرلر، ان سیز یوللار، و توت پیچلر چوخدلار.,"travel
"
بیرمینجی تاننمش حمل و نقل پیاده یرماقیدی، آداملار ایکی میلیون ایل قاباخ هومو ارکتوس( انسان راست قامت معنیسینده) ایاق اوسده یرماقی باشلادلار.,"science
"
او مسافرلر کی جنسیت انتقال ورماق جراحیسین ایسدیللر خارجه ده انجم ورسیننر گره حتما معتبر مدرکلری قیتماخ سفرلرینه آپاراللار.,"health
"
آیری موردلرده فقط اولار کی توریستی اقامتگاهلاردان اشیه قاللار گره ثبت نام ائلیللر.  اما بو قانونی مبهمتر ائلیر، اونا گوره قاباخدان سوروشون.,"travel
"
ایه اول دفعزدی کی بیر در حال توسعه مملکته سفر ائلیسیز-یا دنیانن تازه یرینه گدیسیز- فرهنگی شوکی دست کم توتمیین.,"travel
"
قادین: پیشنهاد اولور خانم مسافرلر، سفرده دسینلر که ازدواج الیبلر، حتی اگر مجرد اولسونلار.,"travel
"
توریستی سفر بورا هزینه سی چوخدی، استقامتدی بدنه احتیاجی وار، فقط یایدا نوامبر دان فوریه جان امکانی وار همده فقط پنیسولا جزیره لری نن راس دریاسنا محدود دی.,"travel
"
راحاتلیغینان بو یرین بازدید برنامه سین، دریاچه نی قایقینن گزماغ برنامه سینن انجام وره بیلسیز.,"travel
"
خواهیش الیروخ یاددان چیخاتمیین کی سیز بیر دسته جمعی مزارینان گوروشوسوز، و بو سایت، دونیادا چوخلی آدام اوچون وصف اولمالی مهم معنی سی وارده.,"politics
"
اوزمانکه قایقلارین خلیجینه گتدیز، بیلزه هر بیر ذات کامل واضح اولاجاخ. سیز آیری قایقه مینن لری گورجاخسیز و اولار اوز بولدوخلارین سیزینن پایلاشاجاخ لار.,"politics
"
مشابه صورتده بیر شنگن ویزاز اولسا لازم دییر شنگنن عضو مملکتلرین هر سینه آیری ویزا درخواست ائلیسیز، در نتیجه وقتز، پولز و اداری تشریفاتدا صرفه جویی اولار.,"travel
"
بیر یاخجی برنامه ریزی لیغینان، بیر معمولی اراباسینان بو ایشه گوره بیلرسیز، امما بیر 4*4 اراباسی چوخلی توصیه اولور و بعضی یرلر وار که فقط 4*4 اراباسینان گده بیلرسیز.,"travel
"
بوزلی یا قارلی جاده لرده اصطکاک آزدی و ائلیممسیز لوت آسفالتن اوسدونده کیمین اونون اوسدونده ماشین سورسیز.,"travel
"
مشترک تاکسی توتماغ بیر راحت و سرعتلی یولده، یاخین مسافرت لر اوچون، مثلا پارو (نو 150) و پانوخا (نو 200),"travel
"
توینآتردوننچالشمشدیکوکودادایرهاُتوراوPNGهواییخطنپروازیدیوشمارهسیCG4684 دی،اماقبلابیردفعهلغوالموشدی.,"disasters
"
او قطارلاردا کی گجه اوردا یاتاجاخسز، ردیس قطار ممکندی چاسپورتلاری جمع نیه تا سیزی یوخودان اویاتمیه.,"travel
"
بو کورپی قراریدی کی 2017 سپتامبرین ده کامل ایشه باشلیه ،او زمان کی انتظار گدیرده برزیلین گمرک پست بازرسیلری گورتولا.,"geography
"
جنوبی یاریم کره سینده ده هچ بیر اوچاق شرکتین اوچاق لاره هر اوچ اقیانوسدان گچمیر. ( و اسکای تیم شرکتین اوچاق لاری هچ بیرینن گچمیر),"travel
"
اوواخداجان کی منطقه ده قالاسز کلی حالتده ائلیه بولسیز پاسپورت کنترل ائلین بازرسی باجه لرینن گینه گشماق سیز مرزدن گچسیز.,"travel
"
"شاید چوخلی سفره گدن اوچاق شرکتین، انتخاب الیسیز، اما یادیزدا قالسین که امتیازلار معمولا فرقلی دیلر و ""فرکوئنت فلایر"" امتیازلاری بیر شرکت ده اوبیر سینن داها یاخجی اولا بیلر.","travel
"
آز اوچاق شرکت لری یاس مراسیمینه تخفیف پیشنهاد وریلر، که آخیر لحظه ده تشییع جنازه مراسیمنه گتماخ هزینه سین آزالدیر.,"business
"
توریستلر ممکندی بیر خاص کشورن مختلف گورملی یرلرینه باش ووراللار یا ممکن دی ترجیح ورللر فقط بیر ناحیه نین اوسدونده تمرکز ائلیللر.,"travel
"
"""بوون"" جزیره سی بیر گونلوخ مسافرته و یا آخر هفته مسافرتینه یاخچی دی که کایاک مینماغ ،پیاده یریماغ ،خرید الماغ ،رستوران لار ، و آیری ایشلر اوردا پیشنهاد اولونور.","travel
"
هر یاش آداما و هر بک گراندینان، اوچاقینان مسافرت ائله ماخ گوخمالی اولا بیلر، مخصوصا اگر بیر آدام قبلا اوچاقا مینمییب و یا بیر پیس تجربه سی اولموش اولا.,"travel
"
"خلاصه اوز ماشینیزدن استفاده ائلماق جاده ده سفر ائلماقن بیر یاخجی یولدی اما تهجه لقدا"" اتراق ائلماق"" یولی دییر.","travel
"
ثبت نام ائلماق، ویزا پروسه سینه بیر آیری شرطدی. بعضی کشورلرده گره حاضر اولماقزی و اوردا قالان یرین آدرسین محلی مسئوللارا دیسیز تا ثبت اولا.,"travel
"
تعطیلات اوچون ایچری سو یولاری یاخچی بیر انتخاب اولا بیلر.,"travel
"
آیری آداملارا آپارماق-هشواخ گویمیین کیفلریز گوززدن ایته مخصوصا اوواخ کی بین المللی مرزلردن گچسیز.,"travel
"
وایکینگ لر، قره دریا و کاسپین دریاسنا یتیشماغ اوچون، روسیه نین سو یول لارینان استفاده الیر دی لر. بو مسیرین بعضی بخشلرین هله ایشلتماغ اولور. مجوزلره اوچون بررسی الین، شاید مجوزلره آلماغ چتین اولا.,"geography
"
خصوصا اول گونلرده، غربی مدلینده و کیفیتینده هتل لر، غذالار و خدمات اوچون خرجلیین تا بونلارا عادت الیسیز.,"travel
"
کوبالی شهروندلر که آمریکانین گرین کارت لاری وار لاری دی گره بیر اکوادورون کنسولونا گتسینلر بو شرط دن معاف اولالار.,"politics
"
انتظار گدیر کی مسابقه بلیطلرین چوخی 2500 نن 130000 ین قیمتلری اولاجاخ و بیر معمولی بلیط 7000 ین اولاجاخ.,"sports
"
مسافرلری کی او مالیاتی یوخاری اولان مملکتلره گدجاخلار بعضی وخلر ائلیه بوللر چوخ پولی مخصوصا الکلی ایشملیللرینن تنباکودا صرفه جویی ائلسیننر.,"travel
"
همده بیمه نامه/قرارداد کپی لارن همسفرلریزه و فامللریزه یا دوسلارزا کی مایل دیلر کمک ائلسیننر، ورین.,"travel
"
اروپا بیر تقریبا چیچیه قاره دی اما چوخ مستقل مملکتلری وار. نرمال شرایطده نچه مملکته مسافرت ائلماق، معنیسی بودی کی مجبورسز نچه دفعه ویزا درخواست ائلیسز و پاسپورتز کنترل اولا.,"travel
"
سیرنا تهجه جنگلبانی ایستگاهی دی کی خابگاهنان ایسسی غذانی کمپ ائلماقدان سورا ارائه ائلیر. لا لئونا، سان پادریلو، و لاس پاتوس فقط کمپ ائلماقی ارائه وریللر و غذا سرویسلری یوخدی.,"geography
"
تورلار بویوک گروه لارا اوجوز تر باشا گلیلر، اونا گوره اگر سیز تهسیز و یا بیدانا دوستونان سیز، آیری ادام لارینان دوست اولون و بیر ۴ کیشیلیخ یا ۶ کیشیلیخ گروه تشکیل ورین که قیمت اشاغی تر اولسون.,"travel
"
"بیر آژانس دا، ""فرکوئنت فلایر"" اوچاق شرکتین (هر اوچاقدا، امتیاز ورن طرحلر) دقتینن سچین.","travel
"
ایه او مملکتکی سیز قراردی اورا باش ووراسز سفر توصیه سین سازمانی توصیه ائلیه اورا گتمیسیز، سیزین مسافرتی ساقلق بیمز یا مسافرت کنسل ائله ماخ بیمز ممکندی تحت تاثیر قرار تاپا.,"travel
"
ماشنزا مینماق و بیر اوزون جاده مسافرتنه گتماقن ساده لیقندا بیر ذاتی جاذبه سی وار.,"travel
"
اما عجیب صورتده موبایل خدماتی بوردا جاده نین مسیرلرین چوخنان مثلا پنسیلوانیا وایلدز دان داها قوی دی.,"technology
"
شهر گنیش بولوارلار، شوشه لی بینالار، و مدرن آل ور تجاری مرکز لر، قیرمیزی کرپیشلی داملارینان، 18 مینجی قرنین بازارینن و قدیمی مسجد لر و کلیسالارینان دولوب ده، و اتمسفری چوخلی مدیترانه ای اروپایی فضاسی ده تا قدیمی ترکیه نین فضاسی.,"geography
"
اورشلیمین چوخ تاریخی ،باستانی و فرهنگی یرلری وار اونون کناریندا آل ور مرکزلری ،کافه و رستوران لار شلوخ و جانلی دیلار.,"geography
"
هر ایل چوخ توریستلر یارالاناللار چون مناسب فاصله نی رعایت ائلمیللر. بو حیوانلار بویوه و وحشی دیلر و ممکندی خطرناک اولالار پس اولارا فضا ورین.,"travel
"
مطمئن اولون که نمنه نی گتیره بیلسیز و نمنه لری گتیره بیلمسیز و مجاز مقدار دان چوخ گتیرمیش اولساز، اعلام الین.,"travel
"
ترکیش ایر لاینز، 2014 ایلینه جان 39 یره، 30 آفریقا دا اولکلره اوچاغی وار.,"travel
"
بیرمینننمقابلهالماخگمیسیکیاونجرکلاسندیدیپالاواندا،پورتوپرینسساشهرینهگدیردی.,"disasters
"
بیر مهمان نوازلق تبادل شبکه سی بیر سازماندی کی مسافرلری او شهردکی بومی لارنان کی اورا باش ووراجاخلار، وصل ائلییر.,"travel
"
چونکه بین منطقه ای اتوبوس لار اکثرا دولی اولوللار، بهتر دی که نچه گون قاباخدان بیلیط لر تهیه اولالار .,"travel
"
اونلار حتی معروف داغ یوللاری و چرخ سورماخ مسیرلرین معین ائلییبلر.,"travel
"
آفریقای جنوبینین آیری ملی پارک لاری کیمین، پارکین گونلوک محافظت و ورودی هزینه لری وار.,"geography
"
"بو اعتبارلی انجمن دوز ونکوورین یاخننقین دا ""هاو سوند"" دا دی و سو تاکسیلارینن چوخ راحت لیغنان دسترس ده دی که برنامه ینن گرانویل جزیره سینن ونکوررین مرکزینن حرکت الیلر.","geography
"
نیه حمل و نقل سیستملری بو شکایتلری ایجاد ائلیللر، نیه هر گون شکست ییللر؟ آیا حمل و نقل مهندسلری کفایت سیز دلر؟ یا اونان اساسی مشکل واردی؟,"technology
"
اله شهر آبشارلارین کناریندا ده و اونلار چوخ جذبه لی دیلر، اما بو معروف توریستی مقصدلرده، هم ماجراجویی سونلر اوچون و هم گردشگر لره بیر اوزون اقامت اوچون، چوخلی انتخاب لار وریر.,"travel
"
سن پترزبورگ دریایی سفرلر، شهرده گزماق وقتینه شامل اولاللار. دریایی سفرین مسافرلری ویزا شرطنن معاف دلار(شرایطی بررسی ائلیین).,"travel
"
هر عوض لشمه یا درخواستی گره اول مسافرت آژانسین طریقینن پیگیری ائلیسیز و مستقیم هتله دمیسیز.,"travel
"
60 کروز قمیشینن چوخلی، گالاپوسون سولاریندا گل گت ده دیلر- 8 تا 100 مسافرلیخ ظرفیتینن,"travel
"
ایه بیر نفرین هدفی بیر یری گورماخ دان اونون تاریخینن فرهنگن تانماق اولا بو نوع توریسمه فرهنگی توریسم دیرخ.,"travel
"
قدیمی مدینا نین اطرافیندا، سنتی قدیمی مراکشلی وسایلین تاپماغه راحات ده، تاجین (بیر نوع قاب)، سخسی و کوزه، چرمی وسایل، قلیان و زلم زیمبو وسایل نمونه ایچین، که البته هاممیسی توریست لر اوچونده.,"travel
"
او مسافرلر کی راحاتلیقلا اوزلرین تازا فرهنگ ایله تطبیق وریبلر، بعضاً چتینلیقلا الیه بیلیرلر اوزلرین اوز فرهنگلری ایله تطبیق ورسینلر.,"travel
"
تقریبا اون دقیقه اونان قاباخ کی قراریدی ایکیمینجی یخین نشماقنان قاباخ ناپدید اولدی.,"disasters
"
کوبالی لار بین المللی فرودگاه لار دان و یا مرزی گیریش لردن، اکوادورا گیر ممیشدن قاباخ، گره دعوتنامه آلسینار.,"travel
"
حتی حاشیه یاغیشلی جنگلرده رانندگی ائلین زامان، ماشینا مینن زامان، نچه ثانیه ماشینیزین قاپلاری آچیخ اولسا، میغ میغالار ایچری گله بیللر.,"nature
"
مسافرلره سو ورلدی چون ۹۰ (فارنهایت) درجه ایسسی ده منتظر قالمشدلار.,"travel
"
اونان بله ،بو موضوع سیزه گره نیگران المیه ،چون توریست لرین چوخی اطراف دا دولانالار تا ماشین دولدورسونلار.,"travel
"
بیر خارجی مملکت ده، داوطلب حالتین ده یاشاماخ و ایشلماخ ، فرهنگ تفاوت لارین بولماغا، مختلف تازا آدام لاری گورماغا، اوزوه تانیماغا، باخیشلاری دوشونماغا، حتی تازه مهارت لر اورگشماغا، بیر گوزل یولدی.,"travel
"
مسافری آژانسلار معمولا خاص هتللرینن قراردادلاری وار اما ممکن دی ائلیه بولسیز آژانسن طریقینن آیری مدل اقامتگاه مثلا کمپ ائله ماخ یری رزرو ائلیسیز.,"travel
"
بعضی کروز سفرلرینده، آلمانین برلینین ده سفر ده گؤره بیلرسیز. اوجور کی نقشه ده گؤروسیز، برلینین ساحیلی یوخدی و شهرین دولانماغی اوچون هزینه لر، کوروز کشتیسینین قیمتی ده نظر ده توتولمیپ.,"travel
"
قاباخدان رزرو ائله ماخ مسافرلره بو ذهنی آرامشی ورر کی مقصده یتشنده یاتماقا بیر یرلری اولاجاخ.,"travel
"
دریا گراقی، تم پارکلاری نن کمپ یرلری لاپ رایج یرلردلر کی تفریحی توریستلر اولارا رفت و آمد ائلیللر.,"travel
"
او آداملارا کی ایسدیللر راحاتدخ، زماننان قابل پیشبینی اولماقی ائلدن ورسیننر تا هزینه لری صفره یخیننتسیننر، لاپ آز بودجه لی سفرلره مراجعه ائلیین.,"travel
"
اگر سفر اوچون اضافه وقتیز وار، آفریقانین پرواز قیمتین دونیانین دوره سین پروازینان، مقایسه ائلیین.,"travel
"
مسافرتی آژانسلار معمولا بسته لر ارائه ائلیللر کی صبحانه، فرودگاها گتماخ و اونان گلماخ اقداماتی و حتی ترکیبی پروازنان هتل بسته سینه شامل اولور.,"travel
"
هواپیماایرکوتسکاطرفگتمیشدیوداخلینیرولاراونیهدایتائلیردلر.,"disasters
"
اوواخ کی سیز خارجه دن اوز وطنیزه گیدسز، تازا فرهنگنن سازگار اولموسوز و بعضی عادتلرزی اوز فرهنگیزدن الدن ورمیسز.,"travel
"
بو یانی بو کی سیز نچه گون کامل بو تاریخی شهری گوره بیلسیز و گجلر گلیب گمی ده یاتاسیز.,"travel
"
معماری ساختمانلارن طراحی ائلماقنان جوررماقنا مربوط دی. بیر یرین معماری سی اوزی بیر توریستی جاذبه دی.,"travel
"
او اوچاق شرکت لری که بو تخفیفلری وریلر، ایر کانادا،دلتا ایر ،لوفتانزا( او اوچاق لار اوچون کی امریکا و کانادا دان قالخیر) و وست جت شامیل اولور.,"travel
"
بیر مهاجرت بازرسی باجه سی معمولا بیر هواپیما، گمی یا آیری وسیله دن پیاده اولاندا بیرمینجی دورماخ یری دی.,"travel
"
بعضی هتللرین بخار راه آهن لارینن اقیانوس گمی لرینن ایکیمینجی جهانی جنگدن قاباخ و ۱۹ مینجی یا ۲۰ مینجی قرندن یادگارلاری وار.,"travel
"
گوما، کونگو دموکراتیک جمهوریسینین بیر توریستی شهریدیر و رواندانین شرقینده یرلشیب.,"geography
"
بو نیازلار بونان اوتور طراحی اولوپ کی بیر سازمان یافته مهاجرت جریانی ایکی مملکتین آراسین دا اولسون.,"politics
"
دوزدی کی هوایی دان چیچیه تردی اما بعضی قوجا توریستلری هوایین او زمانین یادنا سالر کی ایالت اولمامشدی و بویوه توریستی هتللرنن اوبیسی پیشرفت لر ایجاد اولمامشدی.,"travel
"
طبیعت توریسمی او آداملاری جذب الیر کی طبیعی منطقه لرین گورماقنا منظره نن باخماقنا گوره کی گیاه لارا و وحشی حیوانلارن یاشایشنه شامل اولور، علاقه لری وار.,"travel
"
او طرفدن بوز و قارلی وضعیت چوخ مملکتلرده نرمال دی و رفت و آمد تقریبا ایلین هاممسندا مشکل سیز قاباقا گدر.,"geography
"
اکتشافی سفرلر شاید آفریقادا لاپ بویوه جالب شی دیلر و چوخ توریستلره لاپ یاخجی قسمتدیلر.,"travel
"
"معبده گیرماغ اوچون ،انگکور مجوزه لازم دی، ""تونل ساپ"" گدن زمان، پاسپورتیزه یاددان چیخاتمیین.","travel
"
