text,gemini_reply
Daɣ MetroPlus amessukel ad isunfu hullan becca ilek yassuhed becca wergi cund ilek dag lmitru wa n lurup.,"travel
"
Awa yelzemak ad teṭkared alkaḍ iyen daɣ police win akkal miɣ ad tekked immigration offices.,"politics
"
"Ak tufat, aK awadem ad ikel s akal-nit ad yak akal wa haden s tureft, dag abaraq ad imhay anta d ddinet wiyaḍ akkal-d s ikalen wiyen usi-n berri akal waɣ.","politics
"
"Kud war twilifad asgel daɣ abaraqa n idraren, uksaḍ imir ad tawned, imir ad tegrawed abaraqa sadid hullan.","nature
"
"AIsllal wazzaren n assikel yemmus tikli, ahales yessinta deɣ tikli ful sin iḍaren aylan sin imelyunen n awatay as yeqqel Homo Erectus (ahales yebdaden).","science
"
Imessukal i ran ad beddilen kaya--nsen dag imir n asikel-nsen yewwi-d ad aknen alkaḍen--nsen as ran ad aqalen s ikalen-nsen.,"politics
"
"daɣ amiren wiyuḍ, midden wi zzaɣnin tiniri n tmezzuqqin tin asemmaǧaru ɣas a ywar asentem. ful awin, awa iga law teṣuhet hullan, fellas ywarki ad tssestened daɣ tizaret.","geography
"
"As tessukled berrin akal yettimɣar miɣ irna, war teksuḍed as tnayet aserti daɣ agna.","politics
"
Tameṭ : yulaɣ ful tiḍiḍin mdanet ad siwelnet innin ganet ihanan ataqqel taɣara-nnit n timatti n tidet.,"religion
"
"Isikilan win turist tan assohen hullan, azilzaman assexat n taɣissa, addoben ad aj in daɣ awelan Nov-Feb, tolas akkimalan hullan ɣur Peninsula, Islands d Ross sea.","travel
"
Assikel ar ideg windaɣ iddubet ad idaw d asimaǧarew daɣ aǧelmam s tadawaylalt.,"nature
"
"I yulaɣen aded tektud as temared miɣ idebni n adinet aǧutnin , siweḍ fel awin as ideg wad ila atuǧ ɣur adinet aǧutnin fel aqer n akal.","religion
"
"Ywarkay ad tetbatted as tewwededh Marinas, hakk haret ymous Bennan.ad temhayed d hitchihikers iyad ouz'anen dek issalan nsen .","travel
"
"s ammek ulahen, as tellid Schengen visa, war kay-iawr ad tetered visa n hak akkal wa ihan ideg wan Schengen hak iyet ɣas-nnit, awin issatak alwaq d aẓref d alkaḍen.","travel
"
Neddubet tigawt n awin deɣ turft n bennan s taqara teknat bucan yuf hullan aggay n tureft 4x4 wer neddubet aggaḍ n ideggen agutnin s tigawt n tilakatin iwannin 4x4.,"travel
"
Daɣ taǧrest kud tella tabruri miɣ ajenna miɣ haret iyen yessuheḍ ad tessegled.,"nature
"
