question,gpt_reply
"Araka ilay sombin-dahatsoratra, iza amin'ireto vahaolana manaraka ireto no tsy heverina fa fitsaboana soritr'aretin’ny olana ara-tontolo iainana?",B: Famongorana ny fototry ny olana
"Taiza ny firenena nisy ady voalohany tany Eoropa, izay nahitana olana fototra teo amin’ny fifandanjan-kery fa tsy ny resaka fivavahana?",D: Espaina
Iza no ady nolazaina indraindray fa ‘ady ara-pivavahana’ farany?,A: Ady Telopolo Taona
Iza amin'ireto lafin-javatra manaraka ireto tamin'ny Eglizy Katolika no tsy nodinihina lalina?,B: Raha tokony hovaina ny foto-pitsika lehibe tao amin’ny fivavahana
"Araka ilay sombin-dahatsoratra, iza no nisy namono tao Versailles?",D: Mpiambina
Iza amin'ireto manaraka ireto no tsy nanaovan’ny vahoaka fanerena tamin'ny Mpanjaka sy ny Mpanjakavavy?,C: Ny fanatrehana ny fanapahan-dohan’ny mpiambina
Iza amin'ireto manaraka ireto ho an'i Grande-Bretagne no tsy vokatry ny ady an-dranomasina nahazatra?,A: Ny fanirian'i Alemaina hampiasa paikady mitovy amin'izany amin’ny ady
Fanambarana inona no tsy manoritsoritra mazava tsara ny fanakanan’ny tafika an-dranomasina Britanika an'i Alemaina?,"D: Nanome antoka izany fa tsy ho tandindomin-doza ny sambo tsy momba ny atsy sy eroa

Ity fanambarana ity no tsy manoritsoritra mazava tsara ny fanakanan’ny tafika an-dranomasina Britanika an'i Alemaina, satria ny fanakanan-dia nataon'i Grande Bretagne dia nametraka loza mihitsy ho an'ny sambo tsotra, fa tsy nanome antoka ny fiarovana azy ireo."
"Araka ilay sombin-dahatsoratra, iza no tena angambaina indrindra ho voan'ny sclérose en plaques?",A: Vehivavy 32 taona
"Araka ilay sombin-dahatsoratra, mila fanohanana bebe kokoa amin'ny inona ny mpandray anjara amin'ny hetsika tsy tapaka?",A: Eritreritra miiba momba ny fanaintainana
"Araka ilay sombin-dahatsoratra, ahoana no fomba mahazatra hilalaovana escrime?",D: Amin'ny endrika fifanandrinana
"Araka ilay sombin-dahatsoratra, iza amin'ireto manaraka ireto no famantarana matanjaka indrindra ny fanapoizinana anaty?",D: Tavoahangy misy pilina
"Araka ilay sombin-dahatsoratra, inona no dingana voalohany sahaza rehefa manombantombana niharam-boina iray?",A: Mibanjina ny sehatra
Iza amin'ireto fanambarana manaraka ireto no tsy ahitana taratra mazava ny fizotry ny fizahana niharam-boina?,A: Aza manahy ny amin’ny ratra mety ahazo anao
Iza tamin'ireo fiovana vokatry ny Revolisiona Frantsay no nisy fiantraikany goavana teo amin'ny olom-pirenena amin’ny sarangan’ny mpiasa?,B: Ny fiovan’ny fironan’ny saranga mankany amin'ny fahombiazana
"Taorian'ny Revolisiona Frantsay, ny fahombiazana teo amin'ny tafika sy ny asa atao hafa dia tsy dia nifototra loatra tamin'ny inona?",B: Saranga
Iza amin’ireo sampan-draharaham-panjakana no lazaina fa miteraka fahasorenana be indrindra any amin’ireo firenena mandroso?,C: Fitateram-bahoaka
"Araka ny andalana, inona no azo lazaina momba ny rafitra fitateram-bahoaka?",C: Betsaka ny fitarainana ataon'ireo mampiasa azy
"Araka ilay sombin-dahatsoratra, iza amin'ireto manaraka ireto no sarotra refesina ny fatrany noho ny tsy fahazoa-maminany an’ireo mpamily?",D: Fikorianan’ny fivezivezena
Iza amin'ireto manaraka ireto no ampiasaina hanehoana ny fifamoivoizana amin'ny fomba matematika?,D: Ny habetsahan’ny fifamoivoizana
Inona no nampiasain'i Hershey sy Chase mba hametrahana ny ADN? ,A: Fôsfôrô radiôaktifa
Miankina amin'ny inona ny fahafahana mifindra amin'ny fiovana mankany amin’ny taranaka?,A: Raha toa ka lignée germinale ny sela
"Araka ny fampahalalana nosoratana, tsy miankina amin'ny inona ny vokatry ny fiovana samihafa?","Azo raisina ho toy ny fanontaniana mikasika ny zavatra tsy miankina amin'ny vokatry ny fiovan'ny fototarazo ilay fanontaniana Q. Araka ny fampahalalana ao amin'ny andininy, ny vokatry ny fiovana dia mety miankina amin'ny karazany maro, toy ny: 

- Firy amin'ny fitaovana zenetika no voakasika.
- Ny maha-zava-dehibe ny fototarazo voakasika.
- Raha toa ka lignée germinale ny sela voakasika (izany hoe, sela hamorona gameta).
  
Ny valiny dia tokony hilaza izay tsy miankina amin'ireny vsehatra ireny. 

Amin'ireo safidy nomena, ny safidy D: ""Ny karazana fiovana voakasika"" dia tsy voaresaka ho zavatra miankina amin'ny vokatra ao amin'ny lahatsoratra, tahaka ny firy amin'ny fitaovana zenetika no voakasika, ny maha-zava-dehibe ny fototarazo voakasika, na ny lignée germinale. Noho izany, safidy izay mahafeno ny fepetra hoe tsy miankina ny vokatry ny fiovana io.

Safidy marina: D: Ny karazana fiovana voakasika."
Iza amin'ireto manaraka ireto no tsy antony niompian’ny kolontsaina fahiny osy?,B: Nanampy tamin’ny firaohanana ahitra izy
Ny tanjon'ny fanaovana golf dia ny maka inona amin’ny isa kely indrindra?,B: Stokes
"Amin'ny kianja fanaovana golf, aiza no tena fohy kokoa ny bozaka?",B: Eo amin'ny toerana maitso
Inona no tanjona ankapobeny amin'ny fanaovana andrana?,A: Mba hanafoanana ny iray na maromaro amin’ny petrakevitra mety ho hita
"Araka ilay sombin-dahatsoratra, inona no tsy manampy amin'ny fitarihana fikarohana ara-tsiansa?",A: Ilay fomba atao ara-tsiantifika mihintsy
"Araka ilay sombin-dahatsoratra, fanambarana inona momba ny tadio no tsy marina?",C: Maharitra adiny telo mahery ny ankamaroan'ny tadio
"Araka ilay sombin-dahatsoratra, iza amin'ireto fanambarana manaraka ireto no manoritsoritra tsara ny ankamaroan'ny tadio?",D: Vitany ny manongotra hazo amin’ny fotony
Iza amin’ireto manaraka ireto no nanomboka nataon’ny olombelona tamin’ny taonjato faha-16?,D: Fanamboarana teleskaopy
Hafiriana no nampiasan’ny olombelona solomaso loupe hanalehibeazana ny zavatra jerena?,A: Nandritra ny arivo taona
"Araka ilay sombin-dahatsoratra, inona no lazain’ny zohin’i Muhammad momba ny fomba fanao ara-panahy na ny soatoaviny?",A: Omeny soatovina ny fiadanana sy ny fitokana-monina
"Araka ilay sombin-dahatsoratra, inona no nampiasana ny vy voalohany?",D: Lalamby
"Araka ilay sombin-dahatsoratra, nahoana no nosoloina kodiaram-by ny kodiaran-kazo?",D: Potiky ny vy teo amin'ny lalamby izy
"Araka ilay sombin-dahatsoratra, inona no namolavola ny olona nandritra ny vanim-potoan'ny Romantisma?",B: Jeografia
Iza amin'ireto fanambarana manaraka ireto no tsy ahitana taratra ny hevitra ankapoben’ny determinisma teknolojika? ,A: Misy fepetra arahin’ny fiarahamonina ny fiantraikan'ny teknolojia ara-tsosialy
"Araka ilay sombin-dahatsoratra, iza amin'ireto manaraka ireto no tsy misy ifandraisany amin'ny fanenjanana ny renitsipìka?",D: Ny fanombohana amin'ny ivon’ny arc
"Araka ilay sombin-dahatsoratra, iza amin'ireto manaraka ireto no mifandray amin'ny feo malefaka kokoa?",C: Ny marika toy ny V
Mampiseho ny fôsily fa ny tanana dia natao indrindra ho ampiasaina amin’ny iza amin’ireto manaraka ireto?,A: Fikirakirana
Iza amin'ireto manaraka ireto no manoritsoritra tsara ny vanin-dratsan’ny chimpanzé? ,C: Ampiasaina hivesarana lanja izy
Ny fifantenana dia manafoana ny fiovana zenetika vaovao avy amin'ny andiana inona?,B: Fampikambanana
Inona no dingana hanaovana ny fanampiana fiovana zenetika?,C: Fampiofohana
"Araka ilay sombin-dahatsoratra ao amin’ny fanazavana, iza amin’ireo no tokony hohanin’ny primate mba hamahana ny “olana momba ny proteina”?",C: Valala
"Araka ilay sombin-dahatsoratra, iza amin'ireto olana manaraka ireto no tsy avy amin’ny tsy fahampian'ny asidra amine tena ilaina?",A: Olan’ny fandevonan-kanina
Ahoana no anehoan'ireo mpikambana ao amin'ny sobakolontsaina manokana ny fifandraisany amin'ny vondrona?,D: Amin'ny fampiasana fomba ho toy ny endrika marika
"Araka ny teoria naseho tao amin'ilay nosoratana, inona no mety hitranga amin'ny ankizy iray izay miseho amin'ny fokon’olona vitsy an'isa natao jery vilana manavakavam-bolon-koditra fa mety handrahona?",B: Mety ho mora hanao fihetsika mandrahona ilay zaza
"Araka ilay sombin-dahatsoratra, ny fahalalan'ny ankizy momba ny fitsaratsaram-poana ara-bolonkoditra dia mety hisy fiantraikany amin'iza amin’ireto manaraka ireto?",B: Ny fihetsik’izy ireo
"Araka ilay sombin-dahatsoratra, iza amin'ireto manaraka ireto no tsy angambaina hifanaraka amin'ny fitaizana zaza haolo?","B: Mahay mandresy lahatra amin’ny resaka

Ny sombin-dahatsoratra dia miresaka momba ny ankizy mpirenireny na ankizy dia izay tsy nifanerasera tamin'ny olon-dehibe nandritra ny fitomboany. Ireo ankizy ireo dia matetika mitokatoka-monina, tsy manana fahatokisan-tena anaty fiarahamonina, na miaina mahaleotena rezaka amin'ny mahazatra azy. Noho izany, ny ""mahay mandresy lahatra amin’ny resaka"" no tsy mifanaraka amin'ny toe-javan'izy ireo araka ny voalaza."
"Araka ilay sombin-dahatsoratra, iza amin'ireto manaraka ireto no manoritsoritra tsara ny fitondran-tena haolo eo amin’ny ankizy?",B: Ny tsy fisian’ny fifaneraserana amin’ny fiarahamonina no mety mahatonga ny fihetsika kaodikaody
"Araka ilay sombin-dahatsoratra, iza amin’ireo fomba fanao manaraka ireto no tsy mifanaraka amin'ny fambolena miompana amin'ny fivelomana?",B: Mamokatra voly hamidy amin'ny hafa
Iza amin'ireto manaraka ireto no manoritsoritra tsara ny fomba fambolena miompana amin’ny fivelomana?,D: Mbola ampiasain'ny mpamboly any amin'ny firenena sasany izy io
Tafiditra ao anatin'ny sokajin'ny fizahantany inona ny fitsidihana tranom-bakoka?,C: Fizahantany kolontsaina
"Araka ilay sombin-dahatsoratra, inona no mety ho laharam-pahamehana ho an'iireo mpandeha miala voly?",B: Hialany sasatra amin'ny fanaony andavanandro
Inona no voalaza ao amin’ilay andalana fa nanampy tamin’ny fampitoniana ny tahotry ny fiovana eo anivon’ny fiangonana eo an-toerana?,A: Ny fitadidina ireo tranga nahomby tamin'ny fihetsika fanao amin’ny fandraharahana
"Araka ilay sombin-dahatsoratra, manampy amin’ny inona ny fahatakarana ny tantaran'ny tena manokana?",C: Mahita toerana mety ao anatin'ny fikambanana
Iza amin'ireto fanambarana manaraka ireto no manoritsoritra tsara ny fomba fianarana post-maoderina?,D: Tsy misy ny tanteraka amin'ny fianarana
Iza amin'ireto fanambarana manaraka ireto no tsy ahitana taratra mazava ny fomba fianarana aorian’ny maoderina?,B: Tokony hatao laharam-pahamehana mihoatra ny hafa ny traikefa fianarana sasany
"Taorian'ny fifohazana niniana nandritra ny fotoanan'ny torimaso mahazatra, iza amin'ireto no mety tafiditra amin’ny fizotry ny fahatapahan'ny torimaso?",B: Misaika ary miverena any am-pandriana indray
Iza amin'ireto manaraka ireto no mamaritra marina momba ny fahatapahan'ny torimaso?,"A: Mety miankina amin’ny biôritma izy io  
B: Ny tsy hifohazanao tanteraka no tanjona  
C: Mandritra ny fotoanan’ny torimasonao mahazatra no miseho izy io  

Ny safidy voalaza A, B, ary C no maneho ny famaritana marina momba ny fahatapahan'ny torimaso araka ny lahatsoratra natolotra. Ny safidy D dia miresaka momba ny fiverenan-torimaso fa tsy misy fifandraisany mivantana amin’ny famaritana ny fahatapahan’ny torimaso araka ny voasoratra teo aloha."
"Rehefa mitady ho zavatra mazava tsara no nofisin’ny atidoha matetika kokoa, inona no mitombo?",D: Fotoana eo anelanelan'ny toetra fihetsehan’ny maso haingana
Iza amin'ireto vokany ratsy ireto no mety hisy fiantraikany amin’ny vatana rehefa manofy matetika momba ny zava-miseho mazava tsara?,B: Mihena ny fihetsehan’ny maso haingana isan'alina
"Araka ny andalana, ahoana no itovizan'ny ekipa amin’ny endriny mahazatra sy ny ekipa virtoaly?",A: Antenaina hiasa amin’ny sehatra mitovy ny ekipa roa tonta
"Araka ilay sombin-dahatsoratra, inona no fanambarana tsy marina momba ny ekipa miatrika mivantana sy virtoaly?",B: Matetika no toerana hifandraisan'ny ekipa amin’ny endriny mahazatra ny ekipa virtoaly
Iza amin'ireto manaraka ireto no tsy ifantohan'ny votoatin’ny teoria?,A: Mitranga rehefa lehibe ny faniriana vaovao
Iza amin'ireto no tsy anisan'ny fitsipika momba ny ampahatelony?,A: Mamorona fototra iaingana amin'ny toerana mety hametrahana ilay objectifs
Iza amin'ireto manaraka ireto no tsy manoritsoritra ny endriky ny sary 35mm?,C: Manana lafin-javatra hafa noho ny endrika sary mahazatra maro izy io
