question,gpt_reply
"Menurut petikan, apakah petua yang dianggap tidak tepat untuk memainkan akordion dengan baik?","A: Untuk menambah kelantangan, tingkatkan daya anda menekan kekunci"
"Semasa memainkan akordion, manakah yang berikut membantu meningkatkan kelantangan?",A: Lebih kelajuan
Mengapa imej pada televisyen dipotong bingkainya?,B: Supaya imej memenuhi seluruh skrin
"Menurut petikan, yang manakah antara masalah berikut mungkin dihadapi semasa menukar filem kepada format DVD?",B: Sari kata terpotong sedikit
Di manakah terletaknya garison British?,C: Bordentown
Tandatangan siapakah yang kelihatan pada draf tulisan tangan?,D: Charles Thomson
"Antara pilihan berikut, yang manakah lokasi terakhir Dunlap broadside?",C: London
Di manakah askar Kolonel Stark ditempatkan?,"A: Di bahagian utara, di sepanjang pagar"
"Menurut petikan, bilakah askar Stark memanjangkan pagar mereka?",C: Semasa air surut
"Menurut petikan, yang manakah antara berikut merupakan era paling ganas Cina?",D: Era Three Kingdoms
"Menurut petikan, pernyataan manakah yang benar tentang koloni tentera semut yang memasuki fasa nomad?",B: Mempunyai bekalan makanan yang sedikit
"Menurut petikan, pernyataan manakah yang betul tentang tabiat bersarang koloni tentera semut semasa fasa nomad?",C: Menukar sarang setiap hari
Yang manakah antara berikut akan berterusan walaupun terdapat tanda luaran?,C: Jam biologi
Istilah manakah yang menerangkan individu yang memaparkan varians sifat fenotip?,D: Polimorfik
Yang manakah istilah yang betul untuk organisma yang terdapat di kawasan tertentu?,B: Populasi
Manakah yang berikut bukan contoh aktiviti pelancongan berdasarkan alam semula jadi?,C: Melawat muzium sains
"Menurut petikan, yang manakah antara berikut merupakan asas sistem pengangkutan?",B: Kereta persendirian
Partikel yang mengorbit nukleus mempunyai caj jenis apa?,C: Cas negatif
Nukleus terdiri daripada partikel apa?,A: Proton dan neutron
"Menurut petikan, yang manakah contoh nombor perduaan lima bit?",C: 10010
Angka perduaan juga dipanggil apa?,A: Bit
Yang manakah antara berikut tidak disebut dalam petikan sebagai manfaat utama menulis blog pelajar?,B: Pengurangan kritikan daripada rakan
Yang manakah antara aspek menulis blog berikut disebut sebagai motivasi untuk pelajar meningkatkan kebolehan menulis mereka?,B: Keinginan untuk mengelak kritikan
Yang manakah antara berikut bukan manfaat komunikasi tak segerak untuk pelajar? ,B: Akses bersemuka dengan pengajar pada bila-bila masa dalam sehari
"Menurut petikan, yang manakah antara aspek komunikasi tak segerak berikut tidak fleksibel untuk pelajar?",D: Penggunaan internet
Apakah yang tidak disebut dalam petikan sebagai perkara yang berkaitan dengan kastil zaman pertengahan?,D: Kesateria
Yang manakah antara berikut tidak disebut dalam petikan sebagai bau atau bunyi yang boleh diimbau di runtuhan istana?,C: Bankuet
Yang manakah antara berikut gambaran yang tepat tentang Istana Kirby Muxloe?,B: Memerlukan peneguhan yang minimum kerana negara dalam keadaan aman semasa pembinaan istana
Yang manakah antara ciri pembinaan berikut dianggap luar biasa untuk Istana Muxloe Castle pada zaman yang diterangkan dalam petikan?,A: Tingkap besar
"Menurut petikan, yang manakah paling bermanfaat untuk pelari yang bersiap sedia untuk musim seterusnya?",D: Menggunakan gim untuk melatih bahagian atas badan
"Menurut petikan, yang manakah antara berikut paling penting untuk pelari setengah batu kelas pertama?",B: Memupuk daya ketahanan berbanding kelajuan
"Untuk atlet, yang manakah antara berikut tidak boleh dicapai hanya dengan pengambilan nutrisi?",C: Prestasi unggul
"Berdasarkan petikan, yang manakah antara berikut bukan cara yang dicadangkan untuk atlet muda menikmati keseronokan dalam sukan mereka?",B: Menunjukkan prestasi tahap elit secara konsisten
"Menurut petikan, mengapakah pelari jarak sederhana membeli kelengkapan yang lebih mahal?",A: Kemahuan peribadi
"Menurut petikan, apakah yang diperlukan oleh pelari jarak sederhana?",C: Kelengkapan yang sedikit
Siapakah yang menemui resonans magnetik? ,C: Bloch dan Purcell
Pada tahun bilakah paten diberikan untuk resonans pengimejan perubatan? ,B: 1974
"Menurut petikan, apakah yang perlu difahami manusia untuk menafsir tindakan fizikal orang lain?",B: Hasrat
"Menurut petikan, memahami hasrat membantu manusia melakukan apa?",A: Membuang keraguan di sebalik tindakan fizikal
"Menurut petikan, yang manakah antara berikut ialah ringkasan yang betul tentang tujuan utama AI?",D: Mengautomasikan tugas
"Menurut petikan, yang manakah paling kerap dikaitkan dengan AI?",C: Fiksyen sains
"Menurut petikan, yang manakah antara berikut ialah kekuatan seseorang dengan corak pemikiran tertumpu?",D: Mengingati corak
"Menurut petikan, yang manakah antara berikut bukan dianggap fokus pola pemikiran tertumpu?",B: Mengambil masa yang diperlukan
"Menurut petikan, yang manakah antara berikut tidak dianggap ekspresi mikro?",D: Mengangkat ibu jari
