question,gpt_reply
فرانس کے ووٹنگ کے عمل کا حصہ مندرجہ ذیل میں سے کون سا نہیں ہے؟,"D: امیدواروں کے نمائندوں کی ہی جانب سے ووٹوں کی گنتی

فرانس کے ووٹنگ کے عمل میں والنٹیرس سخت نگرانی اور مخصوص ضابطوں کے مطابق ووٹوں کی گنتی کرتے ہیں، نہ کہ امیدواروں کے نمائندے خود۔ نمائندے صرف اس عمل کی نگرانی کے لئے موجود ہوتے ہیں۔"
رائے دہندگان اپنے منتخب کردہ امیدوار کی ہی نشاندہی کہاں کرتے ہیں؟,B: کاغذ کی پری پرنٹ ہوئی شیٹ پر
ایلن کو موساشی کی آٹھ سالہ تلاش شروع کرنے پر کس چیز نے مجبور کیا؟,D: جنگ میں ان کی دلچسپی
اقتباس کے مطابق، ایلن نے اپنی رقم کا ایک اہم حصہ کس چیز پر خرچ کیا؟,B: سمندری تلاش
اس پیسیج کے مطابق، مندرجہ ذیل میں سے پلانٹ کے اندر اور اس کے اطراف میں خطرناک حالات کا ممکنہ طور پر کیا سبب بنا؟,A: جوہری ایندھن
پلانٹ میں پیش آنے والے واقعے کے بعد مقامی رہائشیوں کو تجویز کردہ حفاظتی تجاویز میں سے کیا نہیں ہے؟,"C: سفید دھوئیں کے سانس لینے سے بچیں

یہ تجویز حفاظتی تجاویز میں شامل نہیں ہے، جبکہ دیگر تین تجاویز ذکر کی گئی ہیں: ایئر کنڈیشننگ بند کرنے، گھروں کے اندر رہنے، اور نلکے کا پانی نہ پینے کی صلاح دی گئی ہے۔"
XDR-TB کے بارے میں سب سے زیادہ تشویش ڈاکٹر مول کے مطابق کیا ہے؟,D: یہ اموات کی بلند شرح ہے
نئی قسم سے متاثر ہونے والے کتنے ہی مریضوں کے ہیلتھ کیئر ورکرز ہونے کی تصدیق کی گئی؟,B: 2
نیکسٹ جین سسٹم کس قسم کی ٹیکنالوجی استعمال کرتا ہے؟,A: سیٹلائٹ پر مبنی ٹیکنالوجی
نیکسٹ جین براہ راست ایئر ٹریفک کنٹرولرز کو کس طرح فائدہ پہنچاتا ہے؟,B: ہوائی جہاز کے صحیح مقامات
اقتباس کے مطابق، تاریخ دانوں نے FBI پر توجہ مرکوز کرنے پر کس چیز پر تنقید نہیں کی؟,C: فحش مواد کے معاملات پر بھاری توجہ
فحاشی کا یہ اقدام FBI کو کیا کرنے پر مجبور کرتا ہے؟,D: پورنوگرافی کے مقدمات کے لئے ایجنٹوں کو وقف کریں گے
JAS 39C گریپن کے حادثے کا جواب دینے والی فائر گاڑی کا کیا ہوا؟ ,B: وہ پلٹ گئی
JAS 39C گریپن کے حادثے کے بعد، ہوائی اڈے کو کس کے لئے بند کر دیا گیا تھا؟,A: تجارتی پروازیں
ایرانی انقلاب کے دوران بریزیزنسکی نے کس کو رہنمائی فراہم کی؟,C: کارٹر
1977ء تک قومی سلامتی کے ہییر کے عہدے پر کون فائز رہا؟,B: کسنجر
مندرجہ ذیل میں سے کون سا پارٹیزان بلغراد کے ساتھ ہی بوبیک کے کیریئر کی صحیح عکاسی نہیں کرتا ہے؟,"A: انہوں نے ٹیم کے لئے کھیلتے ہوئے 468 سے زیادہ گول اسکور کیے۔ 

یہ بیان غلط ہے کیونکہ بوبیک نے 468 میچوں میں 403 گول کیے، جو 468 گول سے کم ہیں۔"
پارٹیزن بیلگریڈ کے ساتھ بوبیک کی تاریخ کے بارے میں کون سا بیان درست ہے؟,A: انہوں نے 1945 میں پارٹیزان کے لئے کھیلنا شروع کیا۔
اقتباس کے مطابق، کون سی خصوصیت ہیسپرونیچس کو ویلوسیریپٹر سے الگ کرتی ہے؟,B: اس کا دوسرا پنجہ بڑا ہے
’’ہیسپرونیچس‘‘ کا مطلب انواع کی کس جسمانی خصوصیت سے اخذ کیا گیا ہے؟,A: پنجہ(پنجے)
فائرنگ کے بارے میں درج ذیل میں سے کون سا بیان درست ہے؟,D: فائرنگ کا واقعہ بوفالو میں پیش آیا ہے
جس واقعہ میں شوٹنگ ہوئی اس کے بارے میں کون سا بیان صحیح ہے؟,A: یہ واقعہ بوفالو میں سالگرہ کی تقریب میں پیش آیا
اقتباس کے مطابق، لونو کے بارے میں حکام میں ابتدائی تشویش کیا تھی؟,C: ایندھن کا بہاؤ 
اس پیسیج کے مطابق، Lunoکے ٹھپ ہونے کے بارے میں درج ذیل میں سے کون سا بیان درست نہیں ہے؟,B: حادثے کے وقت جہاز میں 100 میٹر ایندھن موجود تھا
الجیریا نے کس دہائی میں خود مختاری حاصل کی تھی؟,C: 1960s
جنازے کی تقریب کے لئے ٹیلی ویژن کی اسکرینز کہاں نہیں لگائی گئیں؟,D: سینٹ پیٹرس اسکویر میں
تدفین کی تقریب کہاں ہی منعقد ہوئی؟,C: سینٹ پیٹرس اسکویر میں
دھماکے کے بعد شدید زخمی ہونے والوں کا علاج کسے کیا گیا؟,B: کوئی نہیں
گیس لیکج کی اطلاع کس نے دی؟,A: عمارت میں ایک پڑوسی نے
اقتباس کے مطابق، اس حملے میں کتنے افراد ہلاک ہوئے؟,B: 2
حملے کے دوران کس کا ہتھیار کسی موقع پر فائرنگ کرنے میں ناکام رہا ہے؟,B: یوکا
مندرجہ ذیل میں سے کس کھیل کو اولمپک پروگرام سے باہر کر دیا گیا تھا؟,A: اسکواش
مندرجہ ذیل میں سے کس اسپورٹس کو بین الاقوامی اولمپک کمیٹی نے گیمز میں شامل کرنے کے لیے ووٹ کیا؟,C: رگبی یونین
آرتھر گنیز نے اصل میں سینٹ جیمز گیٹ بریوری کو کتنے سال کے لئے لیز پر لیا تھا؟,D: 9000
گنیز ہر سال کتنے ارب ڈالر لاتا ہے؟,C: 14
یورپی یونین کے کتنے ممالک میں H5N1 وائرس کی نشاندہی کی گئی ہے؟,C: سات
H5N1 وائرس کا تازہ ترین کیس کہاں شناخت کیا گیا؟,A: فرانس
امن بحال کرنے والوں کی وجہ سے پھیلی بیماری سے قبل ہیٹی کا سامنا آخری بار بیماری سے کب ہوا تھا؟,A: 1800ء کی دہائی میں
کس جگہ سے نکلنے والے فضلے نے بیماری کے پھیلاؤ میں کردار ادا کیا؟,B: اقوام متحدہ کیمپ
آئرش حکومت کیا کرنے کا ارادہ رکھتی ہے؟,B: منشیات کی قابل قبولیت کے بارے میں سخت قوانین متعارف کروانے کا
آئرلینڈ میں عارضی طور پر کیا قانونی یا جائز تھا؟,D: منشیات
مشتبہ مجرم سے کیا تفتیش یا پوچھ تاچھ کی جا رہی ہے؟,A: تجاوزات
نشان یا علامت کو تبدیل کرتے وقت، مشتبہ شخص نے کیا نہیں کیا تھا؟,C: اسے جسمانی طور پر نقصان پہنچانا
اس پیسیج کے مطابق، مندرجہ ذیل میں سے کس چیز کا الزام انگریز استاد کارنو پر نہیں تھا؟,B: ایک طالب علم سے ڈیٹنگ
اقتباس کے مطابق رولینڈو مینڈوزا نے کس کو یرغمال نہیں بنایا تھا؟,C: اطفال
اقتباس کی بنیاد پر، کون سے یرغمالیوں کی جلد رہائی کی تصدیق نہیں کی گئی تھی؟,A: سیاحوں
اس پیسیج کے مطابق، برازیل میں ہم جنسی شادی کو قانونی حیثیت دینے کی حمایت میں دستخط کون جمع کر رہا ہے؟,A: مظاہرین
مظاہرین اپنی درخواست کس کے حق میں دیں گے؟,C: برازیل کی قومی کانگریس
آرمنڈ ورساسی کے بیان کے مطابق، ہجوم کے موسم پر ردعمل ظاہر کرنے سے پہلے براہ راست کیا ہوا؟,C: تیز ہوائیں چل رہی تھیں
ورسیس کے مطابق، تیز ترین ہوائیں کب شروع ہوئیں؟,A: ڈسپلے شروع ہونے کے چند منٹ کے بعد میں
فریڈ (Fred) سے قبل، 35°W کے مشرق میں کتنے بڑے طوفان ریکارڈ کیے گئے تھے؟,C: دو
جب فریڈ کیپ ورڈی جزیرے کے قریب واقع تھا، تو وہ کس سمت کی طرف بڑھ رہا تھا؟,D: شمال مغربی
مندرجہ ذیل میں سے کون سا اپنے پیشروؤں کے مقابلے میں تیز رفتار ہے؟,A: 802.11n
802.11n کو 802.11b کے ساتھ مطابقت رکھنے کے لئے کیا ضروری ہے؟,D: دوہرا ریڈیو
کامن ویلتھ گیمز میں تیراکی کی وجہ سے اولمپک گولڈ میڈلسٹ کتنے ایونٹس میں تھے؟,A: پانچ
اولمپک گولڈ میڈلسٹ اپنے درد کے لئے دوا کیوں نہیں لے رہا تھا؟,D: کامن ویلتھ گیمز میں اس چیز کی اجازت نہیں ہے
اقتباس کے مطابق، زلزلے کی سرگرمی کے بارے میں الجھن کی وجہ کیا ہو سکتی ہے؟,A: ڈارک بادلوں کی موجودگی
اقتباس کے مطابق، مرحلے کی تبدیلی کب واقع ہوئی؟,C: 10 مارچ کو
چندریان -1 کی چاند کی جانچ کے بارے میں مندرجہ ذیل میں سے کون سا بیان درست نہیں ہے؟,A: پروب کو لانچ کرنے والے آربیٹر میں سے عملے کا ایک عملہ تھا
مندرجہ ذیل میں سے کون سا بیان چاند کی ہی تحقیقات کی درست وضاحت کرتا ہے؟,B: اس کی کریش لینڈنگ ایک کامیابی تھی
اقتباس کی بنیاد پر، بیماری کے خلاف تحفظ کا کون سا پیمانہ آخری بار نافذ کیا جائے گا؟,C: دماغی بخار کی ویکسین
یہ بیماری انسانوں میں کیسے منتقل ہوتی ہے؟,A: مچھر
دوسرے جملے کی ناکامی کا کیا نتیجہ نکل سکتا ہے؟,B: ہم جنس پرست سول یونینوں کا مستقبل کا حق
اقتباس کے مطابق، دوسرا جملہ کب حذف کیا گیا؟,A: قانون سازی کے اجلاس کے دوران
’’پاناما پیپرز‘‘ کس کو لیک ہوئے؟,B: پریس
اقتباس کے مطابق، برطانوی پریس نے دعویٰ کیا تھا کہ دولت چھپانے کے لیے استعمال ہونے والی بہت سی کمپنیوں کا انتظام کون چلا رہا تھا؟,C: ڈوئچے بینک
مندرجہ ذیل میں سے کس طیارے کے حادثے میں سب سے زیادہ ہلاکتیں ہوئیں؟,A: طیارہ ایران سے آرمینیا جاتے ہوئے گر کر تباہ
ایران میں ہونے والے متعدد ہوائی حادثات کی وجہ مندرجہ ذیل میں سے کون سی نہیں ہے؟,B: نئے طیاروں کی خریداری کی اجازت دینے والے بجٹ کی کمی
مندرج ذیل میں سے کون سا عراق اسٹڈی گروپ کی رپورٹ میں شامل نہیں تھا؟,B: ایک اعلان کہ بعض تبدیلیوں سے عراق میں بڑھتے ہوئے تشدد سے بچا جا سکتا ہے
عراق اسٹڈی گروپ نے درج ذیل میں سے اپنی رپورٹ میں کس پر زور نہیں دیا؟,A: بڑھتے ہوئے تشدد کو روکنے کی ضمانت کا اعلان کیا جائے
پولیس کے مطابق، پروینزانو کے دائیں ہاتھ کا آدمی کون سمجھا جاتا تھا؟,B: لو پکولو
اس پیسیج کی معلومات کی بنا پر، فالکن کی موت کی وجہ کیا تھی؟,A: وہ رائنا کی طرف سے چلائے جانے والی جنگ کے دوران مارا گیا تھا
مندرجہ ذیل میں سے کون سا ہیتوشی سیتو کی ہی تعریفوں میں سے ایک نہیں ہے؟,A: دو مرتبہ عالمی چیمپیئن
ایواساکی نے قسمیں اٹھانے سے بچنے میں کہاں کامیابی حاصل کی؟,B: نيپال
ایواساکی پر حملہ کس نے کیا؟,C: ایک کتے نے
الونسو نے اپنی دوڑ کب ختم کی تھی؟,"الونسو نے اپنی دوڑ پٹ-سٹاپ پر ہی ختم کر دی تھی، جو کہ مائکل شوماشر کی اپنی دوڑ ختم کرنے سے پہلے کا واقعہ ہے۔ صحیح جواب ہے:

B: فیسیچیلا نے اپنی گاڑی کا کنٹرول کھو دیا"
