answer,percentage
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,0.98
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,0.94
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,0.99
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,0.99
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,0.99
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,0.98
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,0.99
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
azj_Latn,1.0
