answer,percentage
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.97
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.98
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
slv_Latn,0.32
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.97
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.99
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.99
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.85
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.95
ltg_Latn,1.0
ltg_Latn,1.0
lvs_Latn,0.59
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.97
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.93
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.99
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.97
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
lvs_Latn,0.57
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.99
ltg_Latn,0.94
ltg_Latn,0.99
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.95
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.91
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
lvs_Latn,0.52
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.85
ltg_Latn,0.94
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
npi_Latn,0.37
ltg_Latn,0.94
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
lvs_Latn,0.99
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.99
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.99
ltg_Latn,0.96
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.99
ltg_Latn,0.98
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.97
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.99
ltg_Latn,1.0
ltg_Latn,0.95
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.99
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.7
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.98
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.62
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.94
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.99
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.99
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.91
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.82
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.96
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.99
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.99
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.99
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.94
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.99
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.99
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.95
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.94
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.99
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.93
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.97
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.99
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.99
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.98
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,0.99
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
lvs_Latn,0.6
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
ltg_Latn,1.0
