answer,percentage
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,0.98
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,0.98
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,0.99
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,0.99
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,0.6
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,0.99
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,0.99
twi_Latn,1.0
twi_Latn,0.99
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,0.97
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,0.92
twi_Latn,0.97
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,0.99
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,0.99
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,0.95
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,1.0
twi_Latn,0.99
gom_Latn,0.14
twi_Latn,0.99
