answer,percentage
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,0.98
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,0.99
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,0.98
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
mar_Deva,1.0
