text,gpt_reply
"Na veisau e dau yaco ena vanua eda buli mai kina e vakuria e vica na veimataqali vou, na walewale ni digidigi ena kauta laivi mai ena tobu na mataqali e vakaraitaki.",geography
Na gasaukuro na fission e tiko kina na ivakavuvuli ni kauta na igu me biuta vata na nucleus kei na levu na proton kei na neutron.,science/technology
E rua na ka e tiko ena nucleus - na neutrons kei na protons.,science/technology
Na veika oqo e vakatara me taura na zoom lense na itaba vinaka cake sara kevaka mo vakatautauvatataka kei na lens e tu vakadua na kena vadodorai.,technology
"E levu na vuna e uasivi cake sara mai na web proxy: E sega ga ni veisautaka na http, e veisautaka kece sara ga na gaunisala ni Internet.",technology
Na droinitaki ni Veitalanoa (interactive design) e gadreva me da raica tale mada na veika eda nanuma tu mai me baleta na valavala ni media ka vulica me rabailevu na vakasama.,science/technology
"Sa mai muri sara na ivakarau qori, ia e laurai ni mai yavu totolo tale kina na yava ni qiqi kau.",travel
"Na isakisaki e coko kina e one ki na tolu na laione tagane, ka tiko talega kina e tolusagavulu na laione yalewa kei na luvedra lalai.",the category is geography.
"E macala ni AI e dau sema ga vakalevu ena vakatasuasua vakasaenisi, ia na AI e tiki bibi sara ga ni veika vakakompiuta, ena kena kilai na itovo, kena vuli kei na vuku ni dua na misini.",science/technology
Na aspect ratio ni tuvatuva oqo (wasea vaka tinikarua me rawati na number lailai (dua taucoko) duadua) e tukuni ni 3.2.,science/technology
"Na talevoni ni setilaite e sega ni sosomi ni nomu talevoni, ni na gadrevi mo na tiko e tautuba mo qai tu ena dua na vanua e galala e veidonui kei na setilaite mo rawa ni qiri.",technology
"Na kareti kau e dau dre na ose e dodonu na yasana ruarua me rawa ni toso totolo kina, e rawa tale ga kina ni dreta e vicavata na ka bibi ena veivanua e via sukusukura toka..",geography
"E levu era sa kila tu na veika e wakivata kei na koula, siliva, kei na kopa ena iyaya maroroi, e rawa ni laurai qori ena veika e tu wavoliti keda qai rawarawa ni keli ena kena iyaragi veiganiti.",geography
Na qiqi esa veisautaka na vuravura ena sala sa totoka vakaoti. Na ka levu duadua sa bau cakava vei keda na qiqi sai koya na kena vakarautaka vei keda na sala ni veilakoyaki totolo sara.,geography
Qo na ka e caka me vakadeitaka na kena roboti kece na iubi ni retiolivaliva. Na yacana na dikevisivia.,science/technology
Na nodra manua na Jamani era vakatokai na U-Boats. O ira na Jamani era vakasakiti ena vakatasosoko kei na cicivaki ni nodra manua.,geography
"Ena rawa ni veisau na kedra irairai, ia ena tautauvata tiko ga na ka e tu kina.",geography
E yaco na kaukauwa e tiko e delana baleta na wai e tiko e dela ni wai e dreta kaukauwa mai ni vakatauvatani ena cagi ka tiko e delana.,geography
Dua na leqa levu ena kena dau sagai me veisataki na iyaloyalo ni DVD oya ne kena ivakatakilakila vakasivia.,the category of the fijian statement is entertainment.
"E dua na vakaraitaki, e ra tukuna ni rawa kilai kevaka e dua e lasu tiko ena loma ni vakavakadewa donu ni micro-expressions.",science/technology
E rawa ni cakacakataki na koula ena veimataqali bulibuli. Ena rawa ni qaqi yani ena bulibuli lalai.,geography
"Na ituvatuva vaka AI e sa vakayagataki ena buturara ni bisinisi, veika vakavuniwai, idinia kei na mataivalu, e biu tale ga ena vica na mataqali kompiuta e vale kei na qito ni kompiuta.",technology
"E se vakayagataki tikoga nikua, ka bibi sara na kena aspect ratio koya e sucu mai vua na digital camera image sensor format.",science/technology
"Na lawa ni katolu e dau vakacacani ka vakalewai, ia e dua na idusidusi rawarawa me buli kina na veimataqali itaviqaravi kei na mua ki liu ia e taqomaka tiko na ivakarau ni tuvai ni taba.",politics
"E sega walega ni vakadeitaka oqo ni so na tainaso era vaka vuti na, e dua na vakasama ka sa kilai levu tu, ia e vakarautaka na itukutuku e sega ni dau rawa ni vakarautaka na ivovo ni sui ni manumanu ena gauna makawa, me vaka na roka kei na ituvaki mai na yasana e tolu.",science/technology
"E na dreti iko vakacava na idre ni qele? Kevaka mo tucake ena qeteqete kei lo, na kemu bibi ena lailai cake mai na kemu bibi e vuravura.",geography
Na NextGen e dua na iwalewale na FAA me na vakatara na waqavuka me vuka leleka ka vakabula e milione na qaloni ni waiwai ena veiyabaki me vakalailaitaki na biu ki macawa na carbon.,science/technology
Na itukutuku e kumuni ena kena dikevi na yago e vakadinadinataka na kena vinakati me dikevi vinaka na kila mai na ka e volai. Ena rawa kina ni dikevi na ka sara ga e vinakati.,geography
"Ena gauna ni nona vosa e 2 na auwa na kena balavu ""Nikua sa na buliavou tale na talevoni, keitou na vakayacora na veika ena volaitukutukutaki nikua"".",politics
Na leqa e tiko ena zoom lense ni dua na itaba oya na dredre ni rai vakamatata kei na levu ni gacagaca ni vadodorai e gadrevi me yacova e dua na tagede ni rai e levu cake sara mai vei koya na prime lense.,technology
"Sa via tautauvata kei na rimoti ni retio yaloyalo, e vakayagata na iyaya ni qito ena rua na iciqociqo ena retio yaloyalo ena ituvatuva e tolu na muana.",technology
Era kaya na kena daunivakadidike ni vuti ni manumanu e vaka na roka ni ivi na delana e cake ka roka ramase na rukuna e ra.,geography
"E rau waki vata e rua na wainimate ka buli mai kina na vatu (crystals) ka rawa ni vakavuna na oso ni davuibuco, e kaya o ira na daunivadidike ni univesiti.",science/technology
Na kena ramase e raw ani vakavataka na itaba e 35 na milimita na kena icibini (3136 na milimita2 ni vakatauvatani kei na 864).,science/technology
"Ena vuku ni keveli ni fiber e takoso ena waitui i Urope kei na satellite, era sema vinaka ena internet e rauta ni 93 na pasede na lewe i Greenland.",science/technology
"E dua na app e dau vakayagataki vakalevu na Google Translate, ka vakatara vei ira na dauvakadewavosa ena taudaku ni initaneti ni sa lavetaki na itukutuku ni vosa e gadrevi.",technology
"E tautauvata se sega ni veisau na kena ituvatuva kevaka e kasi, wai se ka e rawa ni tarai.",geography
"Na vakayagataki ni video katoni e sa mua sara kina kena kunei na vakadewa ni micro-expressions, yavavala ni mata koya edau taura ena loma ni vica na milisekodi.",science/technology
Era sa dau vakayagataka sara tiko mai na tamata na iloilo ni vakalevutaki ka me vica vata na udolu na yabaki.,geography
"E sega ni koya ga qori, na vakatovotovo kei na vakadidike e dua na ivakarau e muri me kilai kina ke dina e dua na ka e nanumi. E dusimaka tale ga na vakadidike na kena tarogi na taro kei na kena vakadikevi vakavinaka.",politics
"Toso na gauna sa mai sosomitaki na yava ni qiqi kau ena yava ni qiqi kaukamea. Ena 1767, mai caka sara kina na imatai ni gaunisala ni qiqi e kaukamea taucoko.",geography
"E macala ni rawa ni vakayagataki na kad mo qiri kina ena dua na vanua e veiyasai vuravura, ia eso e rawa ni vakalutuma na isau ni qiri ena so na matanitu.",politics
Na vakadodo rairai ni vakadidike ena gauna qo na telescope e vale lelelvu ena veivanua tu yawa e rawa ni dagavi vinaka kina na noda maliwalala.,science/technology
Na icula sitila ena vude ena dela ni wai baleta ni kaukauwa e tiko e delana.,geography
"Na ituvaki dina ni 35mm, e da veilecayaki kina, baleta e 36mm na kena raba qai 24mm in kena balavu.",geography
"Na sela e dua na tiki bibi ni kena dikevi na bula, e kilai mada ga me “veika e tauyavu kina na bula”.",health
Na VPN (virtual private network) e dua na gaunisala vinaka me vakaraitaki kina na veika e tarova e dua na isoqosoqo vakapolitiki kei na Vei Kabani eso - ena rawa ni vakaraitaki ga ena so na vanua.,technology
"Dei tikoga nodratou ivakarau, se cava na veika e yali ena ilakolako ni maliwalala ni gyroscope, me yacova na icavacava ni kena taubaletaki e maliwalala.",science/technology
"Ko ira na tamata era vakasama vaka oqo edau vakaibalebale na nodra rai, ka rawa kina mera kilamatata na veikanukanu eso ni valavala, walia na leqa ka cakacakataka na veitarogi ni vakadidike.",politics
"Na mataqali pusi na Ocelot era taleitaka na kania na manumanu lalai. Era na toboka na maqe, gata, kalavo kei na manipusi se manumanu vuka kevaka era rawa. Voleka ni manumanu kece era vakamatea na ocelot e kalailai na kena levu mai vua.",science/technology
"Eso na itaba vinaka tale ga era vakayagataka na ivakarau ni itaba me 6 vakalevutaki ina 6 na sedimita, kena e donu vinaka sar ame 56 vakalevutaki ina 56 na sedimita na icibini taba.",geography
Era dau vakadreti vakabibi na veisiko mera qarauna vinaka na draki ca ena vanua era gade kina ni rawa ni vakaleqa na nodra ituvatuva ni gade.,politics
"E dau biubiu na basi mai na ikelekele ni basi e dau takosova na vanua (veibasai na uciwai) ena veisiga, ia e levu, vakabibi o ira era dau gole ena tokalau kei na vnaua o Jakar/Bumthang era dau biubiu ena 06:30 kei na 07:30.",travel
Ena rawa ni tauri koya tiko e vodo na ikabakaba me kua ni sisi ia e rerevaki tale ga ni rawa ni tao kina na yavana.,health
"E levu na Waqa ni Saravanua e Baltic e dau okati kina na nodra lai toka vakalailai St. Petersburg, Rusia.",geography
"Na ivakasala sa kilai tiko kina ni o ira na gade era na sega ni butako, takoso vakaveitalia, vakaitavi ena basulawa, kerekere, se lawakitaki ira tale eso mera rawaka kina.",politics
E levu na ka mo na vakasamataka ni bera ni gade kei na gauna sa gade kina ena dau na vanua.,geography
Ena dua na siga katakata e rawa ni raica e dua na iyalyalo ni dua na tobu wai (se so tale na ka).,geography
"E tutu yadua mera gole yani na gone kei na vuvale, eso na hostle era dau biuti ira ena dua na rumu.",travel
"Me vaka na kena sikovi na valenitui ena Buca o Loire, na buca o Rhine se vakatasosoko ena so na siti totoka ena dua na Danube se waqa ena Uciwai na Erie.",geography
Ena vinaka sara mo vakayagataka e dua na tabana e tuvanaka na ilakolako e via tautauvata kei na kena o dau vakayagataka.,geography
A tayavutaka e dua na dau buli porokaramu ni kompiuta o Casey Fenton na Couchsurfing ena Janueri ni 2004 qori baleta ni a sauma e dua na tikite ni waqavuka sau rawarawa i Iceland qai sega ni raica rawa e dua na vanua me vakaicili kina.,travel
E duatani na visa ni gonevuli ni levu na ka ena vauci kina ni vakatauvatani kei na visa ni saravanua se lako vakabisinisi.,travel
Na matanitu yadua e tiko ga na kedra dui lawa ena ka e vaca na iyaragi me tiko ena motoka ke mani yaco e dua na ituvaki.,politics
"E macala ni levu na tabana era dau tuvanaka na ilakolako e rawa ni vakarautaka na ilakolako cava ga era kerei kina, ia e levu era kenadau ena so na mataqali gade, levu ni ilavo e nanumi me vakayagataki se ilakolako.",politics
Nira lako ena dua na vanua vou eso era na rairai donuya eso na manumanu lalai se pest e sega ni tiko ena nodra vanua.,geography
"E tiko tale ga ena vualiku na Valeniso nei Noda Marama Fatima, na vanua e rogo e veiyasai vuravua ni a rairai kina o Meri.",geography
O rawa ni vodo boda-boda(motopai) tu ga kevaka o via veilakoyaki wavoki e Goma. Na vodo leleka e dau tau ya ~500 na dola ni Koqo.,travel
"Vei ira na taleitaka na taubale se sarava na vanua, o rawa ni muria na gaunisala ni taubale cake mai na Waitui ina Veidelana.",travel
"Na safari taubale (e kilai tale ga me “taubale e viekau”, “safari takoso” se lako lai “taubale”) e okati kina na nomu taubale ena rauta ni vica na aua se vicavata na siga.",travel
"Na gaunisala rawarawa ga qai totolo ke vakawili me dua nomu iyaya ena gauna o vuka kina. E vakatabui ena ituvatuva e vauca na waqavuka me kauta e dua na iyaya e sega na kena itaukei, qo na vanua o na curu mai kina.",geography
"E 300 tale ena yacova yani kina na iwiliwili taucoko ki na 1,300 na kareti me rawa ni vakarautaki me kua ni vakavuna na veiosoosoti.",geography
"O ira na vakavuvale se vakaluveni ena vinakati e levu na gauna mera vakavakarau kina, ia e rawa ni dou gade e tautuba kei ira na luvemu, se ra mani peipei se ra muri vuli.",geography
Kevaka dua e via lade mai na dua na ulunivanua cere se sivia eso na ulunivanua lelevu me namaka tiko ni na vakila na cagi batabata sara e vaka na batabata ni ucacevata.,geography
"Nikua o Timbuktu sa dua na taoni dravudravua, e dina ni ka e kilai kina e vakavuna mera igadigadi ni saravanua, qai tiko na kena rara ni waqavuka.",geography
Kevaka o donuya e dua gauna e lutu vakalevu kina na ucacevata o rawa ni tao rawarawa mo lutu ena dua na gauna lekaleka.,geography
"Kevaka o via vuka wavoki e vuravura mo yaco sara ena Southern Hemisphere, e vakaiyalayala ga na vanua o rawa ni vuka kina ena vuku ni dredre ni gaunisala takoso e waitui.", geography
"Na kabani ni waqavuka me vaka na Emirates, Eithad Airways, Qatar Airways kei na Turkish Airlines era sa vuka tale ga e Aferika, era sa vakarabailevutaka na nodra veiqaravi ki Aferika, ka vakarautaka tale ga na vuka veisemati ni ka vei korolelevu e Aferika ena isau lailai mai na kabani ni waqavuka e Iurope.",travel
"E sega ni dua tale na sala ni veilakoyaki sa biu tu kina ena sitima ni vanua ena sega ni kele e Wembley, kei na kelekele ni motoka kei na vodo-ni-veivakamarautaki e sega ni tiko e rara.",geography
Mo rawa ni tiko vakadede ena dua na vanua o vulagi kina ena vinakati me vakadonui rawa nomu visa.,travel
Na tereni kece e tiko kina na MetroPlus kei na Metro coach; na MetroPlus coach e dau tu voli ga ena mua ni kelekele ni tereni voleka i Cape Town.,travel
E levu ena itikotiok era na vakayagataka na sala ni veitosoyaki. E voleka tale ga ni o keda kece eda dau vosa kudrukudrutaka na sala ni veitosoyaki.,the category is geography.
"Ni sega ni levu era tiko ena dua na yasa ni vanua, qai sega ni sivia na cina, o na marautaka tale ga na kalokalo.",geography
Ena duidui na isau ni Visa mai na dua na matanitu ina dua tale qai dau vakatau qori ena matanitu o gole mai kina.,politics
"Kena ibalebale oya, ke o via vuka mai na A ki na B,mo guilecava na vaqara tikite lutu sobu ena kalasi ni bisinisi se na imatai ni kalasi.",travel
Na viritaki ni Boomerang e dua na ivakarau ni kila era via vuilca e levu na saravanua.,geography
E sega ni koya ga qori na waqavuka o rawa ni digitaka ke o sega ni via muria na gaunisala ina Ceva ni Pasifika kei na baravi ena ra kei na Ceva i Amerika. (rai e ra),geography
"Na vanua o San Francisco e sa tara e levu na veivale lelevu vei ira na saravanu kei na vicavata na otela kei na valenikana, kei na veivanua ni soqo lelevu.",travel
"Na nomu bole vakataki iko mo gade e dua na sala vinaka mo vakayacora kina na veisau, ia e sega ni baleta nomu soli iko vakarawarawa.",travel
Eso na tamata ena sega ni siqema rawa ni na yalo ni vosotavakadede kei na veiciqomi e gadrevi talega vakalevu vei ira na biuvanua mera lesu ki nodra vanua.,travel
"Kua ni guilecava mo okata tale ga na isau ni vakarautaki ni so tale na visa, ivakacavacava ni o biubiu, isau ni nomu veitosoyaki kei so tale, ena veivanua eso ena taudaku kei Aferika.",travel
Era beitaki ira na vakaraitaki kudru tiko mai na ceva eso na vakaitikotiko e Bishkek baleta na basulawa kei na vakacaca.,politics
Na gauna oqo o Belgium a tiki ni vanua Luxembourg ena gauna e liu ia a qai vakayacani me o Belgian ni oti na Beivaluvaluti nei Belgian ena 1830.,geography
"Tekivu mai na 1988, na kisi vakarautaki ni veidigidigi e dodonu me raibasikati me rawa ni ra vakadinadinataka na vadikevi kei ira na veidigidigi ni sega ni tiko na waqanivola e loma ni kisi ena gauna e tekivu kina ka sega ni vakuritaki na waqanivola me wiliki vakadodonu na nodra digidigi na vakatarai me ra veidigidigi.",politics
Na Paraiminisita Vakawawa o Julia Gillard e tukuna ni veisasaga ni veidigidigi ni matanitu ena 2010 e vakabauta o koya ni sa dodonu me sa veidigitaki ga na tamata ena vuku ni veiliutaki o Ositerelia ena mua ni kena mai cava na lewa ni Ranadi o Ilisapeci II.,politics
E vakabibitaka tiko na matanitu o Ailadi ena yavu ni vakavulewa ni palimedi me vakavinakataka na ituvaki oqo.,politics
