text,gpt_reply
"A mutáció új genetikai variációra nyújt lehetőséget, a szelekció viszont eltávolítja a kifejezett variáció halmazából.",science/technology
"A hasadásos bomba azon az elven működik, hogy az atommag sok protonnal és neutronnal való összeütköztetése energiát igényel.",science/technology
Az atommag kétféle elemi részecskéből áll: protonokból és neutronokból.,science/technology
"Ez lehetővé tette a lencsék ráközelítését, hogy olyan minőségű képeket hozzanak létre, amilyeneket a rögzített fókuszú lencsékkel lehet elérni.",science/technology
Számos szempontból felülmúlják a webes proxykat: a http-n kívül még az összes webes forgalmat is átirányítják.,science/technology
Az interaktív tervezés a médiagyártással kapcsolatos feltevések újraértékelését és a nem-lineáris gondolkodás elsajátítását feltételezi.,science/technology
"Ez mindennapi gyakorlattá vált, de a vas jobban igénybe vette a vagon fából készült kerekeit.","the category is ""science/technology"""
"A falkák egy-három, egymással rokoni kapcsolatban álló hímből, és akár harminc nőstényből és kölyökből állnak.",science/technology
"Annak ellenére, hogy az AI erős tudományos-fantasztikus többletjelentéssel rendelkezik, valójában a számítástechnika egyik nagyon fontos ágát képezi, amely a gépek viselkedésével, tanulásával és intelligens alkalmazkodásával foglalkozik.",science/technology
Ennek a formátumnak az oldalaránya (12-es osztás után a legegyszerűbb egész szám arány eléréséhez) ennél fogva 3:2-re tehető.,science/technology
"A műholdas telefon általában nem helyettesíti a mobiltelefonokat, mivel telefonhíváshoz a szabadban kell tartózkodni, a műholdra akadálytalan rálátással.",science/technology
"Bár a nyompályák csak párhuzamosan lefektetett pallókból álltak, lehetővé tették, hogy a lovak gyorsabban és nagyobb terhet vontassanak rajtuk, mint a korszak viszonylag kevés, göröngyös útján.",geography
"Az emberek már az ókorban ismertek olyan alapvető kémiai elemeket, mint az aranyat, ezüstöt és rezet, mivel ezek mindegyike felfedezhető a természetben nyersanyag formában, és primitív eszközökkel is viszonylag egyszerűen bányászhatók.",science/technology
"A kerék hihetetlen változásokat hozott a világban. A legnagyobb dolog, amit a keréknek köszönhetünk: a sokkal könnyebb és gyorsabb szállítás.",science/technology
"Ez arra szolgál, hogy a kép az egész képernyőt lefedje. Ezt túlpásztázásnak hívjuk.",technology
A német tengeralattjárókat egyszerűen U-Boat-oknak nevezték. A németek rendkívüli jártasságra tettek szert a tengeralattjárók navigálásának és üzemeltetésének terén.,science/technology
"Habár fizikai állapota változhat, kémiai állapota ugyanaz marad.",science/technology
"Felületi feszültség azért jön létre, mert a víz felszínén lévő vízmolekulák jobban vonzzák egymást, mint amennyire a felettük lévő levegőmolekulák vonzzák őket.",science/technology
Az egyik leggyakoribb probléma a filmek DVD formátumba történő konvertálása során a túlpásztázás.,technology
"Főleg, ha azt állítják, hogy egyesek az arc bizonyos kifejezéseiből is helyesen meg tudják állapítani, ha valaki hazudik.",technology
"Az arany bármilyen alakra formálható, akár apró méretben is megmunkálható.",science/technology
"A mesterséges intelligenciarendszert ma már gyakran használják gazdasági, orvosi, műszaki és katonai területeken, ahogyan számos otthoni számítógép és videojáték szoftverébe is beépítették.",science/technology
"A gyártása még ma is folyik, de ami lényeges, hogy méretarányát a digitális kamera képérzékelő formátuma átvette.",science/technology
"A sokszor helytelenül használt és gyakran nevetség tárgyát képező harmadok szabálya egy egyszerű irányelv, ami dinamizmust hoz létre, miközben megtartja a rend mértékét egy képben.",science/technology
"Ez nem csak azt igazolja, hogy a dinoszauruszok némelyike tollas volt, hiszen az az elmélet már korábban elterjedt, hanem olyan részletekre is fényt derít, melyek feltárására a kövületek általában nem képesek - mint például a szín- és a háromdimenziós elrendezés.",science/technology
"Hogyan hatna rám az Io gravitációja? Ha az Io felszínén állnál, kevesebbet nyomnál, mint a Földön.",science/technology
"A NextGen egy olyan rendszer, amely a FAA  szerint lehetővé tenné, hogy a repülőgépek rövidebb utakat tegyenek meg, több millió gallon üzemanyagot megtakarítva minden évben és csökkentenék a széndioxid kibocsátást.",science/technology
A neurobiológiai adatok fizikai bizonyítékot nyújtanak a megismerés vizsgálatának elméleti megközelítéséhez. Ezért ez leszűkíti a kutatási területet és sokkal pontosabbá teszi azt.,science/technology
Kétórás beszéde során kijelentette: „Ma az Apple újra feltalálja a telefont. Ma történelmet írunk”.,science/technology
"A zoom objektívek hátránya, hogy a fókusz bonyolultsága és a fókusztávolság eléréséhez szükséges lencseelemek száma sokkal nagyobb, mint a fix gyújtótávolságú objektíveknél.",science/technology
"A televíziós távirányítóhoz hasonlóan a vezérlő két, a felhasználó televíziója közelében elhelyezett érzékelőt használ, hogy háromszögeléssel határozza meg a helyzetét háromdimenziós térben.",science/technology
"A tudósok azt mondják, hogy az állat tollazata felül gesztenyebarna volt, oldalt pedig világos vagy narancssárgás árnyalatú.",science/technology
"Az egyetem kutatói szerint a két vegyület reakcióba lép egymással, és a vese működését akadályozó kristályokat képez.",science/technology
Ez a felbontás csaknem négyszerese a 35 mm-es negatívnak (3 136 négyzetmilliméter a 864-gyel szemben).,science/technology
"A tengeralatti üvegszálas kábelnek köszönhetően az Európához és a szélessávú hálózat műholdjához kapcsolódva, Grönland internethozzáférése segítségével a lakosság 93%-ával tud kapcsolatot tartani.",science/technology
"Az egyik legmegbízhatóbb alkalmazás ebben a kategóriában a Google Translate, ami lehetővé teszi az offline fordítást a kívánt nyelvi adatok letöltését követően.",technology
"Molekuláris szerkezete ugyanolyan, legyen gáznemű, folyékony vagy szilárd.",science/technology
"A videó felvételek használata fontos felfedezésekhez vezetett a mikro-arckifejezések, a néhány milliszekundumig tartó arcmozgások  értelmezésében.",science/technology
Az emberek évezredek óta állítanak elő és használnak nagyító lencséket.,science/technology
"Azonban ez nem egyedül ebből áll. A kísérletezés, és egy kísérlet olyan teszt, amely egy vagy több lehetséges hipotézis kizárására, kérdések feltevésére és megfigyelésre szolgál, melyek szintén segítik a tudományos kutatást.",science/technology
Végül a fából készült kerekeket vaskerekek váltották fel. 1767-ben bevezették az első teljesen vasból készült síneket.,science/technology
"Noha a legtöbb kártya alkalmas bárhova történő telefonálásra, egyesekre speciálisan az jellemző, hogy kedvező hívási tarifákat biztosítanak adott országcsoportok számára.",travel
A modern kutatási teleszkópok legtöbbje egy hatalmas berendezés egy kedvező légköri viszonyokkal rendelkező elszigetelt területen.,science/technology
A felületi feszültség miatt az acéltű a víz tetején lebeg.,science/technology
"A 35 mm-es formátum valójában, némileg zavaróan, 36 m szélességet és 24 mm magasságot jelent.",science/technology
"A sejtek rendkívül alapvetőek és fontosak az élet tanulmányozásában, többen is  „az élet építőkockáiként” utalnak rájuk.",science/technology
A politikai cenzúra és kereskedelmi IP-geofiltering kijátszására kiváló módszer a személyes VPN (virtuális magánhálózat).,technology
"Az állomás tartotta a magasságot az űrséta végéig, annak ellenére, hogy korábban a giroszkópot az űrállomás küldetésén elvesztették.",science/technology
"Az ilyen észjárású emberek logikusan gondolkodnak, képesek felismerni a mintákat, problémákat oldanak meg és tudományos teszteken dolgoznak.",science/technology
"Az ocelotok szívesen fogyasztanak kisállatokat. Ha képesek rá, elkapják a majmokat, kígyókat, rágcsálókat és madarakat is. Szinte az összes állat, amelyre az ocelot vadászik, saját magánál jóval kisebb.",science/technology
"Néhány közepes formátumú filmkamera 6 x 6 cm-es formátumot, egészen pontosan 56 × 56 mm-es negatívot használ.",science/technology
"Az utazóknak erősen javasoljuk, hogy tájékozódjanak a területet érintő súlyos időjárási kockázatokról, mivel ezek befolyásolhatják az utazási terveiket.",travel
"Egész nap indulnak buszok a körzetközi buszállomásról (a folyón át), de a legtöbbjük, különösen a keletre és Jakar/Bumthang irányába tartók, 06:30 és 07:30 között indulnak.",travel
"A lovas számára nagyobb stabilitást nyújtanak, azonban használata biztonsági aggályokat vet fel, ugyanis a lovas lábfeje beleakadhat.",sports
A legtöbb kiemelt balti-tengeri hajóút egy hosszú megállót kínál az oroszországi Szentpéterváron.,travel
"Az útmutató feltételezi, hogy az utazók nem lopnak, nem követnek el birtokháborítást, nem vesznek részt feketepiaci tevékenységekben, nem koldulnak és más módon sem használják ki az embereket saját javukra.",travel
"Számos tényezőt szükséges számba venni,  mielőtt bárhova útra kelnénk.",travel
"A nappali hőségben az utazók délibábokat tapasztalhatnak, amelyek a víz (vagy más dolgok) illúzióját keltik.",travel
"A kisgyermekes családok ritkák, de néhány szálló biztosít számukra külön szobát.",travel
"Például a Loire-völgyi kastélyokban vagy a Rajna völgyében tett látogatás, vagy sétahajózás az érdekesebb városok érintésével a Dunán, esetleg csónakázás az Erie-csatorna mentén.",travel
"Jobb olyan ügynökhöz fordulni, aki gyakran foglal az önéhez hasonló utakat.",travel
"A Couchsurfing-et 2004 januárjában alapították, miután Casey Fenton programozó talált egy olcsó járatot Izlandra, de nem volt hol megszállnia.",travel
"A diák vízumokra általában más követelmények és kérelmezési eljárások vonatkoznak, mint a szokásos turista vagy üzleti vízumokra.",travel
"Minden országban egyedi törvények írják elő, hogy milyen elsősegély-nyújtási felszerelés kell legyen az autóban.",politics
"Habár a legtöbb iroda hajlandó vállalni a rendszeres foglalást, sok ügynökség az utazások, költség keretek vagy célállomások különböző típusaira specializálódik.",travel
"Az utazók olyan kártevő állatokkal találkozhatnak, amelyekkel korábban esetleg még nem találkoztak otthonukban.",travel
"Északon látogassa meg a Fátimai Miasszonyunk nagyszentélyt is, amely egy világszerte híres Mária-jelenés helyszíne.",travel
A Gomán belüli közlekedéshez a boda-bodát (motortaxit) lehet használni. Egy rövidebb út szokásos (helyi) díjszabása 500 kongói frank körül van.,travel
"Akik élvezik a szabadtéri tevékenységeket, azoknak elengedhetetlen a Sea to Sky folyosóhoz vezető út megtétele.",travel
"A sétáló szafari (amelyet „bokorsétának”, „kiránduló szafarinak” vagy „talpazásnak” is neveznek) néhány órás vagy több napos túrázásból áll.",travel
"A gyorsabb átjutás érdekében ellenőrzött poggyászként adtuk fel. A légitársaság szabályai nem teszik lehetővé egy csomag utas nélküli küldését, itt jössz be te a képbe.",travel
"A túlzsúfoltság enyhítése érdekében további 300, azaz összesen 1300 kocsit kell beszerezni.",the category is travel.
"A kisgyermekes családoknak több előkészületre lehet szükségük, de egy szabadban eltöltött nap csecsemők és óvodás gyermekek számára is könnyedén megvalósítható.",travel
"Minden nagy tengerszint feletti magasságon vagy hegyi hágókon vezetőnek figyelembe kell vennie a hó, jég vagy fagypont alatti hőmérséklet lehetőségét.",geography
"Ma Timbuktu egy elszegényedett város, bár hírneve miatt turisztikai látványosság és repülőtérrel is rendelkezik.",travel
"Hóviharok során nagyon rövid idő alatt lehullhat annyi hó, amennyi elakadást okoz.",geography
"Ha a déli féltekén szeretné teljesen körülrepülni a világot, a járatok és úti célok választéka korlátozott a tengerentúli járatok hiánya miatt.",travel
"Az olyan légitársaságok, mint az Emirates, az Etihad Airways, a Qatar Airways és a Turkish Airlines, jelentősen kiterjesztették a szolgáltatásaikat Afrikában, és az európai légitársaságokkal szemben, sok más afrikai városba kínálnak járatokat versenyképes áron.",travel
"Nem lesznek plusz közlekedési lehetőségek, a földfelszínen közlekedő vonatok nem fognak megállni a Wembleynél, a parkolás és a P+R parkolóhelyek pedig nem lesznek elérhetőek.",travel
Általában egy hosszabban elhúzódó tartózkodáshoz egy külföldi országban előzetesen vízumra kell szert tennie.,travel
Minden vonaton van MetroPlus és Metro kocsi is: a MetroPlus osztályú kocsik mindig a szerelvény Cape Townhoz legközelebbi végén vannak.,travel
Mindenki részese a társadalomnak és használ közlekedési rendszereket. Majdnem mindenkinek van panasza ezekkel kapcsolatban.,politics
"Mivel a térségek szórványosan lakottak, és a fényszennyezés ritkán okoz gondot, a csillagok nézésében is gyönyörködhetsz.",geography
"A vízumkövetelmények és költségek nemzetenként változnak, és a származási ország is befolyásolja.",travel
Általánosságban beszélve nincs semmi értelme kedvezményeket keresni az A és B pont közötti üzleti vagy elsőosztályú helyeknél.,travel
"A bumeráng dobás egy olyan népszerű készség, amit sok turista szeretne elsajátítani.",travel
"Ez a repülőjárat nem az egyetlen lehetőség, amennyiben át akarjuk ugrani a Dél-Csendes-óceánt és Dél-Amerika nyugati partját. (lásd lent)",travel
"San Francisco terjedelmes turisztikai infrastruktúrát fejlesztett ki rengeteg hotellel, étteremmel és első osztályú kongresszusi létesítménnyel.",travel
"Az utazás közbeni önkénteskedés nagyszerű módja a segítségnyújtásnak, de nem minden csak az adásról szól.",travel
"Az emberek valószínűleg nem gondolják, hogy a hazatérő utazóknak türelemre és a megértésre van szükségük.",travel
